time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-13 22:51:59,434.50,-0.90
2024-10-13 22:52:00,434.50,-0.51
2024-10-13 22:52:01,434.50,-0.13
2024-10-13 22:52:02,439.32,0.26
2024-10-13 22:52:03,444.14,0.65
2024-10-13 22:52:04,439.32,1.03
2024-10-13 22:52:05,444.14,1.41
2024-10-13 22:52:06,451.38,1.81
2024-10-13 22:52:07,451.38,2.19
2024-10-13 22:52:08,453.79,2.57
2024-10-13 22:52:09,461.04,2.95
2024-10-13 22:52:10,465.87,3.33
2024-10-13 22:52:11,465.87,3.73
2024-10-13 22:52:12,468.29,4.11
2024-10-13 22:52:13,475.55,4.49
2024-10-13 22:52:14,475.55,4.88
2024-10-13 22:52:15,475.55,5.26
2024-10-13 22:52:16,482.81,5.64
2024-10-13 22:52:17,485.23,6.02
2024-10-13 22:52:18,487.66,6.40
2024-10-13 22:52:19,490.08,6.79
2024-10-13 22:52:20,494.93,7.17
2024-10-13 22:52:21,499.78,7.55
2024-10-13 22:52:22,502.21,7.93
2024-10-13 22:52:23,504.63,8.31
2024-10-13 22:52:24,504.63,8.70
2024-10-13 22:52:25,507.06,9.08
2024-10-13 22:52:26,514.35,9.46
2024-10-13 22:52:27,514.35,9.84
2024-10-13 22:52:28,514.35,10.22
2024-10-13 22:52:29,524.08,10.61
2024-10-13 22:52:30,526.51,10.97
2024-10-13 22:52:31,524.08,11.36
2024-10-13 22:52:32,531.38,11.74
2024-10-13 22:52:33,536.25,12.12
2024-10-13 22:52:34,538.69,12.50
2024-10-13 22:52:35,533.81,12.87
2024-10-13 22:52:36,538.69,13.25
2024-10-13 22:52:37,528.94,13.44
2024-10-13 22:52:38,444.14,13.68
2024-10-13 22:52:39,424.87,13.68
2024-10-13 22:52:40,514.35,13.75
2024-10-13 22:52:41,429.68,13.86
2024-10-13 22:52:42,509.49,13.90
2024-10-13 22:52:43,441.73,14.20
2024-10-13 22:52:44,504.63,14.21
2024-10-13 22:52:45,429.68,14.29
2024-10-13 22:52:46,424.87,14.29
2024-10-13 22:52:47,424.87,14.29
2024-10-13 22:52:48,417.65,14.31
2024-10-13 22:52:49,427.28,14.40
2024-10-13 22:52:50,424.87,14.40
2024-10-13 22:52:51,504.63,14.43
2024-10-13 22:52:52,514.35,14.55
2024-10-13 22:52:53,444.14,14.80
2024-10-13 22:52:54,427.28,14.80
2024-10-13 22:52:55,432.09,14.80
2024-10-13 22:52:56,509.49,14.82
2024-10-13 22:52:57,531.38,15.15
2024-10-13 22:52:58,456.21,15.45
2024-10-13 22:52:59,434.50,15.47
2024-10-13 22:53:00,528.94,15.53
2024-10-13 22:53:01,441.73,15.62
2024-10-13 22:53:02,434.50,15.62
2024-10-13 22:53:03,434.50,15.62
2024-10-13 22:53:04,424.87,15.62
2024-10-13 22:53:05,432.09,15.62
2024-10-13 22:53:06,427.28,15.62
2024-10-13 22:53:07,434.50,15.69
2024-10-13 22:53:08,427.28,15.69
2024-10-13 22:53:09,429.68,15.69
2024-10-13 22:53:10,427.28,15.69
2024-10-13 22:53:11,427.28,15.69
2024-10-13 22:53:12,427.28,15.69
2024-10-13 22:53:13,424.87,15.69
2024-10-13 22:53:14,511.92,15.73
2024-10-13 22:53:15,434.50,15.91
2024-10-13 22:53:16,434.50,15.91
2024-10-13 22:53:17,429.68,15.91
2024-10-13 22:53:18,524.08,15.94
2024-10-13 22:53:19,444.14,16.17
2024-10-13 22:53:20,536.25,16.35
2024-10-13 22:53:21,444.14,16.38
2024-10-13 22:53:22,439.32,16.38
2024-10-13 22:53:23,434.50,16.38
2024-10-13 22:53:24,432.09,16.38
2024-10-13 22:53:25,434.50,16.38
2024-10-13 22:53:26,434.50,16.38
2024-10-13 22:53:27,432.09,16.38
2024-10-13 22:53:28,432.09,16.38
2024-10-13 22:53:29,424.87,16.38
2024-10-13 22:53:30,434.50,16.38
2024-10-13 22:53:31,524.08,16.42
2024-10-13 22:53:32,434.50,16.51
2024-10-13 22:53:33,434.50,16.51
2024-10-13 22:53:34,432.09,16.51
2024-10-13 22:53:35,526.51,16.55
2024-10-13 22:53:36,543.56,16.93
2024-10-13 22:53:37,560.64,17.30
2024-10-13 22:53:38,570.42,17.67
2024-10-13 22:53:39,570.42,18.04
2024-10-13 22:53:40,575.31,18.42
2024-10-13 22:53:41,577.76,18.79
2024-10-13 22:53:42,575.31,19.15
2024-10-13 22:53:43,585.10,19.52
2024-10-13 22:53:44,585.10,19.89
2024-10-13 22:53:45,587.55,20.27
2024-10-13 22:53:46,587.55,20.64
2024-10-13 22:53:47,594.90,21.01
2024-10-13 22:53:48,594.90,21.37
2024-10-13 22:53:49,597.36,21.74
2024-10-13 22:53:50,599.81,22.11
2024-10-13 22:53:51,607.17,22.48
2024-10-13 22:53:52,607.17,22.85
2024-10-13 22:53:53,604.72,23.23
2024-10-13 22:53:54,614.54,23.60
2024-10-13 22:53:55,616.99,23.96
2024-10-13 22:53:56,616.99,24.33
2024-10-13 22:53:57,619.45,24.70
2024-10-13 22:53:58,624.37,25.07
2024-10-13 22:53:59,626.83,25.44
2024-10-13 22:54:00,624.37,25.80
2024-10-13 22:54:01,629.29,26.17
2024-10-13 22:54:02,636.68,26.54
2024-10-13 22:54:03,636.68,26.91
2024-10-13 22:54:04,641.60,27.27
2024-10-13 22:54:05,641.60,27.64
2024-10-13 22:54:06,653.93,28.01
2024-10-13 22:54:07,651.46,28.38
2024-10-13 22:54:08,653.93,28.75
2024-10-13 22:54:09,661.34,29.11
2024-10-13 22:54:10,658.87,29.48
2024-10-13 22:54:11,656.40,29.84
