time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-13 12:51:34,553.32,-0.92
2024-10-13 12:51:35,641.60,-0.56
2024-10-13 12:51:36,728.24,-0.19
2024-10-13 12:51:37,818.18,0.16
2024-10-13 12:51:38,921.64,0.52
2024-10-13 12:51:39,1005.70,0.86
2024-10-13 12:51:40,1087.89,1.20
2024-10-13 12:51:41,1139.59,1.54
2024-10-13 12:51:42,1149.96,1.86
2024-10-13 12:51:43,1183.74,2.20
2024-10-13 12:51:44,1194.16,2.53
2024-10-13 12:51:45,1194.16,2.85
2024-10-13 12:51:46,1207.19,3.19
2024-10-13 12:51:47,1207.19,3.52
2024-10-13 12:51:48,1233.31,3.84
2024-10-13 12:51:49,1243.77,4.18
2024-10-13 12:51:50,1264.74,4.51
2024-10-13 12:51:51,1196.76,4.82
2024-10-13 12:51:52,1306.78,5.06
2024-10-13 12:51:53,1304.15,5.23
2024-10-13 12:51:54,1335.79,5.40
2024-10-13 12:51:55,1319.96,5.56
2024-10-13 12:51:56,1259.49,5.70
2024-10-13 12:51:57,1341.07,5.85
2024-10-13 12:51:58,1243.77,6.01
2024-10-13 12:51:59,1327.87,6.15
2024-10-13 12:52:00,1228.08,6.29
2024-10-13 12:52:01,1335.79,6.45
2024-10-13 12:52:02,1272.61,6.62
2024-10-13 12:52:03,1259.49,6.74
2024-10-13 12:52:04,1319.96,6.91
2024-10-13 12:52:05,1249.01,7.04
2024-10-13 12:52:06,1249.01,7.20
2024-10-13 12:52:07,1306.78,7.34
2024-10-13 12:52:08,1293.63,7.45
2024-10-13 12:52:09,1312.05,7.62
2024-10-13 12:52:10,1325.23,7.75
2024-10-13 12:52:11,1241.16,7.89
2024-10-13 12:52:12,1272.61,8.03
2024-10-13 12:52:13,1346.35,8.17
2024-10-13 12:52:14,1262.11,8.30
2024-10-13 12:52:15,1241.16,8.46
2024-10-13 12:52:16,1349.00,8.60
2024-10-13 12:52:17,1259.49,8.73
2024-10-13 12:52:18,1259.49,8.87
2024-10-13 12:52:19,1264.74,8.99
2024-10-13 12:52:20,1298.89,9.14
2024-10-13 12:52:21,1275.23,9.26
2024-10-13 12:52:22,1272.61,9.40
2024-10-13 12:52:23,1354.29,9.53
2024-10-13 12:52:24,1338.43,9.66
2024-10-13 12:52:25,1251.63,9.80
2024-10-13 12:52:26,1312.05,9.94
2024-10-13 12:52:27,1356.93,10.07
2024-10-13 12:52:28,1338.43,10.20
2024-10-13 12:52:29,1285.74,10.32
2024-10-13 12:52:30,1267.36,10.47
2024-10-13 12:52:31,1275.23,10.61
2024-10-13 12:52:32,1359.58,10.73
2024-10-13 12:52:33,1280.48,10.86
2024-10-13 12:52:34,1304.15,11.02
2024-10-13 12:52:35,1280.48,11.14
2024-10-13 12:52:36,1269.98,11.29
2024-10-13 12:52:37,1367.52,11.53
2024-10-13 12:52:38,1370.17,11.84
2024-10-13 12:52:39,1386.07,12.16
2024-10-13 12:52:40,1383.42,12.49
2024-10-13 12:52:41,1402.00,12.81
2024-10-13 12:52:42,1399.34,13.14
2024-10-13 12:52:43,1407.31,13.47
2024-10-13 12:52:44,1412.63,13.78
2024-10-13 12:52:45,1420.61,14.10
2024-10-13 12:52:46,1417.95,14.43
2024-10-13 12:52:47,1417.95,14.75
2024-10-13 12:52:48,1417.95,15.08
2024-10-13 12:52:49,1428.59,15.40
2024-10-13 12:52:50,1423.27,15.73
2024-10-13 12:52:51,1433.92,16.05
2024-10-13 12:52:52,1436.59,16.38
2024-10-13 12:52:53,1433.92,16.71
2024-10-13 12:52:54,1441.92,17.03
2024-10-13 12:52:55,1444.58,17.37
2024-10-13 12:52:56,1452.59,17.70
2024-10-13 12:52:57,1452.59,18.02
2024-10-13 12:52:58,1455.26,18.35
2024-10-13 12:52:59,1457.93,18.69
2024-10-13 12:53:00,1449.92,19.01
2024-10-13 12:53:01,1452.59,19.34
2024-10-13 12:53:02,1468.61,19.68
2024-10-13 12:53:03,1457.93,20.00
2024-10-13 12:53:04,1473.96,20.33
2024-10-13 12:53:05,1465.94,20.67
2024-10-13 12:53:06,1473.96,20.99
2024-10-13 12:53:07,1473.96,21.33
2024-10-13 12:53:08,1490.01,21.67
2024-10-13 12:53:09,1490.01,22.00
2024-10-13 12:53:10,1498.05,22.34
2024-10-13 12:53:11,1500.73,22.68
2024-10-13 12:53:12,1503.41,23.02
2024-10-13 12:53:13,1508.77,23.34
2024-10-13 12:53:14,1508.77,23.68
2024-10-13 12:53:15,1508.77,24.02
2024-10-13 12:53:16,1511.46,24.36
2024-10-13 12:53:17,1511.46,24.70
2024-10-13 12:53:18,1519.51,25.04
2024-10-13 12:53:19,1516.82,25.38
2024-10-13 12:53:20,1524.88,25.72
2024-10-13 12:53:21,1522.19,26.06
2024-10-13 12:53:22,1530.25,26.41
2024-10-13 12:53:23,1535.63,26.75
2024-10-13 12:53:24,1541.01,27.09
2024-10-13 12:53:25,1532.94,27.43
2024-10-13 12:53:26,1538.32,27.78
2024-10-13 12:53:27,1546.39,28.12
2024-10-13 12:53:28,1557.16,28.46
2024-10-13 12:53:29,1554.47,28.82
2024-10-13 12:53:30,1546.39,29.16
2024-10-13 12:53:31,1565.25,29.51
2024-10-13 12:53:32,1567.94,29.85
2024-10-13 12:53:33,1565.25,30.20
2024-10-13 12:53:34,1565.25,30.54
2024-10-13 12:53:35,1581.44,30.90
2024-10-13 12:53:36,1581.44,31.25
2024-10-13 12:53:37,1586.84,31.59
2024-10-13 12:53:38,1578.74,31.94
2024-10-13 12:53:39,1594.94,32.30
2024-10-13 12:53:40,1589.54,32.65
2024-10-13 12:53:41,1600.35,32.99
2024-10-13 12:53:42,1605.76,33.34
2024-10-13 12:53:43,1611.17,33.70
2024-10-13 12:53:44,1605.76,34.05
2024-10-13 12:53:45,1613.88,34.41
2024-10-13 12:53:46,1619.30,34.76
2024-10-13 12:53:47,1613.88,35.11
2024-10-13 12:53:48,1624.72,35.47
2024-10-13 12:53:49,1624.72,35.82
2024-10-13 12:53:50,1627.43,36.17
2024-10-13 12:53:51,1627.43,36.53
2024-10-13 12:53:52,1630.14,36.88
2024-10-13 12:53:53,1638.28,37.24
2024-10-13 12:53:54,1643.70,37.59
2024-10-13 12:53:55,1646.42,37.96
2024-10-13 12:53:56,1646.42,38.31
2024-10-13 12:53:57,1646.42,38.66
2024-10-13 12:53:58,1657.29,39.02
2024-10-13 12:53:59,1660.01,39.37
2024-10-13 12:54:00,1651.85,39.74
2024-10-13 12:54:01,1670.89,40.09
2024-10-13 12:54:02,1657.29,40.45
2024-10-13 12:54:03,1679.05,40.80
2024-10-13 12:54:04,1676.33,41.15
2024-10-13 12:54:05,1679.05,41.51
2024-10-13 12:54:06,1679.05,41.88
2024-10-13 12:54:07,1681.78,42.23
2024-10-13 12:54:08,1670.89,42.58
2024-10-13 12:54:09,1692.68,42.94
2024-10-13 12:54:10,1698.13,43.29
2024-10-13 12:54:11,1698.13,43.66
2024-10-13 12:54:12,1689.95,44.01
2024-10-13 12:54:13,1703.59,44.37
2024-10-13 12:54:14,1709.05,44.72
2024-10-13 12:54:15,1703.59,45.07
2024-10-13 12:54:16,1717.24,45.44
2024-10-13 12:54:17,1722.71,45.80
2024-10-13 12:54:18,1725.44,46.15
2024-10-13 12:54:19,1722.71,46.52
2024-10-13 12:54:20,1719.97,46.87
2024-10-13 12:54:21,1736.38,47.22
2024-10-13 12:54:22,1739.12,47.58
2024-10-13 12:54:23,1744.60,47.93
2024-10-13 12:54:24,1747.33,48.30
2024-10-13 12:54:25,1750.07,48.65
2024-10-13 12:54:26,1752.81,49.01
2024-10-13 12:54:27,1758.30,49.36
2024-10-13 12:54:28,1750.07,49.71
2024-10-13 12:54:29,1763.78,50.08
2024-10-13 12:54:30,1761.04,50.44
2024-10-13 12:54:31,1755.56,50.79
2024-10-13 12:54:32,1769.27,51.14
2024-10-13 12:54:33,1774.76,51.51
2024-10-13 12:54:34,1780.25,51.87
2024-10-13 12:54:35,1783.00,52.22
2024-10-13 12:54:36,1785.75,52.57
2024-10-13 12:54:37,1777.51,52.93
2024-10-13 12:54:38,1788.50,53.29
2024-10-13 12:54:39,1788.50,53.65
2024-10-13 12:54:40,1799.50,54.00
2024-10-13 12:54:41,1802.25,54.36
2024-10-13 12:54:42,1799.50,54.71
2024-10-13 12:54:43,1772.02,54.99
2024-10-13 12:54:44,1791.25,55.29
2024-10-13 12:54:45,1794.00,55.57
2024-10-13 12:54:46,1796.75,55.87
2024-10-13 12:54:47,1788.50,56.15
2024-10-13 12:54:48,1783.00,56.45
2024-10-13 12:54:49,1794.00,56.75
2024-10-13 12:54:50,1805.01,57.03
2024-10-13 12:54:51,1805.01,57.33
2024-10-13 12:54:52,1810.51,57.61
2024-10-13 12:54:53,1813.27,57.84
2024-10-13 12:54:54,1802.25,58.11
2024-10-13 12:54:55,1816.02,58.36
2024-10-13 12:54:56,1813.27,58.60
2024-10-13 12:54:57,1816.02,58.86
2024-10-13 12:54:58,1750.07,59.05
2024-10-13 12:54:59,1818.78,59.29
2024-10-13 12:55:00,1835.33,59.49
2024-10-13 12:55:01,1802.25,59.69
2024-10-13 12:55:02,1750.07,59.89
2024-10-13 12:55:03,1805.01,60.07
2024-10-13 12:55:04,1807.76,60.26
2024-10-13 12:55:05,1813.27,60.45
2024-10-13 12:55:06,1807.76,60.62
2024-10-13 12:55:07,1799.50,60.78
2024-10-13 12:55:08,1829.81,60.95
2024-10-13 12:55:09,1824.29,61.10
2024-10-13 12:55:10,1755.56,61.25
2024-10-13 12:55:11,1736.38,61.40
2024-10-13 12:55:12,1758.30,61.57
2024-10-13 12:55:13,1766.53,61.73
2024-10-13 12:55:14,1835.33,61.87
2024-10-13 12:55:15,1758.30,62.00
2024-10-13 12:55:16,1785.75,62.15
2024-10-13 12:55:17,1741.86,62.25
2024-10-13 12:55:18,1736.38,62.25
2024-10-13 12:55:19,1739.12,62.25
2024-10-13 12:55:20,1730.91,62.25
2024-10-13 12:55:21,1714.51,62.25
2024-10-13 12:55:22,1730.91,62.25
2024-10-13 12:55:23,1728.17,62.25
2024-10-13 12:55:24,1725.44,62.25
2024-10-13 12:55:25,1711.78,62.25
2024-10-13 12:55:26,1709.05,62.25
2024-10-13 12:55:27,1709.05,62.25
2024-10-13 12:55:28,1725.44,62.25
2024-10-13 12:55:29,1722.71,62.25
2024-10-13 12:55:30,1717.24,62.25
2024-10-13 12:55:31,1703.59,62.25
2024-10-13 12:55:32,1717.24,62.25
2024-10-13 12:55:33,1714.51,62.25
2024-10-13 12:55:34,1703.59,62.25
2024-10-13 12:55:35,1714.51,62.25
2024-10-13 12:55:36,1714.51,62.25
2024-10-13 12:55:37,1703.59,62.25
2024-10-13 12:55:38,1703.59,62.25
2024-10-13 12:55:39,1706.32,62.25
2024-10-13 12:55:40,1703.59,62.25
2024-10-13 12:55:41,1703.59,62.25
2024-10-13 12:55:42,1698.13,62.25
2024-10-13 12:55:43,1695.40,62.25
2024-10-13 12:55:44,1711.78,62.25
2024-10-13 12:55:45,1698.13,62.25
2024-10-13 12:55:46,1703.59,62.25
2024-10-13 12:55:47,1706.32,62.25
2024-10-13 12:55:48,1706.32,62.34
2024-10-13 12:55:49,1714.51,62.41
2024-10-13 12:55:50,1802.25,62.48
2024-10-13 12:55:51,1744.60,62.53
2024-10-13 12:55:52,1725.44,62.58
2024-10-13 12:55:53,1725.44,62.58
2024-10-13 12:55:54,1714.51,62.58
2024-10-13 12:55:55,1783.00,62.70
2024-10-13 12:55:56,1818.78,62.99
2024-10-13 12:55:57,1818.78,63.20
2024-10-13 12:55:58,1794.00,63.35
2024-10-13 12:55:59,1794.00,63.50
2024-10-13 12:56:00,1777.51,63.64
2024-10-13 12:56:01,1840.85,63.78
2024-10-13 12:56:02,1747.33,63.92
2024-10-13 12:56:03,1755.56,64.03
2024-10-13 12:56:04,1832.57,64.16
2024-10-13 12:56:05,1829.81,64.32
2024-10-13 12:56:06,1758.30,64.42
2024-10-13 12:56:07,1829.81,64.56
2024-10-13 12:56:08,1840.85,64.68
2024-10-13 12:56:09,1763.78,64.80
2024-10-13 12:56:10,1791.25,64.94
2024-10-13 12:56:11,1843.61,65.05
2024-10-13 12:56:12,1874.03,65.18
2024-10-13 12:56:13,1810.51,65.31
2024-10-13 12:56:14,1761.04,65.43
2024-10-13 12:56:15,1785.75,65.55
2024-10-13 12:56:16,1871.26,65.66
2024-10-13 12:56:17,1772.02,65.79
2024-10-13 12:56:18,1774.76,65.92
2024-10-13 12:56:19,1791.25,66.03
2024-10-13 12:56:20,1860.20,66.17
2024-10-13 12:56:21,1777.51,66.28
2024-10-13 12:56:22,1772.02,66.41
2024-10-13 12:56:23,1794.00,66.52
2024-10-13 12:56:24,1874.03,66.65
2024-10-13 12:56:25,1810.51,66.78
2024-10-13 12:56:26,1799.50,66.89
2024-10-13 12:56:27,1879.57,67.00
2024-10-13 12:56:28,1835.33,67.13
2024-10-13 12:56:29,1783.00,67.26
