time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-13 08:06:15,526.51,-0.91
2024-10-13 08:06:16,575.31,-0.53
2024-10-13 08:06:17,636.68,-0.15
2024-10-13 08:06:18,683.58,0.24
2024-10-13 08:06:19,750.65,0.60
2024-10-13 08:06:20,808.15,0.97
2024-10-13 08:06:21,855.90,1.34
2024-10-13 08:06:22,914.03,1.71
2024-10-13 08:06:23,957.21,2.08
2024-10-13 08:06:24,1005.70,2.43
2024-10-13 08:06:25,1036.44,2.78
2024-10-13 08:06:26,1075.00,3.15
2024-10-13 08:06:27,1013.37,3.42
2024-10-13 08:06:28,1108.54,3.63
2024-10-13 08:06:29,1051.85,3.83
2024-10-13 08:06:30,1056.99,4.01
2024-10-13 08:06:31,1124.05,4.20
2024-10-13 08:06:32,1023.62,4.37
2024-10-13 08:06:33,1000.58,4.52
2024-10-13 08:06:34,1129.23,4.71
2024-10-13 08:06:35,1008.26,4.88
2024-10-13 08:06:36,1023.62,5.03
2024-10-13 08:06:37,1149.96,5.22
2024-10-13 08:06:38,1118.88,5.40
2024-10-13 08:06:39,1100.79,5.54
2024-10-13 08:06:40,1039.01,5.70
2024-10-13 08:06:41,1168.14,5.88
2024-10-13 08:06:42,1087.89,6.05
2024-10-13 08:06:43,1173.34,6.21
2024-10-13 08:06:44,1044.14,6.36
2024-10-13 08:06:45,1162.94,6.53
2024-10-13 08:06:46,1178.54,6.73
2024-10-13 08:06:47,1080.15,6.93
2024-10-13 08:06:48,1082.73,7.14
2024-10-13 08:06:49,1059.56,7.31
2024-10-13 08:06:50,1183.74,7.51
2024-10-13 08:06:51,1199.37,7.71
2024-10-13 08:06:52,1149.96,7.90
2024-10-13 08:06:53,1103.37,8.09
2024-10-13 08:06:54,1077.58,8.24
2024-10-13 08:06:55,1144.77,8.41
2024-10-13 08:06:56,1204.58,8.60
2024-10-13 08:06:57,1129.23,8.78
2024-10-13 08:06:58,1072.42,8.94
2024-10-13 08:06:59,1178.54,9.09
2024-10-13 08:07:00,1215.02,9.28
2024-10-13 08:07:01,1105.95,9.45
2024-10-13 08:07:02,1168.14,9.62
2024-10-13 08:07:03,1212.41,9.79
2024-10-13 08:07:04,1225.47,9.97
2024-10-13 08:07:05,1090.46,10.13
2024-10-13 08:07:06,1181.14,10.30
2024-10-13 08:07:07,1225.47,10.47
2024-10-13 08:07:08,1113.70,10.64
2024-10-13 08:07:09,1100.79,10.81
2024-10-13 08:07:10,1220.24,10.97
2024-10-13 08:07:11,1238.54,11.16
2024-10-13 08:07:12,1108.54,11.30
2024-10-13 08:07:13,1168.14,11.48
2024-10-13 08:07:14,1207.19,11.63
2024-10-13 08:07:15,1249.01,11.81
2024-10-13 08:07:16,1144.77,11.97
2024-10-13 08:07:17,1162.94,12.11
2024-10-13 08:07:18,1152.56,12.28
2024-10-13 08:07:19,1139.59,12.42
2024-10-13 08:07:20,1134.41,12.59
