time,3057（200kN）力值曲线,3057（200kN）位移曲线
2024-03-31 08:08:05,296.87,-0.15
2024-03-31 08:08:06,312.73,-0.15
2024-03-31 08:08:07,311.41,-0.15
2024-03-31 08:08:08,321.98,-0.15
2024-03-31 08:08:09,324.62,-0.15
2024-03-31 08:08:10,331.22,-0.15
2024-03-31 08:08:11,327.26,-0.15
2024-03-31 08:08:12,341.79,-0.15
2024-03-31 08:08:13,337.83,-0.15
2024-03-31 08:08:14,341.79,-0.15
2024-03-31 08:08:15,340.47,-0.15
2024-03-31 08:08:16,349.72,-0.15
2024-03-31 08:08:17,348.39,-0.15
2024-03-31 08:08:18,347.07,-0.15
2024-03-31 08:08:19,345.75,-0.15
2024-03-31 08:08:20,345.75,-0.15
2024-03-31 08:08:21,343.11,-0.15
2024-03-31 08:08:22,345.75,-0.15
2024-03-31 08:08:23,344.43,-0.15
2024-03-31 08:08:24,341.79,-0.15
2024-03-31 08:08:25,343.11,-0.15
2024-03-31 08:08:26,343.11,-0.15
2024-03-31 08:08:27,344.43,-0.15
2024-03-31 08:08:28,343.11,-0.15
2024-03-31 08:08:29,343.11,-0.15
2024-03-31 08:08:30,343.11,-0.15
2024-03-31 08:08:31,343.11,-0.15
2024-03-31 08:08:32,343.11,-0.15
2024-03-31 08:08:33,353.68,-0.15
2024-03-31 08:08:34,353.68,-0.15
2024-03-31 08:08:35,352.36,-0.15
2024-03-31 08:08:36,353.68,-0.15
2024-03-31 08:08:37,353.68,-0.15
2024-03-31 08:08:38,352.36,-0.15
2024-03-31 08:08:39,351.04,-0.15
2024-03-31 08:08:40,351.04,-0.15
2024-03-31 08:08:41,349.72,-0.15
2024-03-31 08:08:42,348.39,-0.15
2024-03-31 08:08:43,351.04,-0.15
2024-03-31 08:08:44,348.39,-0.15
2024-03-31 08:08:45,349.72,-0.15
2024-03-31 08:08:46,349.72,-0.15
2024-03-31 08:08:47,348.39,-0.15
2024-03-31 08:08:48,344.43,-0.15
2024-03-31 08:08:49,348.39,-0.15
2024-03-31 08:08:50,348.39,-0.15
2024-03-31 08:08:51,349.72,-0.15
2024-03-31 08:08:52,348.39,-0.15
2024-03-31 08:08:53,349.72,-0.15
2024-03-31 08:08:54,348.39,-0.15
2024-03-31 08:08:55,345.75,-0.15
2024-03-31 08:08:56,347.07,-0.15
2024-03-31 08:08:57,347.07,-0.15
2024-03-31 08:08:58,348.39,-0.15
2024-03-31 08:08:59,348.39,-0.15
2024-03-31 08:09:00,343.11,-0.15
2024-03-31 08:09:01,348.39,-0.15
2024-03-31 08:09:02,348.39,-0.15
2024-03-31 08:09:03,343.11,-0.15
2024-03-31 08:09:04,345.75,-0.15
2024-03-31 08:09:05,347.07,-0.15
2024-03-31 08:09:06,452.63,-0.15
2024-03-31 08:09:07,514.57,-0.15
2024-03-31 08:09:08,561.96,-0.15
2024-03-31 08:09:09,531.69,-0.15
2024-03-31 08:09:10,521.15,-0.15
2024-03-31 08:09:11,568.54,-0.15
2024-03-31 08:09:12,530.37,-0.15
2024-03-31 08:09:13,527.74,-0.15
2024-03-31 08:09:14,531.69,-0.15
2024-03-31 08:09:15,534.32,-0.15
2024-03-31 08:09:16,535.64,-0.15
2024-03-31 08:09:17,534.32,-0.15
2024-03-31 08:09:18,536.95,-0.15
2024-03-31 08:09:19,531.69,-0.15
2024-03-31 08:09:20,592.23,-0.15
2024-03-31 08:09:21,535.64,-0.15
2024-03-31 08:09:22,534.32,-0.15
2024-03-31 08:09:23,535.64,-0.15
2024-03-31 08:09:24,536.95,-0.15
2024-03-31 08:09:25,543.54,-0.15
2024-03-31 08:09:26,542.22,-0.15
2024-03-31 08:09:27,544.85,-0.15
2024-03-31 08:09:28,540.90,-0.15
2024-03-31 08:09:29,551.43,-0.15
2024-03-31 08:09:30,550.12,-0.15
2024-03-31 08:09:31,551.43,-0.15
2024-03-31 08:09:32,551.43,-0.15
2024-03-31 08:09:33,556.70,-0.15
2024-03-31 08:09:34,551.43,-0.15
2024-03-31 08:09:35,561.96,-0.15
2024-03-31 08:09:36,546.17,-0.15
2024-03-31 08:09:37,611.95,-0.15
2024-03-31 08:09:38,554.07,-0.15
2024-03-31 08:09:39,547.48,-0.15
2024-03-31 08:09:40,551.43,-0.15
2024-03-31 08:09:41,551.43,-0.15
2024-03-31 08:09:42,550.12,-0.15
2024-03-31 08:09:43,550.12,-0.15
2024-03-31 08:09:44,550.12,-0.15
2024-03-31 08:09:45,547.48,-0.15
2024-03-31 08:09:46,551.43,-0.15
2024-03-31 08:09:47,544.85,-0.15
2024-03-31 08:09:48,552.75,-0.15
2024-03-31 08:09:49,550.12,-0.15
2024-03-31 08:09:50,558.01,-0.15
2024-03-31 08:09:51,556.70,-0.15
2024-03-31 08:09:52,556.70,-0.15
2024-03-31 08:09:53,559.33,-0.15
2024-03-31 08:09:54,564.60,-0.15
2024-03-31 08:09:55,559.33,-0.15
2024-03-31 08:09:56,567.23,-0.15
2024-03-31 08:09:57,563.28,-0.15
2024-03-31 08:09:58,568.54,-0.15
2024-03-31 08:09:59,564.60,-0.15
2024-03-31 08:10:00,571.17,-0.15
2024-03-31 08:10:01,564.60,-0.15
2024-03-31 08:10:02,572.49,-0.15
2024-03-31 08:10:03,569.86,-0.15
2024-03-31 08:10:04,572.49,-0.15
2024-03-31 08:10:05,571.17,-0.15
2024-03-31 08:10:06,572.49,-0.15
2024-03-31 08:10:07,572.49,-0.15
2024-03-31 08:10:08,577.75,-0.15
2024-03-31 08:10:09,573.81,-0.15
2024-03-31 08:10:10,577.75,-0.15
2024-03-31 08:10:11,575.12,-0.15
2024-03-31 08:10:12,579.07,-0.15
2024-03-31 08:10:13,575.12,-0.15
2024-03-31 08:10:14,238.69,-0.15
2024-03-31 08:10:15,185.75,-0.15
2024-03-31 08:10:16,14.72,-0.15
2024-03-31 08:10:17,14.72,-0.15
2024-03-31 08:10:18,14.72,-0.15
2024-03-31 08:10:19,13.39,-0.15
2024-03-31 08:10:20,14.72,-0.15
2024-03-31 08:10:21,13.39,-0.15
2024-03-31 08:10:22,14.72,-0.15
2024-03-31 08:10:23,13.39,-0.15
2024-03-31 08:10:24,13.39,-0.15
2024-03-31 08:10:25,14.72,-0.15
