time,3056（200kN）力值曲线,3056（200kN）位移曲线
2024-07-17 12:15:40,96.25,-0.15
2024-07-17 12:15:41,266.76,0.66
2024-07-17 12:15:42,469.70,1.65
2024-07-17 12:15:43,569.61,2.52
2024-07-17 12:15:44,587.99,3.39
2024-07-17 12:15:45,597.19,4.26
2024-07-17 12:15:46,622.13,5.10
2024-07-17 12:15:47,635.25,5.94
2024-07-17 12:15:48,619.50,6.22
2024-07-17 12:15:49,606.38,6.19
2024-07-17 12:15:50,624.75,6.45
2024-07-17 12:15:51,611.63,6.42
2024-07-17 12:15:52,633.94,6.56
2024-07-17 12:15:53,622.13,6.53
2024-07-17 12:15:54,656.24,6.61
2024-07-17 12:15:55,623.44,6.61
2024-07-17 12:15:56,612.94,6.59
2024-07-17 12:15:57,631.31,6.70
2024-07-17 12:15:58,622.13,6.67
2024-07-17 12:15:59,635.25,6.78
2024-07-17 12:16:00,622.13,6.75
2024-07-17 12:16:01,635.25,6.78
2024-07-17 12:16:02,623.44,6.75
2024-07-17 12:16:03,643.12,6.84
2024-07-17 12:16:04,632.62,6.81
2024-07-17 12:16:05,644.43,6.87
2024-07-17 12:16:06,631.31,6.84
2024-07-17 12:16:07,645.74,6.89
2024-07-17 12:16:08,635.25,6.87
2024-07-17 12:16:09,653.62,6.89
2024-07-17 12:16:10,636.56,6.87
2024-07-17 12:16:11,661.49,6.92
2024-07-17 12:16:12,636.56,6.89
2024-07-17 12:16:13,665.42,6.92
2024-07-17 12:16:14,639.18,6.95
2024-07-17 12:16:15,630.00,6.92
2024-07-17 12:16:16,643.12,7.01
2024-07-17 12:16:17,630.00,6.98
2024-07-17 12:16:18,641.81,6.98
2024-07-17 12:16:19,630.00,6.95
2024-07-17 12:16:20,644.43,6.95
2024-07-17 12:16:21,631.31,6.92
2024-07-17 12:16:22,648.37,6.98
2024-07-17 12:16:23,633.94,6.95
2024-07-17 12:16:24,649.68,7.04
2024-07-17 12:16:25,635.25,6.98
2024-07-17 12:16:26,654.93,7.04
2024-07-17 12:16:27,635.25,7.01
2024-07-17 12:16:28,653.62,7.09
2024-07-17 12:16:29,635.25,7.06
2024-07-17 12:16:30,650.99,7.12
2024-07-17 12:16:31,635.25,7.09
2024-07-17 12:16:32,673.29,7.15
2024-07-17 12:16:33,639.18,7.12
2024-07-17 12:16:34,630.00,7.09
2024-07-17 12:16:35,640.50,7.12
2024-07-17 12:16:36,630.00,7.09
2024-07-17 12:16:37,640.50,7.12
2024-07-17 12:16:38,626.06,7.09
2024-07-17 12:16:39,640.50,7.12
2024-07-17 12:16:40,631.31,7.09
2024-07-17 12:16:41,645.74,7.09
2024-07-17 12:16:42,630.00,7.06
2024-07-17 12:16:43,649.68,7.12
2024-07-17 12:16:44,632.62,7.09
2024-07-17 12:16:45,650.99,7.18
2024-07-17 12:16:46,631.31,7.12
2024-07-17 12:16:47,652.30,7.20
2024-07-17 12:16:48,633.94,7.15
2024-07-17 12:16:49,656.24,7.23
2024-07-17 12:16:50,637.87,7.20
2024-07-17 12:16:51,665.42,7.29
2024-07-17 12:16:52,678.53,8.10
2024-07-17 12:16:53,698.20,8.92
2024-07-17 12:16:54,712.61,9.73
2024-07-17 12:16:55,712.61,10.54
2024-07-17 12:16:56,720.48,11.33
2024-07-17 12:16:57,703.44,11.89
2024-07-17 12:16:58,681.16,11.86
2024-07-17 12:16:59,673.29,11.83
2024-07-17 12:17:00,668.04,11.81
2024-07-17 12:17:01,660.17,11.78
2024-07-17 12:17:02,654.93,11.75
2024-07-17 12:17:03,645.74,11.72
2024-07-17 12:17:04,641.81,11.69
2024-07-17 12:17:05,725.72,12.00
2024-07-17 12:17:06,730.96,12.79
2024-07-17 12:17:07,753.23,13.57
