time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-13 23:10:12,575.31,-0.92
2024-10-13 23:10:13,661.34,-0.56
2024-10-13 23:10:14,748.15,-0.19
2024-10-13 23:10:15,840.80,0.16
2024-10-13 23:10:16,931.79,0.50
2024-10-13 23:10:17,992.92,0.86
2024-10-13 23:10:18,1075.00,1.20
2024-10-13 23:10:19,1023.62,1.48
2024-10-13 23:10:20,1155.15,1.69
2024-10-13 23:10:21,1157.75,1.86
2024-10-13 23:10:22,1075.00,2.00
2024-10-13 23:10:23,1168.14,2.16
2024-10-13 23:10:24,1064.70,2.32
2024-10-13 23:10:25,1064.70,2.49
2024-10-13 23:10:26,1129.23,2.64
2024-10-13 23:10:27,1183.74,2.82
2024-10-13 23:10:28,1178.54,3.01
2024-10-13 23:10:29,1087.89,3.16
2024-10-13 23:10:30,1087.89,3.32
2024-10-13 23:10:31,1183.74,3.49
2024-10-13 23:10:32,1160.34,3.63
2024-10-13 23:10:33,1108.54,3.79
2024-10-13 23:10:34,1212.41,3.93
2024-10-13 23:10:35,1108.54,4.08
2024-10-13 23:10:36,1126.64,4.24
2024-10-13 23:10:37,1199.37,4.37
2024-10-13 23:10:38,1238.54,4.51
2024-10-13 23:10:39,1188.95,4.64
2024-10-13 23:10:40,1215.02,4.76
2024-10-13 23:10:41,1246.39,4.90
2024-10-13 23:10:42,1147.37,4.98
2024-10-13 23:10:43,1160.34,5.06
2024-10-13 23:10:44,1149.96,5.13
2024-10-13 23:10:45,1147.37,5.19
2024-10-13 23:10:46,1147.37,5.22
2024-10-13 23:10:47,1155.15,5.32
2024-10-13 23:10:48,1262.11,5.46
2024-10-13 23:10:49,1196.76,5.75
2024-10-13 23:10:50,1173.34,5.75
2024-10-13 23:10:51,1165.54,5.75
2024-10-13 23:10:52,1149.96,5.75
2024-10-13 23:10:53,1155.15,5.75
2024-10-13 23:10:54,1152.56,5.75
2024-10-13 23:10:55,1149.96,5.75
2024-10-13 23:10:56,1139.59,5.75
2024-10-13 23:10:57,1147.37,5.75
2024-10-13 23:10:58,1149.96,5.75
2024-10-13 23:10:59,1144.77,5.75
2024-10-13 23:11:00,1147.37,5.75
2024-10-13 23:11:01,1139.59,5.75
2024-10-13 23:11:02,1142.18,5.75
2024-10-13 23:11:03,1131.82,5.75
2024-10-13 23:11:04,1139.59,5.75
2024-10-13 23:11:05,1134.41,5.75
2024-10-13 23:11:06,1139.59,5.75
2024-10-13 23:11:07,1134.41,5.75
2024-10-13 23:11:08,1129.23,5.75
2024-10-13 23:11:09,1139.59,5.75
2024-10-13 23:11:10,1137.00,5.75
2024-10-13 23:11:11,1134.41,5.75
2024-10-13 23:11:12,1139.59,5.75
2024-10-13 23:11:13,1134.41,5.75
2024-10-13 23:11:14,1137.00,5.75
2024-10-13 23:11:15,1126.64,5.75
2024-10-13 23:11:16,1137.00,5.75
2024-10-13 23:11:17,1129.23,5.75
2024-10-13 23:11:18,1131.82,5.75
2024-10-13 23:11:19,1126.64,5.75
2024-10-13 23:11:20,1129.23,5.75
2024-10-13 23:11:21,1129.23,5.75
2024-10-13 23:11:22,1129.23,5.75
2024-10-13 23:11:23,1131.82,5.75
2024-10-13 23:11:24,1129.23,5.75
2024-10-13 23:11:25,1129.23,5.75
2024-10-13 23:11:26,1129.23,5.75
2024-10-13 23:11:27,1121.46,5.75
2024-10-13 23:11:28,1129.23,5.75
2024-10-13 23:11:29,1121.46,5.75
2024-10-13 23:11:30,1129.23,5.75
2024-10-13 23:11:31,1118.88,5.75
2024-10-13 23:11:32,1129.23,5.75
2024-10-13 23:11:33,1129.23,5.75
2024-10-13 23:11:34,1124.05,5.75
2024-10-13 23:11:35,1126.64,5.75
2024-10-13 23:11:36,1124.05,5.75
2024-10-13 23:11:37,1121.46,5.75
2024-10-13 23:11:38,1118.88,5.75
2024-10-13 23:11:39,1126.64,5.75
2024-10-13 23:11:40,1118.88,5.75
2024-10-13 23:11:41,1124.05,5.75
2024-10-13 23:11:42,1116.29,5.75
2024-10-13 23:11:43,1118.88,5.75
2024-10-13 23:11:44,1121.46,5.75
2024-10-13 23:11:45,1124.05,5.75
2024-10-13 23:11:46,1124.05,5.75
2024-10-13 23:11:47,1118.88,5.75
2024-10-13 23:11:48,1116.29,5.75
2024-10-13 23:11:49,1113.70,5.75
2024-10-13 23:11:50,1118.88,5.75
2024-10-13 23:11:51,1118.88,5.75
2024-10-13 23:11:52,1118.88,5.75
2024-10-13 23:11:53,1118.88,5.75
2024-10-13 23:11:54,1118.88,5.75
2024-10-13 23:11:55,1118.88,5.75
2024-10-13 23:11:56,1111.12,5.75
2024-10-13 23:11:57,1111.12,5.75
2024-10-13 23:11:58,1108.54,5.75
2024-10-13 23:11:59,1113.70,5.75
2024-10-13 23:12:00,1118.88,5.75
2024-10-13 23:12:01,1118.88,5.75
2024-10-13 23:12:02,1118.88,5.75
2024-10-13 23:12:03,1118.88,5.75
2024-10-13 23:12:04,1118.88,5.75
2024-10-13 23:12:05,1118.88,5.75
2024-10-13 23:12:06,1111.12,5.75
2024-10-13 23:12:07,1116.29,5.75
2024-10-13 23:12:08,1116.29,5.75
2024-10-13 23:12:09,1118.88,5.75
2024-10-13 23:12:10,1118.88,5.75
2024-10-13 23:12:11,1116.29,5.75
2024-10-13 23:12:12,1113.70,5.75
2024-10-13 23:12:13,1113.70,5.75
2024-10-13 23:12:14,1116.29,5.75
2024-10-13 23:12:15,1116.29,5.75
2024-10-13 23:12:16,1116.29,5.75
2024-10-13 23:12:17,1116.29,5.75
2024-10-13 23:12:18,1116.29,5.75
2024-10-13 23:12:19,1116.29,5.75
2024-10-13 23:12:20,1113.70,5.75
2024-10-13 23:12:21,1113.70,5.75
2024-10-13 23:12:22,1108.54,5.75
2024-10-13 23:12:23,1116.29,5.75
2024-10-13 23:12:24,1116.29,5.75
2024-10-13 23:12:25,1113.70,5.75
2024-10-13 23:12:26,1113.70,5.75
2024-10-13 23:12:27,1108.54,5.75
2024-10-13 23:12:28,1269.98,5.85
2024-10-13 23:12:29,1293.63,6.14
2024-10-13 23:12:30,1312.05,6.46
2024-10-13 23:12:31,1325.23,6.79
2024-10-13 23:12:32,1327.87,7.11
2024-10-13 23:12:33,1333.15,7.44
2024-10-13 23:12:34,1330.51,7.76
2024-10-13 23:12:35,1335.79,8.10
2024-10-13 23:12:36,1343.71,8.43
2024-10-13 23:12:37,1341.07,8.75
2024-10-13 23:12:38,1343.71,9.08
2024-10-13 23:12:39,1351.64,9.40
2024-10-13 23:12:40,1354.29,9.73
2024-10-13 23:12:41,1351.64,10.06
2024-10-13 23:12:42,1359.58,10.38
2024-10-13 23:12:43,1362.22,10.71
2024-10-13 23:12:44,1356.93,11.03
2024-10-13 23:12:45,1362.22,11.36
2024-10-13 23:12:46,1375.46,11.68
2024-10-13 23:12:47,1375.46,12.01
2024-10-13 23:12:48,1375.46,12.33
2024-10-13 23:12:49,1375.46,12.66
2024-10-13 23:12:50,1391.38,12.98
2024-10-13 23:12:51,1267.36,13.20
2024-10-13 23:12:52,1243.77,13.20
2024-10-13 23:12:53,1238.54,13.20
2024-10-13 23:12:54,1238.54,13.20
2024-10-13 23:12:55,1235.92,13.20
2024-10-13 23:12:56,1230.69,13.20
2024-10-13 23:12:57,1230.69,13.20
2024-10-13 23:12:58,1228.08,13.20
2024-10-13 23:12:59,1215.02,13.20
2024-10-13 23:13:00,1225.47,13.20
2024-10-13 23:13:01,1222.85,13.20
2024-10-13 23:13:02,1225.47,13.20
2024-10-13 23:13:03,1220.24,13.20
2024-10-13 23:13:04,1215.02,13.20
2024-10-13 23:13:05,1338.43,13.30
2024-10-13 23:13:06,1356.93,13.61
2024-10-13 23:13:07,1378.12,13.92
2024-10-13 23:13:08,1394.03,14.24
2024-10-13 23:13:09,1399.34,14.55
2024-10-13 23:13:10,1283.11,14.80
2024-10-13 23:13:11,1259.49,14.80
2024-10-13 23:13:12,1375.46,14.92
2024-10-13 23:13:13,1396.69,15.23
2024-10-13 23:13:14,1404.65,15.49
2024-10-13 23:13:15,1407.31,15.81
2024-10-13 23:13:16,1412.63,16.11
2024-10-13 23:13:17,1423.27,16.44
2024-10-13 23:13:18,1425.93,16.75
2024-10-13 23:13:19,1428.59,17.07
2024-10-13 23:13:20,1428.59,17.40
2024-10-13 23:13:21,1436.59,17.71
2024-10-13 23:13:22,1439.25,18.02
2024-10-13 23:13:23,1433.92,18.35
2024-10-13 23:13:24,1449.92,18.66
2024-10-13 23:13:25,1447.25,18.98
2024-10-13 23:13:26,1449.92,19.29
2024-10-13 23:13:27,1457.93,19.62
2024-10-13 23:13:28,1460.60,19.93
