time,3077（YDC-4000kN）力值曲线,3077（YDC-4000kN）位移曲线
2024-10-13 12:51:48,514.35,-0.91
2024-10-13 12:51:49,553.32,-0.54
2024-10-13 12:51:50,592.45,-0.16
2024-10-13 12:51:51,649.00,0.21
2024-10-13 12:51:52,681.11,0.58
2024-10-13 12:51:53,703.41,0.94
2024-10-13 12:51:54,745.66,1.30
2024-10-13 12:51:55,773.11,1.66
2024-10-13 12:51:56,808.15,2.02
2024-10-13 12:51:57,835.77,2.37
2024-10-13 12:51:58,863.47,2.73
2024-10-13 12:51:59,896.30,3.07
2024-10-13 12:52:00,934.33,3.42
2024-10-13 12:52:01,964.85,3.76
2024-10-13 12:52:02,1000.58,4.10
2024-10-13 12:52:03,1008.26,4.44
2024-10-13 12:52:04,1026.18,4.78
2024-10-13 12:52:05,1051.85,5.10
2024-10-13 12:52:06,1072.42,5.44
2024-10-13 12:52:07,1085.31,5.77
2024-10-13 12:52:08,1100.79,6.09
2024-10-13 12:52:09,1129.23,6.42
2024-10-13 12:52:10,1149.96,6.74
2024-10-13 12:52:11,1160.34,7.07
2024-10-13 12:52:12,1183.74,7.40
2024-10-13 12:52:13,1204.58,7.71
2024-10-13 12:52:14,1204.58,8.03
2024-10-13 12:52:15,1204.58,8.34
2024-10-13 12:52:16,1215.02,8.67
2024-10-13 12:52:17,1228.08,8.98
2024-10-13 12:52:18,1246.39,9.31
2024-10-13 12:52:19,1249.01,9.62
2024-10-13 12:52:20,1269.98,9.93
2024-10-13 12:52:21,1277.86,10.24
2024-10-13 12:52:22,1283.11,10.55
2024-10-13 12:52:23,1306.78,10.78
2024-10-13 12:52:24,1296.26,11.02
2024-10-13 12:52:25,1304.15,11.19
2024-10-13 12:52:26,1204.58,11.34
2024-10-13 12:52:27,1217.63,11.51
2024-10-13 12:52:28,1296.26,11.78
2024-10-13 12:52:29,1301.52,12.04
2024-10-13 12:52:30,1269.98,12.23
2024-10-13 12:52:31,1241.16,12.45
2024-10-13 12:52:32,1306.78,12.63
2024-10-13 12:52:33,1249.01,12.80
2024-10-13 12:52:34,1312.05,12.97
2024-10-13 12:52:35,1304.15,13.11
2024-10-13 12:52:36,1217.63,13.27
2024-10-13 12:52:37,1314.69,13.48
2024-10-13 12:52:38,1327.87,13.79
2024-10-13 12:52:39,1335.79,14.09
2024-10-13 12:52:40,1343.71,14.38
2024-10-13 12:52:41,1333.15,14.70
2024-10-13 12:52:42,1346.35,14.99
2024-10-13 12:52:43,1343.71,15.29
2024-10-13 12:52:44,1346.35,15.60
2024-10-13 12:52:45,1346.35,15.90
2024-10-13 12:52:46,1349.00,16.21
2024-10-13 12:52:47,1362.22,16.51
2024-10-13 12:52:48,1356.93,16.80
2024-10-13 12:52:49,1364.87,17.10
2024-10-13 12:52:50,1370.17,17.41
