time,3056（200kN）力值曲线,3056（200kN）位移曲线
2024-04-22 08:10:14,324.62,-0.01
2024-04-22 08:10:15,319.33,-0.01
2024-04-22 08:10:16,328.58,0.07
2024-04-22 08:10:17,327.26,0.07
2024-04-22 08:10:18,325.94,0.07
2024-04-22 08:10:19,324.62,0.07
2024-04-22 08:10:20,324.62,0.07
2024-04-22 08:10:21,320.66,0.07
2024-04-22 08:10:22,333.87,0.13
2024-04-22 08:10:23,332.55,0.13
2024-04-22 08:10:24,331.22,0.13
2024-04-22 08:10:25,329.90,0.13
2024-04-22 08:10:26,331.22,0.13
2024-04-22 08:10:27,325.94,0.13
2024-04-22 08:10:28,329.90,0.13
2024-04-22 08:10:29,329.90,0.13
2024-04-22 08:10:30,327.26,0.13
2024-04-22 08:10:31,328.58,0.13
2024-04-22 08:10:32,328.58,0.13
2024-04-22 08:10:33,327.26,0.13
2024-04-22 08:10:34,327.26,0.13
2024-04-22 08:10:35,328.58,0.13
2024-04-22 08:10:36,325.94,0.13
2024-04-22 08:10:37,328.58,0.13
2024-04-22 08:10:38,327.26,0.13
2024-04-22 08:10:39,325.94,0.13
2024-04-22 08:10:40,325.94,0.13
2024-04-22 08:10:41,324.62,0.13
2024-04-22 08:10:42,325.94,0.13
2024-04-22 08:10:43,323.30,0.13
2024-04-22 08:10:44,327.26,0.13
2024-04-22 08:10:45,327.26,0.13
2024-04-22 08:10:46,325.94,0.13
2024-04-22 08:10:47,324.62,0.13
2024-04-22 08:10:48,325.94,0.13
2024-04-22 08:10:49,325.94,0.13
2024-04-22 08:10:50,325.94,0.13
2024-04-22 08:10:51,323.30,0.13
2024-04-22 08:10:52,325.94,0.13
2024-04-22 08:10:53,321.98,0.13
2024-04-22 08:10:54,321.98,0.13
2024-04-22 08:10:55,325.94,0.13
2024-04-22 08:10:56,324.62,0.13
2024-04-22 08:10:57,325.94,0.13
2024-04-22 08:10:58,325.94,0.13
2024-04-22 08:10:59,325.94,0.13
2024-04-22 08:11:00,323.30,0.13
2024-04-22 08:11:01,325.94,0.13
2024-04-22 08:11:02,325.94,0.13
2024-04-22 08:11:03,325.94,0.13
2024-04-22 08:11:04,325.94,0.13
2024-04-22 08:11:05,325.94,0.13
2024-04-22 08:11:06,325.94,0.13
2024-04-22 08:11:07,325.94,0.13
2024-04-22 08:11:08,325.94,0.13
2024-04-22 08:11:09,325.94,0.13
2024-04-22 08:11:10,320.66,0.13
2024-04-22 08:11:11,324.62,0.13
2024-04-22 08:11:12,324.62,0.13
2024-04-22 08:11:13,324.62,0.13
2024-04-22 08:11:14,340.47,0.16
2024-04-22 08:11:15,337.83,0.16
2024-04-22 08:11:16,373.48,0.27
2024-04-22 08:11:17,423.62,1.20
2024-04-22 08:11:18,473.72,2.10
2024-04-22 08:11:19,505.35,3.02
2024-04-22 08:11:20,530.37,3.92
2024-04-22 08:11:21,490.86,4.20
2024-04-22 08:11:22,486.90,4.20
2024-04-22 08:11:23,500.08,4.42
2024-04-22 08:11:24,490.86,4.42
2024-04-22 08:11:25,502.71,4.62
2024-04-22 08:11:26,500.08,4.62
2024-04-22 08:11:27,506.66,4.73
2024-04-22 08:11:28,502.71,4.73
2024-04-22 08:11:29,492.17,4.90
2024-04-22 08:11:30,504.03,4.90
2024-04-22 08:11:31,547.48,4.99
2024-04-22 08:11:32,506.66,4.99
2024-04-22 08:11:33,504.03,4.99
2024-04-22 08:11:34,502.71,5.13
2024-04-22 08:11:35,502.71,5.13
2024-04-22 08:11:36,510.62,5.27
2024-04-22 08:11:37,506.66,5.27
2024-04-22 08:11:38,511.93,5.38
2024-04-22 08:11:39,509.30,5.38
2024-04-22 08:11:40,514.57,5.49
2024-04-22 08:11:41,513.25,5.49
2024-04-22 08:11:42,518.52,5.58
2024-04-22 08:11:43,515.88,5.58
2024-04-22 08:11:44,521.15,5.63
2024-04-22 08:11:45,518.52,5.63
2024-04-22 08:11:46,523.79,5.69
2024-04-22 08:11:47,518.52,5.69
2024-04-22 08:11:48,519.84,5.74
2024-04-22 08:11:49,521.15,5.74
2024-04-22 08:11:50,518.52,5.74
2024-04-22 08:11:51,518.52,5.74
2024-04-22 08:11:52,519.84,5.74
2024-04-22 08:11:53,526.42,5.80
2024-04-22 08:11:54,523.79,5.80
2024-04-22 08:11:55,523.79,5.80
2024-04-22 08:11:56,523.79,5.80
2024-04-22 08:11:57,523.79,5.80
2024-04-22 08:11:58,523.79,5.80
2024-04-22 08:11:59,519.84,5.80
2024-04-22 08:12:00,522.47,5.80
2024-04-22 08:12:01,518.52,5.80
2024-04-22 08:12:02,521.15,5.80
2024-04-22 08:12:03,518.52,5.80
