time,3056（200kN）力值曲线,3056（200kN）位移曲线
2024-04-24 17:19:51,134.09,-0.15
2024-04-24 17:19:52,251.92,0.66
2024-04-24 17:19:53,376.12,1.62
2024-04-24 17:19:54,431.54,2.57
2024-04-24 17:19:55,486.90,3.50
2024-04-24 17:19:56,523.79,4.40
2024-04-24 17:19:57,492.17,4.99
2024-04-24 17:19:58,490.86,4.99
2024-04-24 17:19:59,523.79,5.29
2024-04-24 17:20:00,501.40,5.41
2024-04-24 17:20:01,496.13,5.41
2024-04-24 17:20:02,506.66,5.63
2024-04-24 17:20:03,505.35,5.63
2024-04-24 17:20:04,509.30,5.74
2024-04-24 17:20:05,505.35,5.74
2024-04-24 17:20:06,511.93,5.88
2024-04-24 17:20:07,509.30,5.88
2024-04-24 17:20:08,515.88,6.00
2024-04-24 17:20:09,514.57,6.00
2024-04-24 17:20:10,517.20,6.05
2024-04-24 17:20:11,511.93,6.05
2024-04-24 17:20:12,519.84,6.14
2024-04-24 17:20:13,519.84,6.14
2024-04-24 17:20:14,519.84,6.14
2024-04-24 17:20:15,534.32,6.17
2024-04-24 17:20:16,521.15,6.19
2024-04-24 17:20:17,518.52,6.19
2024-04-24 17:20:18,522.47,6.19
2024-04-24 17:20:19,522.47,6.19
2024-04-24 17:20:20,521.15,6.19
2024-04-24 17:20:21,518.52,6.19
2024-04-24 17:20:22,519.84,6.19
2024-04-24 17:20:23,529.05,6.25
2024-04-24 17:20:24,526.42,6.25
2024-04-24 17:20:25,523.79,6.25
2024-04-24 17:20:26,523.79,6.25
2024-04-24 17:20:27,523.79,6.25
2024-04-24 17:20:28,523.79,6.25
2024-04-24 17:20:29,522.47,6.25
2024-04-24 17:20:30,523.79,6.25
2024-04-24 17:20:31,518.52,6.25
2024-04-24 17:20:32,522.47,6.25
2024-04-24 17:20:33,518.52,6.25
2024-04-24 17:20:34,517.20,6.25
2024-04-24 17:20:35,518.52,6.25
2024-04-24 17:20:36,519.84,6.25
2024-04-24 17:20:37,517.20,6.25
2024-04-24 17:20:38,518.52,6.25
2024-04-24 17:20:39,518.52,6.25
2024-04-24 17:20:40,527.74,6.31
2024-04-24 17:20:41,523.79,6.31
2024-04-24 17:20:42,526.42,6.31
2024-04-24 17:20:43,527.74,6.31
2024-04-24 17:20:44,526.42,6.31
2024-04-24 17:20:45,526.42,6.31
2024-04-24 17:20:46,525.10,6.31
2024-04-24 17:20:47,521.15,6.31
2024-04-24 17:20:48,523.79,6.31
2024-04-24 17:20:49,523.79,6.31
2024-04-24 17:20:50,521.15,6.31
2024-04-24 17:20:51,523.79,6.31
2024-04-24 17:20:52,523.79,6.31
2024-04-24 17:20:53,523.79,6.31
2024-04-24 17:20:54,519.84,6.31
2024-04-24 17:20:55,522.47,6.31
2024-04-24 17:20:56,522.47,6.28
2024-04-24 17:20:57,522.47,6.28
2024-04-24 17:20:58,519.84,6.28
2024-04-24 17:20:59,529.05,6.33
2024-04-24 17:21:00,529.05,6.33
2024-04-24 17:21:01,538.27,7.04
2024-04-24 17:21:02,534.32,7.93
2024-04-24 17:21:03,568.54,8.86
2024-04-24 17:21:04,588.28,9.76
2024-04-24 17:21:05,596.17,10.66
2024-04-24 17:21:06,579.07,11.55
2024-04-24 17:21:07,556.70,12.45
2024-04-24 17:21:08,589.59,13.35
2024-04-24 17:21:09,625.10,14.25
2024-04-24 17:21:10,632.99,15.12
2024-04-24 17:21:11,596.17,16.02
2024-04-24 17:21:12,593.54,16.89
2024-04-24 17:21:13,632.99,17.78
2024-04-24 17:21:14,654.02,18.68
2024-04-24 17:21:15,656.65,19.55
2024-04-24 17:21:16,617.21,20.42
2024-04-24 17:21:17,634.30,21.32
2024-04-24 17:21:18,661.90,22.19
2024-04-24 17:21:19,686.86,23.06
2024-04-24 17:21:20,668.47,23.93
2024-04-24 17:21:21,643.50,24.80
