time,3077（YDC-4000kN）力值曲线,3077（YDC-4000kN）位移曲线
2024-10-13 08:06:16,470.71,-0.90
2024-10-13 08:06:17,521.64,-0.51
2024-10-13 08:06:18,567.97,-0.13
2024-10-13 08:06:19,619.45,0.25
2024-10-13 08:06:20,653.93,0.62
2024-10-13 08:06:21,700.93,0.99
2024-10-13 08:06:22,750.65,1.35
2024-10-13 08:06:23,778.10,1.72
2024-10-13 08:06:24,818.18,2.09
2024-10-13 08:06:25,863.47,2.46
2024-10-13 08:06:26,901.37,2.81
2024-10-13 08:06:27,949.58,3.16
2024-10-13 08:06:28,990.36,3.52
2024-10-13 08:06:29,998.03,3.87
2024-10-13 08:06:30,1013.37,4.21
2024-10-13 08:06:31,1028.75,4.57
2024-10-13 08:06:32,1044.14,4.92
2024-10-13 08:06:33,1049.28,5.26
2024-10-13 08:06:34,1067.28,5.61
2024-10-13 08:06:35,1075.00,5.95
2024-10-13 08:06:36,1082.73,6.31
2024-10-13 08:06:37,1103.37,6.65
2024-10-13 08:06:38,1054.42,6.97
2024-10-13 08:06:39,1118.88,7.27
2024-10-13 08:06:40,1126.64,7.56
2024-10-13 08:06:41,1082.73,7.79
2024-10-13 08:06:42,1023.62,8.03
2024-10-13 08:06:43,1129.23,8.22
2024-10-13 08:06:44,1155.15,8.48
2024-10-13 08:06:45,1170.74,8.82
2024-10-13 08:06:46,1181.14,9.12
2024-10-13 08:06:47,1067.28,9.35
2024-10-13 08:06:48,1126.64,9.56
2024-10-13 08:06:49,1064.70,9.79
2024-10-13 08:06:50,1072.42,9.98
2024-10-13 08:06:51,1108.54,10.17
2024-10-13 08:06:52,1085.31,10.34
2024-10-13 08:06:53,1149.96,10.52
2024-10-13 08:06:54,1220.24,10.69
2024-10-13 08:06:55,1235.92,10.85
2024-10-13 08:06:56,1230.69,11.02
2024-10-13 08:06:57,1228.08,11.19
2024-10-13 08:06:58,1204.58,11.37
2024-10-13 08:06:59,1100.79,11.51
2024-10-13 08:07:00,1111.12,11.68
2024-10-13 08:07:01,1105.95,11.84
2024-10-13 08:07:02,1199.37,11.99
2024-10-13 08:07:03,1254.25,12.16
2024-10-13 08:07:04,1129.23,12.32
2024-10-13 08:07:05,1121.46,12.46
2024-10-13 08:07:06,1152.56,12.62
2024-10-13 08:07:07,1137.00,12.77
2024-10-13 08:07:08,1269.98,12.93
2024-10-13 08:07:09,1149.96,13.07
2024-10-13 08:07:10,1249.01,13.22
2024-10-13 08:07:11,1157.75,13.35
2024-10-13 08:07:12,1165.54,13.49
2024-10-13 08:07:13,1291.00,13.65
2024-10-13 08:07:14,1188.95,13.79
2024-10-13 08:07:15,1319.96,13.93
2024-10-13 08:07:16,1293.63,14.05
2024-10-13 08:07:17,1309.42,14.16
2024-10-13 08:07:18,1306.78,14.27
2024-10-13 08:07:19,1235.92,14.38
2024-10-13 08:07:20,1165.54,14.51
2024-10-13 08:07:21,1191.55,14.65
2024-10-13 08:07:22,1317.32,14.78
2024-10-13 08:07:23,1293.63,14.89
2024-10-13 08:07:24,1314.69,15.02
2024-10-13 08:07:25,1251.63,15.13
2024-10-13 08:07:26,1175.94,15.26
2024-10-13 08:07:27,1178.54,15.39
2024-10-13 08:07:28,1238.54,15.52
2024-10-13 08:07:29,1325.23,15.64
2024-10-13 08:07:30,1309.42,15.77
2024-10-13 08:07:31,1228.08,15.88
2024-10-13 08:07:32,1220.24,16.00
2024-10-13 08:07:33,1259.49,16.11
2024-10-13 08:07:34,1181.14,16.22
2024-10-13 08:07:35,1194.16,16.35
2024-10-13 08:07:36,1201.98,16.46
2024-10-13 08:07:37,1269.98,16.59
2024-10-13 08:07:38,1325.23,16.72
2024-10-13 08:07:39,1188.95,16.83
2024-10-13 08:07:40,1194.16,16.97
2024-10-13 08:07:41,1207.19,17.10
2024-10-13 08:07:42,1209.80,17.23
2024-10-13 08:07:43,1304.15,17.36
2024-10-13 08:07:44,1346.35,17.47
2024-10-13 08:07:45,1267.36,17.58
2024-10-13 08:07:46,1204.58,17.67
2024-10-13 08:07:47,1207.19,17.75
2024-10-13 08:07:48,1207.19,17.85
2024-10-13 08:07:49,1343.71,17.96
2024-10-13 08:07:50,1201.98,18.05
2024-10-13 08:07:51,1304.15,18.13
2024-10-13 08:07:52,1209.80,18.22
2024-10-13 08:07:53,1335.79,18.29
2024-10-13 08:07:54,1220.24,18.37
2024-10-13 08:07:55,1335.79,18.46
2024-10-13 08:07:56,1204.58,18.54
2024-10-13 08:07:57,1207.19,18.63
2024-10-13 08:07:58,1209.80,18.71
2024-10-13 08:07:59,1335.79,18.79
2024-10-13 08:08:00,1333.15,18.86
2024-10-13 08:08:01,1209.80,18.91
2024-10-13 08:08:02,1207.19,18.95
2024-10-13 08:08:03,1204.58,19.00
2024-10-13 08:08:04,1209.80,19.07
2024-10-13 08:08:05,1209.80,19.14
2024-10-13 08:08:06,1304.15,19.18
2024-10-13 08:08:07,1298.89,19.24
2024-10-13 08:08:08,1204.58,19.29
2024-10-13 08:08:09,1204.58,19.35
2024-10-13 08:08:10,1275.23,19.39
2024-10-13 08:08:11,1207.19,19.42
2024-10-13 08:08:12,1204.58,19.48
2024-10-13 08:08:13,1269.98,19.52
2024-10-13 08:08:14,1204.58,19.58
2024-10-13 08:08:15,1196.76,19.59
2024-10-13 08:08:16,1209.80,19.66
2024-10-13 08:08:17,1207.19,19.70
2024-10-13 08:08:18,1196.76,19.76
2024-10-13 08:08:19,1207.19,19.83
2024-10-13 08:08:20,1309.42,19.89
2024-10-13 08:08:21,1209.80,19.92
2024-10-13 08:08:22,1204.58,19.95
2024-10-13 08:08:23,1207.19,19.99
2024-10-13 08:08:24,1207.19,20.02
2024-10-13 08:08:25,1204.58,20.07
2024-10-13 08:08:26,1364.87,20.17
2024-10-13 08:08:27,1215.02,20.40
2024-10-13 08:08:28,1204.58,20.40
2024-10-13 08:08:29,1212.41,20.40
2024-10-13 08:08:30,1367.52,20.50
2024-10-13 08:08:31,1375.46,20.64
2024-10-13 08:08:32,1380.77,20.91
2024-10-13 08:08:33,1386.07,21.22
2024-10-13 08:08:34,1399.34,21.50
2024-10-13 08:08:35,1402.00,21.83
2024-10-13 08:08:36,1409.97,22.15
2024-10-13 08:08:37,1409.97,22.48
2024-10-13 08:08:38,1423.27,22.79
2024-10-13 08:08:39,1417.95,23.11
2024-10-13 08:08:40,1428.59,23.44
2024-10-13 08:08:41,1423.27,23.77
2024-10-13 08:08:42,1428.59,24.08
2024-10-13 08:08:43,1428.59,24.33
2024-10-13 08:08:44,1428.59,24.64
2024-10-13 08:08:45,1441.92,24.97
2024-10-13 08:08:46,1441.92,25.29
2024-10-13 08:08:47,1441.92,25.60
2024-10-13 08:08:48,1441.92,25.93
2024-10-13 08:08:49,1444.58,26.26
2024-10-13 08:08:50,1441.92,26.51
2024-10-13 08:08:51,1441.92,26.84
2024-10-13 08:08:52,1447.25,27.15
2024-10-13 08:08:53,1455.26,27.47
2024-10-13 08:08:54,1447.25,27.73
2024-10-13 08:08:55,1457.93,28.04
2024-10-13 08:08:56,1447.25,28.36
2024-10-13 08:08:57,1455.26,28.68
2024-10-13 08:08:58,1463.27,29.00
2024-10-13 08:08:59,1468.61,29.31
2024-10-13 08:09:00,1476.63,29.64
2024-10-13 08:09:01,1460.60,29.95
2024-10-13 08:09:02,1473.96,30.26
2024-10-13 08:09:03,1481.98,30.59
2024-10-13 08:09:04,1490.01,30.90
2024-10-13 08:09:05,1481.98,31.21
2024-10-13 08:09:06,1487.34,31.53
2024-10-13 08:09:07,1492.69,31.84
2024-10-13 08:09:08,1500.73,32.16
2024-10-13 08:09:09,1495.37,32.48
2024-10-13 08:09:10,1500.73,32.72
2024-10-13 08:09:11,1503.41,33.03
2024-10-13 08:09:12,1503.41,33.32
2024-10-13 08:09:13,1506.09,33.57
2024-10-13 08:09:14,1514.14,33.90
2024-10-13 08:09:15,1503.41,34.17
2024-10-13 08:09:16,1511.46,34.48
2024-10-13 08:09:17,1519.51,34.72
2024-10-13 08:09:18,1519.51,35.03
2024-10-13 08:09:19,1530.25,35.34
2024-10-13 08:09:20,1516.82,35.61
2024-10-13 08:09:21,1514.14,35.76
2024-10-13 08:09:22,1524.88,36.08
2024-10-13 08:09:23,1535.63,36.39
2024-10-13 08:09:24,1535.63,36.70
2024-10-13 08:09:25,1541.01,36.94
2024-10-13 08:09:26,1535.63,37.25
2024-10-13 08:09:27,1546.39,37.55
2024-10-13 08:09:28,1549.08,37.86
2024-10-13 08:09:29,1559.86,38.17
2024-10-13 08:09:30,1557.16,38.48
2024-10-13 08:09:31,1562.55,38.79
2024-10-13 08:09:32,1567.94,39.10
2024-10-13 08:09:33,1565.25,39.41
2024-10-13 08:09:34,1557.16,39.68
2024-10-13 08:09:35,1576.04,39.99
2024-10-13 08:09:36,1578.74,40.29
2024-10-13 08:09:37,1581.44,40.60
2024-10-13 08:09:38,1581.44,40.91
2024-10-13 08:09:39,1584.14,41.21
2024-10-13 08:09:40,1578.74,41.52
2024-10-13 08:09:41,1592.24,41.83
2024-10-13 08:09:42,1592.24,42.13
2024-10-13 08:09:43,1600.35,42.44
2024-10-13 08:09:44,1600.35,42.75
2024-10-13 08:09:45,1597.65,43.01
2024-10-13 08:09:46,1592.24,43.32
2024-10-13 08:09:47,1611.17,43.63
2024-10-13 08:09:48,1613.88,43.93
2024-10-13 08:09:49,1616.59,44.24
2024-10-13 08:09:50,1608.47,44.54
2024-10-13 08:09:51,1622.01,44.85
2024-10-13 08:09:52,1613.88,45.14
2024-10-13 08:09:53,1622.01,45.46
2024-10-13 08:09:54,1624.72,45.75
2024-10-13 08:09:55,1635.56,46.06
2024-10-13 08:09:56,1635.56,46.36
2024-10-13 08:09:57,1638.28,46.66
2024-10-13 08:09:58,1635.56,46.97
2024-10-13 08:09:59,1643.70,47.27
2024-10-13 08:10:00,1651.85,47.58
2024-10-13 08:10:01,1654.57,47.88
2024-10-13 08:10:02,1657.29,48.17
2024-10-13 08:10:03,1657.29,48.48
2024-10-13 08:10:04,1660.01,48.78
2024-10-13 08:10:05,1668.16,49.08
2024-10-13 08:10:06,1665.44,49.39
2024-10-13 08:10:07,1662.72,49.69
2024-10-13 08:10:08,1676.33,49.98
2024-10-13 08:10:09,1679.05,50.29
2024-10-13 08:10:10,1687.22,50.59
2024-10-13 08:10:11,1687.22,50.89
2024-10-13 08:10:12,1689.95,51.19
2024-10-13 08:10:13,1695.40,51.50
2024-10-13 08:10:14,1698.13,51.79
2024-10-13 08:10:15,1695.40,52.09
2024-10-13 08:10:16,1709.05,52.39
2024-10-13 08:10:17,1706.32,52.69
2024-10-13 08:10:18,1703.59,52.98
2024-10-13 08:10:19,1714.51,53.29
2024-10-13 08:10:20,1703.59,53.59
2024-10-13 08:10:21,1717.24,53.89
2024-10-13 08:10:22,1714.51,54.19
2024-10-13 08:10:23,1725.44,54.48
2024-10-13 08:10:24,1719.97,54.78
2024-10-13 08:10:25,1730.91,55.08
2024-10-13 08:10:26,1719.97,55.37
2024-10-13 08:10:27,1736.38,55.69
2024-10-13 08:10:28,1736.38,55.98
2024-10-13 08:10:29,1739.12,56.28
2024-10-13 08:10:30,1736.38,56.58
2024-10-13 08:10:31,1750.07,56.87
2024-10-13 08:10:32,1750.07,57.17
2024-10-13 08:10:33,1761.04,57.47
2024-10-13 08:10:34,1761.04,57.77
2024-10-13 08:10:35,1761.04,58.06
2024-10-13 08:10:36,1752.81,58.37
2024-10-13 08:10:37,1761.04,58.67
2024-10-13 08:10:38,1774.76,58.97
2024-10-13 08:10:39,1774.76,59.27
2024-10-13 08:10:40,1783.00,59.56
2024-10-13 08:10:41,1774.76,59.86
2024-10-13 08:10:42,1780.25,60.17
2024-10-13 08:10:43,1780.25,60.47
2024-10-13 08:10:44,1794.00,60.77
2024-10-13 08:10:45,1794.00,61.06
2024-10-13 08:10:46,1796.75,61.36
2024-10-13 08:10:47,1788.50,61.66
2024-10-13 08:10:48,1796.75,61.95
2024-10-13 08:10:49,1805.01,62.25
2024-10-13 08:10:50,1813.27,62.55
2024-10-13 08:10:51,1813.27,62.85
2024-10-13 08:10:52,1810.51,63.14
2024-10-13 08:10:53,1810.51,63.41
2024-10-13 08:10:54,1794.00,63.68
2024-10-13 08:10:55,1818.78,63.96
2024-10-13 08:10:56,1805.01,64.23
2024-10-13 08:10:57,1802.25,64.47
2024-10-13 08:10:58,1739.12,64.73
2024-10-13 08:10:59,1821.54,64.97
2024-10-13 08:11:00,1807.76,65.18
2024-10-13 08:11:01,1733.65,65.41
2024-10-13 08:11:02,1818.78,65.58
2024-10-13 08:11:03,1695.40,65.79
2024-10-13 08:11:04,1827.05,65.99
2024-10-13 08:11:05,1739.12,66.16
2024-10-13 08:11:06,1703.59,66.35
2024-10-13 08:11:07,1827.05,66.54
2024-10-13 08:11:08,1835.33,66.72
2024-10-13 08:11:09,1750.07,66.88
2024-10-13 08:11:10,1829.81,67.05
2024-10-13 08:11:11,1824.29,67.22
2024-10-13 08:11:12,1799.50,67.39
2024-10-13 08:11:13,1821.54,67.56
2024-10-13 08:11:14,1698.13,67.68
2024-10-13 08:11:15,1829.81,67.85
2024-10-13 08:11:16,1703.59,68.00
2024-10-13 08:11:17,1849.14,68.17
2024-10-13 08:11:18,1706.32,68.29
2024-10-13 08:11:19,1799.50,68.46
2024-10-13 08:11:20,1821.54,68.59
2024-10-13 08:11:21,1835.33,68.75
2024-10-13 08:11:22,1714.51,68.89
2024-10-13 08:11:23,1840.85,69.03
2024-10-13 08:11:24,1714.51,69.18
2024-10-13 08:11:25,1862.96,69.44
2024-10-13 08:11:26,1709.05,69.51
2024-10-13 08:11:27,1722.71,69.72
2024-10-13 08:11:28,1862.96,69.96
2024-10-13 08:11:29,1865.73,70.22
2024-10-13 08:11:30,1865.73,70.47
2024-10-13 08:11:31,1876.80,70.73
2024-10-13 08:11:32,1874.03,70.99
2024-10-13 08:11:33,1728.17,71.22
2024-10-13 08:11:34,1874.03,71.46
2024-10-13 08:11:35,1885.12,71.74
2024-10-13 08:11:36,1887.89,72.01
2024-10-13 08:11:37,1893.43,72.30
2024-10-13 08:11:38,1896.21,72.57
2024-10-13 08:11:39,1893.43,72.85
2024-10-13 08:11:40,1896.21,73.12
2024-10-13 08:11:41,1904.53,73.40
2024-10-13 08:11:42,1910.09,73.68
2024-10-13 08:11:43,1904.53,73.95
2024-10-13 08:11:44,1910.09,74.23
2024-10-13 08:11:45,1904.53,74.50
2024-10-13 08:11:46,1921.20,74.79
2024-10-13 08:11:47,1783.00,75.00
2024-10-13 08:11:48,1918.42,75.21
2024-10-13 08:11:49,1923.98,75.49
2024-10-13 08:11:50,1923.98,75.76
2024-10-13 08:11:51,1923.98,76.03
2024-10-13 08:11:52,1935.11,76.31
2024-10-13 08:11:53,1937.90,76.58
2024-10-13 08:11:54,1943.47,76.85
2024-10-13 08:11:55,1921.20,77.14
2024-10-13 08:11:56,1951.83,77.40
2024-10-13 08:11:57,1943.47,77.67
2024-10-13 08:11:58,1954.61,77.94
2024-10-13 08:11:59,1951.83,78.22
2024-10-13 08:12:00,1954.61,78.49
2024-10-13 08:12:01,1962.98,78.76
2024-10-13 08:12:02,1954.61,79.05
2024-10-13 08:12:03,1962.98,79.31
2024-10-13 08:12:04,1960.19,79.58
2024-10-13 08:12:05,1971.35,79.85
2024-10-13 08:12:06,1971.35,80.12
2024-10-13 08:12:07,1979.73,80.39
2024-10-13 08:12:08,1979.73,80.66
2024-10-13 08:12:09,1982.53,80.94
2024-10-13 08:12:10,1990.91,81.21
2024-10-13 08:12:11,1985.32,81.48
2024-10-13 08:12:12,2002.10,81.75
2024-10-13 08:12:13,2010.50,82.02
2024-10-13 08:12:14,1993.71,82.30
2024-10-13 08:12:15,2018.91,82.57
2024-10-13 08:12:16,2018.91,82.84
2024-10-13 08:12:17,2035.74,83.11
2024-10-13 08:12:18,2027.32,83.39
2024-10-13 08:12:19,2044.16,83.66
2024-10-13 08:12:20,2035.74,83.93
2024-10-13 08:12:21,2046.97,84.20
2024-10-13 08:12:22,2058.21,84.46
2024-10-13 08:12:23,2077.91,84.73
2024-10-13 08:12:24,2083.55,85.00
2024-10-13 08:12:25,2094.83,85.27
2024-10-13 08:12:26,2094.83,85.54
2024-10-13 08:12:27,2086.37,85.81
2024-10-13 08:12:28,2100.47,86.06
2024-10-13 08:12:29,2103.29,86.33
2024-10-13 08:12:30,2097.65,86.60
2024-10-13 08:12:31,2111.76,86.87
2024-10-13 08:12:32,2106.11,87.14
2024-10-13 08:12:33,2117.41,87.41
2024-10-13 08:12:34,2123.06,87.68
2024-10-13 08:12:35,2114.58,87.95
2024-10-13 08:12:36,2131.55,88.21
2024-10-13 08:12:37,2140.03,88.48
