time,force_left,force_right,dis_left,dis_right,force_avg,force_sum,force_diff,force_diff_ratio,total_delta_dis,dis_diff,left_force_rate,right_force_rate,force_rate,force_rate_diff,force_rate_ratio,left_force_acc,right_force_acc,force_acc,left_dis_rate,right_dis_rate,dis_rate_diff,stiffness_ratio,force_std_5s,force_diff_std_5s,force_rate_std_5s
2025-06-28 08:58:02,406.44,424.91,1.1,0.19,415.675,831.35,18.470000000000027,0.0444337522236513,1.29,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.2284323810602,0.0,0.0,0.0
2025-06-28 08:58:03,406.44,420.8,1.5,0.19,413.62,827.24,14.360000000000014,0.0347178568862292,1.69,1.31,0.0,-4.110000000000014,-2.055000000000007,4.110000000000014,1.999999026764464,0.0,-4.110000000000014,-2.055000000000007,0.3999999999999999,0.0,0.3999999999999999,244.745417310404,0.0,0.0,0.0
2025-06-28 08:58:04,406.44,478.26,1.5,0.35,442.35,884.7,71.82,0.1623601217082398,1.85,1.15,0.0,57.45999999999998,28.730000000000015,57.45999999999998,1.999999930386356,0.0,61.56999999999999,30.785000000000025,0.0,0.1599999999999999,0.1599999999999999,239.107978860552,0.0,0.0,0.0
2025-06-28 08:58:05,439.27,426.96,1.76,0.37,433.115,866.23,12.310000000000002,0.0284220125638179,2.13,1.39,32.829999999999984,-51.30000000000001,-9.235000000000014,84.13,9.109906972397717,32.829999999999984,-108.76,-37.96500000000003,0.26,0.02,0.24,203.34028012193423,0.0,0.0,0.0
2025-06-28 08:58:06,406.44,422.86,1.91,0.37,414.65,829.3,16.420000000000016,0.0395996622703493,2.28,1.54,-32.829999999999984,-4.099999999999966,-18.465000000000032,28.730000000000015,1.5559165147080125,-65.65999999999997,47.200000000000045,-9.230000000000018,0.1499999999999999,0.0,0.1499999999999999,181.8639553228266,13.078690970429726,25.34053334087504,17.717697720076405
2025-06-28 08:58:07,412.6,431.06,1.91,0.51,421.83,843.6600000000001,18.45999999999998,0.0437617048484893,2.42,1.4,6.160000000000025,8.199999999999989,7.180000000000064,2.039999999999964,0.2841225231027051,38.99000000000001,12.299999999999956,25.645000000000092,0.0,0.14,0.14,174.3098453265102,12.384341726551307,25.341343295097836,18.0267368788697
2025-06-28 08:58:08,414.65,424.91,2.21,0.51,419.78,839.56,10.260000000000048,0.0244413739948512,2.72,1.7,2.0499999999999545,-6.149999999999977,-2.050000000000068,8.199999999999932,3.999998048781273,-4.110000000000071,-14.349999999999966,-9.230000000000132,0.3,0.0,0.3,154.33082561366706,11.205471877614066,25.899601927442816,18.02650916012307
2025-06-28 08:58:09,414.65,431.06,2.21,0.66,422.855,845.71,16.410000000000025,0.0388076290009397,2.87,1.5499999999999998,0.0,6.149999999999977,3.075000000000045,6.149999999999977,1.9999993495936703,-2.0499999999999545,12.299999999999956,5.125000000000114,0.0,0.15,0.15,147.33618559714787,6.750175368092273,3.369713637684968,10.191184548422264
2025-06-28 08:58:10,420.8,431.06,2.46,0.66,425.93,851.86,10.259999999999993,0.0240884651842122,3.12,1.7999999999999998,6.150000000000034,0.0,3.0749999999999886,6.150000000000034,1.9999993495937256,6.150000000000034,-6.149999999999977,-5.684341886080803e-14,0.25,0.0,0.25,136.51598188590324,4.19062405853826,3.8365375014458154,10.066001316312285
2025-06-28 08:58:11,414.65,437.22,2.46,0.8,425.935,851.87,22.57000000000005,0.0529893057555982,3.26,1.66,-6.150000000000034,6.160000000000025,0.0049999999999954,12.31000000000006,2461.507698462558,-12.300000000000068,6.160000000000025,-3.069999999999993,0.0,0.14,0.14,130.6548678972798,2.674119948693243,5.349006449799835,3.506990518949303
