time,force_left,force_right,dis_left,dis_right,force_avg,force_sum,force_diff,force_diff_ratio,total_delta_dis,dis_diff,left_force_rate,right_force_rate,force_rate,force_rate_diff,force_rate_ratio,left_force_acc,right_force_acc,force_acc,left_dis_rate,right_dis_rate,dis_rate_diff,stiffness_ratio,force_std_5s,force_diff_std_5s,force_rate_std_5s
2025-04-19 08:12:34,253.31,315.14,2.38,0.24,284.225,568.45,61.829999999999984,0.2175389208636153,2.62,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.48278302183854,0.0,0.0,0.0
2025-04-19 08:12:35,247.05,266.57,2.85,0.49,256.81,513.62,19.519999999999985,0.0760095008916727,3.34,2.3600000000000003,-6.259999999999991,-48.56999999999999,-27.41500000000002,42.31,1.5433156467876827,-6.259999999999991,-48.56999999999999,-27.41500000000002,0.4700000000000002,0.25,0.2200000000000002,76.88919853616811,0.0,0.0,0.0
2025-04-19 08:12:36,258.0,269.7,2.85,0.79,263.85,527.7,11.699999999999989,0.0443433767506409,3.64,2.06,10.949999999999989,3.1299999999999955,7.0400000000000205,7.819999999999993,1.1107952967620276,17.20999999999998,51.69999999999999,34.45500000000004,0.0,0.3,0.3,72.4862438224605,0.0,0.0,0.0
2025-04-19 08:12:37,320.69,271.26,3.31,0.96,295.975,591.95,49.43000000000001,0.1670073480293695,4.27,2.35,62.69,1.5600000000000025,32.125,61.13,1.9028793181983088,51.74000000000001,-1.5699999999999932,25.08499999999998,0.4599999999999999,0.1699999999999999,0.29,69.3149720573836,0.0,0.0,0.0
2025-04-19 08:12:38,262.7,326.12,3.36,1.21,294.41,588.8199999999999,63.420000000000016,0.2154138778729871,4.57,2.15,-57.99000000000001,54.860000000000014,-1.5650000000000546,112.85000000000002,72.10858012231053,-120.68,53.30000000000001,-33.690000000000055,0.0499999999999998,0.25,0.2000000000000001,64.42230537805132,17.852334371168375,24.121197109596373,21.3005975855139
2025-04-19 08:12:39,315.98,272.83,3.82,1.28,294.405,588.81,43.150000000000034,0.1465668037344244,5.1,2.54,53.28000000000003,-53.29000000000002,-0.0049999999999954,106.57000000000004,21309.73805240891,111.27000000000004,-108.15000000000003,1.5600000000000591,0.4599999999999999,0.07,0.3899999999999999,57.72645926932171,19.124662415321204,21.41844135318909,21.30071724144519
2025-04-19 08:12:40,270.53,280.66,3.89,1.55,275.595,551.19,10.130000000000052,0.0367568350777162,5.44,2.34,-45.450000000000045,7.830000000000041,-18.809999999999945,53.280000000000086,2.8325357345807816,-98.73000000000008,61.12000000000006,-18.80499999999995,0.0700000000000002,0.27,0.1999999999999997,50.660836275581566,14.431841791677147,23.675667466831847,18.488289063620776
2025-04-19 08:12:41,283.06,277.53,4.31,1.55,280.295,560.5899999999999,5.53000000000003,0.0197292137935775,5.859999999999999,2.76,12.53000000000003,-3.1300000000000523,4.699999999999932,15.660000000000082,3.3319141846991758,57.98000000000008,-10.960000000000091,23.50999999999988,0.4199999999999995,0.0,0.4199999999999995,47.83190310035783,9.47194964091338,25.33333021929804,18.413876357247528
2025-04-19 08:12:42,273.66,277.53,4.31,1.66,275.595,551.19,3.869999999999948,0.0140423446940532,5.97,2.6499999999999995,-9.399999999999975,0.0,-4.699999999999932,9.399999999999975,1.9999995744682,-21.930000000000007,3.1300000000000523,-9.399999999999864,0.0,0.1099999999999998,0.1099999999999998,46.16330885036703,9.638843291598803,26.701833270395507,8.907531504294509
2025-04-19 08:12:43,275.22,277.53,4.63,1.66,276.375,552.75,2.309999999999945,0.0083582089249814,6.29,2.97,1.5600000000000025,0.0,0.7799999999999727,1.5600000000000025,1.999997435900796,10.95999999999998,0.0,5.4799999999999045,0.3200000000000003,0.0,0.3200000000000003,43.938784747411006,8.03918030647404,17.107697682622312,9.131706850310032
