time,force_left,force_right,dis_left,dis_right,force_avg,force_sum,force_diff,force_diff_ratio,total_delta_dis,dis_diff,left_force_rate,right_force_rate,force_rate,force_rate_diff,force_rate_ratio,left_force_acc,right_force_acc,force_acc,left_dis_rate,right_dis_rate,dis_rate_diff,stiffness_ratio,force_std_5s,force_diff_std_5s,force_rate_std_5s
2025-05-21 20:08:00,414.98,438.66,0.46,7.91,426.8200000000001,853.6400000000001,23.680000000000007,0.0554800617227869,8.370000000000001,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.99402019187334,0.0,0.0,0.0
2025-05-21 20:08:01,423.08,437.05,1.09,7.91,430.065,860.13,13.970000000000027,0.0324834617267542,9.0,6.82,8.099999999999966,-1.6100000000000136,3.244999999999948,9.70999999999998,2.9922949176287266,8.099999999999966,-1.6100000000000136,3.244999999999948,0.6300000000000001,0.0,0.6300000000000001,47.78499469055615,0.0,0.0,0.0
2025-05-21 20:08:02,410.12,435.43,1.64,7.91,422.775,845.55,25.31,0.0598663590328984,9.55,6.2700000000000005,-12.95999999999998,-1.6200000000000043,-7.29000000000002,11.339999999999977,1.5555553421734707,-21.059999999999945,-0.0099999999999909,-10.534999999999968,0.5499999999999998,0.0,0.5499999999999998,44.26962887229017,0.0,0.0,0.0
2025-05-21 20:08:03,431.17,435.43,1.73,7.91,433.3,866.6,4.259999999999991,0.0098315254792717,9.64,6.18,21.05000000000001,0.0,10.525000000000034,21.05000000000001,1.99999980997626,34.00999999999999,1.6200000000000043,17.815000000000055,0.09,0.0,0.09,44.9481281174141,0.0,0.0,0.0
2025-05-21 20:08:04,442.49,432.2,2.38,7.91,437.345,874.69,10.29000000000002,0.0235283356994402,10.29,5.53,11.319999999999991,-3.230000000000018,4.045000000000016,14.550000000000011,3.59703248528244,-9.730000000000018,-3.230000000000018,-6.480000000000018,0.6499999999999999,0.0,0.6499999999999999,42.50193950418471,5.637767066844821,8.929880738285366,6.493393758274654
2025-05-21 20:08:05,419.84,438.66,2.79,7.91,429.25,858.5,18.82000000000005,0.0438439137010043,10.7,5.12,-22.650000000000038,6.460000000000036,-8.095000000000027,29.11000000000007,3.5960464983265568,-33.97000000000003,9.690000000000056,-12.140000000000043,0.4100000000000001,0.0,0.4100000000000001,40.11681868067116,5.387725169308482,8.037048587634649,7.986861398572053
2025-05-21 20:08:06,437.64,437.05,3.02,7.91,437.345,874.69,0.589999999999975,0.001349049374409,10.93,4.890000000000001,17.80000000000001,-1.6100000000000136,8.095000000000027,19.410000000000025,2.397776108983799,40.450000000000045,-8.07000000000005,16.190000000000055,0.2299999999999999,0.0,0.2299999999999999,40.01326257884149,6.1540866503487015,10.205166828621683,8.670930169249461
2025-05-21 20:08:07,426.31,437.05,3.39,7.91,431.68,863.36,10.740000000000007,0.0248795403426623,11.3,4.52,-11.329999999999984,0.0,-5.6650000000000205,11.329999999999984,1.999999646955039,-29.129999999999995,1.6100000000000136,-13.760000000000048,0.3700000000000001,0.0,0.3700000000000001,38.201766530817125,3.5559692771450906,6.969609027771959,8.282936073639616
2025-05-21 20:08:08,440.88,435.43,3.65,7.91,438.155,876.31,5.449999999999989,0.0124385205864624,11.56,4.26,14.569999999999991,-1.6200000000000043,6.474999999999966,16.189999999999998,2.5003857142261574,25.899999999999977,-1.6200000000000043,12.139999999999986,0.2599999999999998,0.0,0.2599999999999998,37.902678382121245,4.022960663491451,6.787788299586279,7.360769660843913
2025-05-21 20:08:09,442.49,435.43,3.67,7.91,438.96,877.9200000000001,7.060000000000002,0.0160834699834074,11.58,4.24,1.6100000000000136,0.0,0.8050000000000637,1.6100000000000136,1.9999975155308956,-12.95999999999998,1.6200000000000043,-5.669999999999902,0.02,0.0,0.02,37.90673247782967,4.335583294090835,6.809168084281691,7.162441622798765
