time,4046（300kN）力值曲线,4046（300kN）位移曲线
2025-04-13 10:43:59,355.16,-0.04
2025-04-13 10:44:00,355.16,0.32
2025-04-13 10:44:01,357.21,0.32
2025-04-13 10:44:02,394.13,0.44
2025-04-13 10:44:03,361.31,0.60
2025-04-13 10:44:04,359.26,0.60
2025-04-13 10:44:05,359.26,0.84
2025-04-13 10:44:06,359.26,0.84
2025-04-13 10:44:07,398.24,1.03
2025-04-13 10:44:08,363.36,1.07
2025-04-13 10:44:09,359.26,1.07
2025-04-13 10:44:10,363.36,1.25
2025-04-13 10:44:11,363.36,1.25
2025-04-13 10:44:12,367.47,1.43
2025-04-13 10:44:13,365.41,1.43
2025-04-13 10:44:14,367.47,1.59
2025-04-13 10:44:15,367.47,1.59
2025-04-13 10:44:16,416.70,1.60
2025-04-13 10:44:17,365.41,1.77
2025-04-13 10:44:18,369.52,1.77
2025-04-13 10:44:19,371.57,1.87
2025-04-13 10:44:20,371.57,1.87
2025-04-13 10:44:21,371.57,2.00
2025-04-13 10:44:22,371.57,2.00
2025-04-13 10:44:23,371.57,2.11
2025-04-13 10:44:24,371.57,2.11
2025-04-13 10:44:25,408.49,2.18
2025-04-13 10:44:26,371.57,2.21
2025-04-13 10:44:27,371.57,2.21
2025-04-13 10:44:28,369.52,2.34
2025-04-13 10:44:29,371.57,2.34
2025-04-13 10:44:30,414.65,2.77
2025-04-13 10:44:31,383.88,3.13
2025-04-13 10:44:32,377.72,3.13
2025-04-13 10:44:33,379.77,3.13
2025-04-13 10:44:34,379.77,3.13
2025-04-13 10:44:35,375.67,3.13
2025-04-13 10:44:36,375.67,3.13
2025-04-13 10:44:37,377.72,3.13
2025-04-13 10:44:38,375.67,3.13
2025-04-13 10:44:39,371.57,3.13
2025-04-13 10:44:40,371.57,3.13
2025-04-13 10:44:41,375.67,3.13
2025-04-13 10:44:42,379.77,3.13
2025-04-13 10:44:43,375.67,3.13
2025-04-13 10:44:44,377.72,3.13
2025-04-13 10:44:45,373.62,3.13
2025-04-13 10:44:46,377.72,3.13
2025-04-13 10:44:47,377.72,3.13
2025-04-13 10:44:48,373.62,3.13
2025-04-13 10:44:49,377.72,3.13
2025-04-13 10:44:50,435.17,3.23
2025-04-13 10:44:51,472.11,3.82
2025-04-13 10:44:52,488.53,4.41
2025-04-13 10:44:53,496.74,5.00
2025-04-13 10:44:54,498.79,5.59
2025-04-13 10:44:55,507.00,6.18
2025-04-13 10:44:56,515.22,6.77
2025-04-13 10:44:57,523.43,7.37
2025-04-13 10:44:58,525.48,7.96
2025-04-13 10:44:59,535.75,8.53
2025-04-13 10:45:00,546.02,9.12
2025-04-13 10:45:01,556.28,9.71
2025-04-13 10:45:02,556.28,10.30
2025-04-13 10:45:03,562.44,10.87
2025-04-13 10:45:04,570.66,11.46
2025-04-13 10:45:05,576.82,12.05
2025-04-13 10:45:06,582.98,12.62
2025-04-13 10:45:07,595.31,13.22
2025-04-13 10:45:08,599.42,13.79
2025-04-13 10:45:09,605.58,14.38
2025-04-13 10:45:10,611.74,14.95
2025-04-13 10:45:11,622.01,15.54
2025-04-13 10:45:12,626.12,16.11
2025-04-13 10:45:13,630.23,16.69
2025-04-13 10:45:14,628.18,17.26
2025-04-13 10:45:15,640.51,17.85
2025-04-13 10:45:16,652.84,18.42
2025-04-13 10:45:17,652.84,18.99
2025-04-13 10:45:18,656.95,19.57
2025-04-13 10:45:19,663.11,20.14
2025-04-13 10:45:20,667.22,20.73
2025-04-13 10:45:21,677.50,21.30
2025-04-13 10:45:22,683.66,21.87
2025-04-13 10:45:23,687.77,22.45
2025-04-13 10:45:24,700.11,23.02
2025-04-13 10:45:25,704.22,23.59
2025-04-13 10:45:26,712.44,24.16
2025-04-13 10:45:27,718.61,24.74
2025-04-13 10:45:28,724.78,25.31
2025-04-13 10:45:29,730.95,25.88
2025-04-13 10:45:30,737.11,26.45
2025-04-13 10:45:31,741.23,27.01
2025-04-13 10:45:32,749.45,27.58
2025-04-13 10:45:33,759.73,28.15
2025-04-13 10:45:34,763.85,28.73
2025-04-13 10:45:35,772.07,29.28
2025-04-13 10:45:36,765.90,29.85
2025-04-13 10:45:37,784.41,30.43
2025-04-13 10:45:38,786.47,30.98
2025-04-13 10:45:39,790.58,31.55
2025-04-13 10:45:40,798.81,32.11
2025-04-13 10:45:41,802.92,32.68
2025-04-13 10:45:42,813.21,33.23
2025-04-13 10:45:43,817.32,33.81
2025-04-13 10:45:44,829.67,34.36
2025-04-13 10:45:45,837.90,34.92
2025-04-13 10:45:46,839.95,35.47
2025-04-13 10:45:47,854.36,36.04
2025-04-13 10:45:48,854.36,36.60
2025-04-13 10:45:49,866.70,37.15
2025-04-13 10:45:50,866.70,37.71
2025-04-13 10:45:51,874.94,38.26
2025-04-13 10:45:52,874.94,38.82
2025-04-13 10:45:53,883.17,39.37
2025-04-13 10:45:54,893.46,39.93
2025-04-13 10:45:55,895.52,40.48
2025-04-13 10:45:56,905.81,41.03
2025-04-13 10:45:57,905.81,41.59
2025-04-13 10:45:58,918.16,42.14
2025-04-13 10:45:59,916.10,42.70
2025-04-13 10:46:00,926.40,43.23
2025-04-13 10:46:01,934.63,43.79
2025-04-13 10:46:02,942.87,44.34
2025-04-13 10:46:03,946.98,44.88
2025-04-13 10:46:04,946.98,45.44
2025-04-13 10:46:05,959.34,45.97
2025-04-13 10:46:06,969.63,46.53
2025-04-13 10:46:07,977.87,47.06
2025-04-13 10:46:08,986.11,47.60
2025-04-13 10:46:09,986.11,48.15
2025-04-13 10:46:10,988.17,48.69
2025-04-13 10:46:11,996.41,49.25
2025-04-13 10:46:12,1010.83,49.78
2025-04-13 10:46:13,1017.00,50.32
2025-04-13 10:46:14,1021.12,50.86
2025-04-13 10:46:15,1029.36,51.39
2025-04-13 10:46:16,1029.36,51.95
2025-04-13 10:46:17,1037.61,52.48
2025-04-13 10:46:18,1052.03,53.02
2025-04-13 10:46:19,1054.09,53.56
2025-04-13 10:46:20,1060.27,54.08
2025-04-13 10:46:21,1054.09,54.61
2025-04-13 10:46:22,1070.57,55.15
2025-04-13 10:46:23,1062.33,55.69
2025-04-13 10:46:24,1076.75,56.22
2025-04-13 10:46:25,1080.88,56.74
2025-04-13 10:46:26,1095.30,57.28
2025-04-13 10:46:27,1082.94,57.82
2025-04-13 10:46:28,1060.27,57.98
2025-04-13 10:46:29,1054.09,57.98
2025-04-13 10:46:30,1049.97,57.98
2025-04-13 10:46:31,1049.97,57.98
2025-04-13 10:46:32,1049.97,57.98
2025-04-13 10:46:33,1054.09,57.98
2025-04-13 10:46:34,1047.91,57.98
2025-04-13 10:46:35,1045.85,57.98
2025-04-13 10:46:36,1049.97,57.98
2025-04-13 10:46:37,1047.91,57.98
2025-04-13 10:46:38,1045.85,57.98
2025-04-13 10:46:39,1045.85,57.98
2025-04-13 10:46:40,1045.85,57.98
2025-04-13 10:46:41,1039.67,57.98
2025-04-13 10:46:42,1045.85,57.98
2025-04-13 10:46:43,1045.85,57.98
2025-04-13 10:46:44,1045.85,57.98
2025-04-13 10:46:45,1045.85,57.98
2025-04-13 10:46:46,1039.67,57.98
2025-04-13 10:46:47,1041.73,57.98
2025-04-13 10:46:48,1037.61,57.98
2025-04-13 10:46:49,1039.67,57.98
2025-04-13 10:46:50,1142.71,58.46
2025-04-13 10:46:51,1153.02,58.98
2025-04-13 10:46:52,1167.45,59.50
2025-04-13 10:46:53,1173.64,60.02
2025-04-13 10:46:54,1181.89,60.53
2025-04-13 10:46:55,1188.08,61.05
2025-04-13 10:46:56,1188.08,61.57
2025-04-13 10:46:57,1196.32,62.09
2025-04-13 10:46:58,1192.20,62.61
2025-04-13 10:46:59,1200.45,63.13
2025-04-13 10:47:00,1216.95,63.63
2025-04-13 10:47:01,1214.89,64.15
2025-04-13 10:47:02,1227.26,64.67
2025-04-13 10:47:03,1229.33,65.19
2025-04-13 10:47:04,1231.39,65.69
2025-04-13 10:47:05,1241.70,66.21
2025-04-13 10:47:06,1245.83,66.72
2025-04-13 10:47:07,1260.27,67.23
2025-04-13 10:47:08,1264.40,67.74
2025-04-13 10:47:09,1266.46,68.26
2025-04-13 10:47:10,1245.83,68.75
2025-04-13 10:47:11,1227.26,68.75
2025-04-13 10:47:12,1282.97,68.75
2025-04-13 10:47:13,1274.71,69.25
2025-04-13 10:47:14,1291.22,69.77
2025-04-13 10:47:15,1297.41,70.27
2025-04-13 10:47:16,1293.29,70.77
2025-04-13 10:47:17,1303.60,71.27
2025-04-13 10:47:18,1305.67,71.77
2025-04-13 10:47:19,1315.99,72.27
2025-04-13 10:47:20,1322.18,72.77
2025-04-13 10:47:21,1322.18,73.27
2025-04-13 10:47:22,1322.18,73.77
2025-04-13 10:47:23,1336.63,74.26
2025-04-13 10:47:24,1336.63,74.76
2025-04-13 10:47:25,1332.50,75.26
2025-04-13 10:47:26,1336.63,75.76
2025-04-13 10:47:27,1351.08,76.26
2025-04-13 10:47:28,1357.27,76.74
2025-04-13 10:47:29,1318.05,76.83
2025-04-13 10:47:30,1311.86,76.83
2025-04-13 10:47:31,1349.02,77.23
2025-04-13 10:47:32,1309.80,77.32
2025-04-13 10:47:33,1318.05,77.32
2025-04-13 10:47:34,1324.24,77.60
2025-04-13 10:47:35,1311.86,77.60
2025-04-13 10:47:36,1346.95,77.69
2025-04-13 10:47:37,1324.24,77.78
2025-04-13 10:47:38,1315.99,77.78
2025-04-13 10:47:39,1326.31,78.01
2025-04-13 10:47:40,1326.31,78.01
2025-04-13 10:47:41,1307.73,78.14
2025-04-13 10:47:42,1326.31,78.14
2025-04-13 10:47:43,1318.05,78.14
2025-04-13 10:47:44,1328.37,78.33
2025-04-13 10:47:45,1326.31,78.33
2025-04-13 10:47:46,1330.44,78.46
2025-04-13 10:47:47,1328.37,78.46
2025-04-13 10:47:48,1309.80,78.59
2025-04-13 10:47:49,1324.24,78.59
2025-04-13 10:47:50,1328.37,78.59
2025-04-13 10:47:51,1328.37,78.73
2025-04-13 10:47:52,1328.37,78.73
2025-04-13 10:47:53,1332.50,78.85
2025-04-13 10:47:54,1330.44,78.85
2025-04-13 10:47:55,1328.37,78.98
2025-04-13 10:47:56,1328.37,78.98
2025-04-13 10:47:57,1371.73,79.03
2025-04-13 10:47:58,1328.37,79.12
2025-04-13 10:47:59,1332.50,79.12
2025-04-13 10:48:00,1332.50,79.21
2025-04-13 10:48:01,1326.31,79.21
2025-04-13 10:48:02,1336.63,79.28
2025-04-13 10:48:03,1328.37,79.28
2025-04-13 10:48:04,1336.63,79.37
2025-04-13 10:48:05,1336.63,79.37
2025-04-13 10:48:06,1346.95,79.46
2025-04-13 10:48:07,1336.63,79.46
2025-04-13 10:48:08,1336.63,79.46
2025-04-13 10:48:09,1336.63,79.55
2025-04-13 10:48:10,1336.63,79.55
2025-04-13 10:48:11,1330.44,79.62
2025-04-13 10:48:12,1336.63,79.62
2025-04-13 10:48:13,1338.69,79.71
2025-04-13 10:48:14,1336.63,79.71
2025-04-13 10:48:15,1334.57,79.80
2025-04-13 10:48:16,1330.44,79.80
2025-04-13 10:48:17,1377.92,79.89
2025-04-13 10:48:18,1336.63,79.89
2025-04-13 10:48:19,1338.69,79.89
2025-04-13 10:48:20,1340.76,79.96
2025-04-13 10:48:21,1332.50,79.96
2025-04-13 10:48:22,1338.69,80.05
2025-04-13 10:48:23,1336.63,80.05
2025-04-13 10:48:24,1342.82,80.14
2025-04-13 10:48:25,1340.76,80.14
2025-04-13 10:48:26,1338.69,80.21
2025-04-13 10:48:27,1342.82,80.21
2025-04-13 10:48:28,1379.99,80.30
2025-04-13 10:48:29,1336.63,80.30
2025-04-13 10:48:30,1336.63,80.30
2025-04-13 10:48:31,1340.76,80.39
2025-04-13 10:48:32,1344.89,80.39
2025-04-13 10:48:33,1344.89,80.48
2025-04-13 10:48:34,1342.82,80.48
2025-04-13 10:48:35,1344.89,80.55
2025-04-13 10:48:36,1336.63,80.55
2025-04-13 10:48:37,1340.76,80.64
2025-04-13 10:48:38,1346.95,80.64
