time,4043（2500kN）力值曲线,4043（2500kN）位移曲线
2025-06-11 19:40:55,172.42,-0.16
2025-06-11 19:40:56,226.36,0.46
2025-06-11 19:40:57,280.18,1.11
2025-06-11 19:40:58,340.37,1.76
2025-06-11 19:40:59,384.19,2.38
2025-06-11 19:41:00,434.40,3.00
2025-06-11 19:41:01,460.28,3.60
2025-06-11 19:41:02,469.97,4.22
2025-06-11 19:41:03,484.51,4.82
2025-06-11 19:41:04,503.87,5.45
2025-06-11 19:41:05,515.16,6.05
2025-06-11 19:41:06,489.35,6.07
2025-06-11 19:41:07,499.03,6.44
2025-06-11 19:41:08,531.28,6.67
2025-06-11 19:41:09,510.33,6.83
2025-06-11 19:41:10,523.22,7.20
2025-06-11 19:41:11,518.39,7.20
2025-06-11 19:41:12,513.55,7.20
2025-06-11 19:41:13,511.94,7.20
2025-06-11 19:41:14,523.22,7.34
2025-06-11 19:41:15,520.00,7.34
2025-06-11 19:41:16,518.39,7.34
2025-06-11 19:41:17,516.78,7.34
2025-06-11 19:41:18,513.55,7.34
2025-06-11 19:41:19,516.78,7.34
2025-06-11 19:41:20,515.16,7.34
2025-06-11 19:41:21,549.00,7.43
2025-06-11 19:41:22,547.39,8.03
2025-06-11 19:41:23,565.09,8.60
2025-06-11 19:41:24,565.09,9.20
2025-06-11 19:41:25,582.78,9.80
2025-06-11 19:41:26,585.99,10.38
2025-06-11 19:41:27,603.67,10.98
2025-06-11 19:41:28,608.49,11.56
2025-06-11 19:41:29,616.51,12.16
2025-06-11 19:41:30,619.72,12.62
2025-06-11 19:41:31,618.12,13.22
2025-06-11 19:41:32,640.58,13.79
2025-06-11 19:41:33,643.78,14.37
2025-06-11 19:41:34,656.61,14.95
2025-06-11 19:41:35,661.41,15.50
2025-06-11 19:41:36,664.62,16.08
2025-06-11 19:41:37,682.23,16.65
2025-06-11 19:41:38,683.83,17.21
2025-06-11 19:41:39,699.83,17.78
2025-06-11 19:41:40,699.83,18.34
2025-06-11 19:41:41,701.43,18.91
2025-06-11 19:41:42,709.42,19.37
2025-06-11 19:41:43,714.21,19.93
2025-06-11 19:41:44,722.20,20.48
2025-06-11 19:41:45,725.40,21.06
2025-06-11 19:41:46,733.38,21.61
2025-06-11 19:41:47,738.17,22.16
2025-06-11 19:41:48,749.35,22.72
2025-06-11 19:41:49,758.92,23.25
2025-06-11 19:41:50,762.11,23.80
2025-06-11 19:41:51,763.70,24.35
2025-06-11 19:41:52,778.05,24.91
2025-06-11 19:41:53,787.61,25.44
2025-06-11 19:41:54,798.76,25.99
2025-06-11 19:41:55,801.94,26.52
2025-06-11 19:41:56,808.31,27.07
2025-06-11 19:41:57,816.27,27.61
2025-06-11 19:41:58,824.22,28.14
2025-06-11 19:41:59,832.17,28.67
2025-06-11 19:42:00,832.17,29.22
2025-06-11 19:42:01,836.94,29.54
2025-06-11 19:42:02,844.88,30.10
2025-06-11 19:42:03,854.41,30.65
2025-06-11 19:42:04,867.12,31.20
2025-06-11 19:42:05,868.70,31.73
2025-06-11 19:42:06,873.46,32.29
2025-06-11 19:42:07,875.05,32.82
2025-06-11 19:42:08,887.74,33.37
2025-06-11 19:42:09,898.84,33.90
2025-06-11 19:42:10,900.42,34.45
2025-06-11 19:42:11,908.35,34.98
2025-06-11 19:42:12,921.02,35.51
2025-06-11 19:42:13,922.60,36.04
2025-06-11 19:42:14,933.68,36.60
2025-06-11 19:42:15,935.26,37.13
2025-06-11 19:42:16,940.01,37.66
2025-06-11 19:42:17,951.08,38.19
2025-06-11 19:42:18,960.56,38.72
2025-06-11 19:42:19,960.56,39.23
2025-06-11 19:42:20,966.89,39.76
2025-06-11 19:42:21,976.36,40.29
2025-06-11 19:42:22,979.52,40.82
2025-06-11 19:42:23,995.31,41.33
2025-06-11 19:42:24,998.46,41.86
2025-06-11 19:42:25,996.89,42.36
2025-06-11 19:42:26,1012.66,42.89
2025-06-11 19:42:27,984.26,42.99
2025-06-11 19:42:28,993.73,43.29
2025-06-11 19:42:29,1007.93,43.40
2025-06-11 19:42:30,987.42,43.59
2025-06-11 19:42:31,1018.97,43.88
2025-06-11 19:42:32,1004.77,43.91
2025-06-11 19:42:33,1001.62,44.18
2025-06-11 19:42:34,1020.54,44.39
2025-06-11 19:42:35,993.73,44.48
2025-06-11 19:42:36,1007.93,44.78
2025-06-11 19:42:37,1025.27,44.88
2025-06-11 19:42:38,1004.77,45.08
2025-06-11 19:42:39,1009.51,45.25
2025-06-11 19:42:40,1012.66,45.29
2025-06-11 19:42:41,1028.42,45.38
2025-06-11 19:42:42,1007.93,45.41
2025-06-11 19:42:43,1014.24,45.55
2025-06-11 19:42:44,1033.15,45.61
2025-06-11 19:42:45,1014.24,45.66
2025-06-11 19:42:46,1034.72,45.73
2025-06-11 19:42:47,1015.81,45.75
2025-06-11 19:42:48,1009.51,45.75
2025-06-11 19:42:49,1018.97,45.84
2025-06-11 19:42:50,1007.93,45.84
2025-06-11 19:42:51,1033.15,45.91
2025-06-11 19:42:52,1015.81,45.96
2025-06-11 19:42:53,1014.24,45.96
2025-06-11 19:42:54,1012.66,45.96
2025-06-11 19:42:55,1012.66,45.96
2025-06-11 19:42:56,1012.66,45.96
2025-06-11 19:42:57,1012.66,46.05
2025-06-11 19:42:58,1017.39,46.05
2025-06-11 19:42:59,1015.81,46.05
2025-06-11 19:43:00,1009.51,46.05
2025-06-11 19:43:01,1012.66,46.05
2025-06-11 19:43:02,1006.35,46.05
2025-06-11 19:43:03,1009.51,46.05
2025-06-11 19:43:04,1018.97,46.17
2025-06-11 19:43:05,1017.39,46.17
2025-06-11 19:43:06,1006.35,46.17
2025-06-11 19:43:07,1012.66,46.17
2025-06-11 19:43:08,1009.51,46.17
2025-06-11 19:43:09,1009.51,46.17
2025-06-11 19:43:10,1012.66,46.17
2025-06-11 19:43:11,1006.35,46.17
2025-06-11 19:43:12,1012.66,46.17
2025-06-11 19:43:13,1020.54,46.26
2025-06-11 19:43:14,1017.39,46.26
2025-06-11 19:43:15,1012.66,46.26
2025-06-11 19:43:16,1015.81,46.26
2025-06-11 19:43:17,1015.81,46.26
2025-06-11 19:43:18,1014.24,46.26
