time,3074（YDC1200-200型kN）力值曲线,3074（YDC1200-200型kN）位移曲线
2024-09-08 23:46:46,176.81,1.60
2024-09-08 23:46:47,195.19,2.60
2024-09-08 23:46:48,220.76,4.31
2024-09-08 23:46:49,256.02,6.00
2024-09-08 23:46:50,275.39,6.86
2024-09-08 23:46:51,301.59,8.42
2024-09-08 23:46:52,336.42,9.95
2024-09-08 23:46:53,352.21,10.69
2024-09-08 23:46:54,388.85,12.20
2024-09-08 23:46:55,404.33,12.72
2024-09-08 23:46:56,434.89,14.16
2024-09-08 23:46:57,449.95,15.43
2024-09-08 23:46:58,471.56,15.73
2024-09-08 23:46:59,505.64,16.74
2024-09-08 23:47:00,507.28,17.53
2024-09-08 23:47:01,539.46,18.38
2024-09-08 23:47:02,541.95,18.62
2024-09-08 23:47:03,546.12,18.97
2024-09-08 23:47:04,556.99,19.16
2024-09-08 23:47:05,569.60,19.60
2024-09-08 23:47:06,580.58,20.24
2024-09-08 23:47:07,577.20,20.29
2024-09-08 23:47:08,576.35,20.29
2024-09-08 23:47:09,574.66,20.38
2024-09-08 23:47:10,572.13,20.34
2024-09-08 23:47:11,572.97,20.34
2024-09-08 23:47:12,572.97,20.38
2024-09-08 23:47:13,569.60,20.29
2024-09-08 23:47:14,572.13,20.29
2024-09-08 23:47:15,571.28,20.24
2024-09-08 23:47:16,569.60,20.24
2024-09-08 23:47:17,569.60,20.24
2024-09-08 23:47:18,566.23,20.24
2024-09-08 23:47:19,568.75,20.24
2024-09-08 23:47:20,563.70,20.24
2024-09-08 23:47:21,563.70,20.24
2024-09-08 23:47:22,567.07,20.24
2024-09-08 23:47:23,566.23,20.24
2024-09-08 23:47:24,567.07,20.24
2024-09-08 23:47:25,566.23,20.24
2024-09-08 23:47:26,565.38,20.24
2024-09-08 23:47:27,562.02,20.24
2024-09-08 23:47:28,564.54,20.24
2024-09-08 23:47:29,565.38,20.24
2024-09-08 23:47:30,563.70,20.24
2024-09-08 23:47:31,564.54,20.24
2024-09-08 23:47:32,562.86,20.24
2024-09-08 23:47:33,560.34,20.24
2024-09-08 23:47:34,560.34,20.24
2024-09-08 23:47:35,562.02,20.24
2024-09-08 23:47:36,559.50,20.24
2024-09-08 23:47:37,559.50,20.24
2024-09-08 23:47:38,562.02,20.24
2024-09-08 23:47:39,561.18,20.24
2024-09-08 23:47:40,562.02,20.24
2024-09-08 23:47:41,557.83,20.24
2024-09-08 23:47:42,556.99,20.24
2024-09-08 23:47:43,559.50,20.24
2024-09-08 23:47:44,559.50,20.24
2024-09-08 23:47:45,561.18,20.24
2024-09-08 23:47:46,555.31,20.24
2024-09-08 23:47:47,559.50,20.24
2024-09-08 23:47:48,560.34,20.24
2024-09-08 23:47:49,555.31,20.24
2024-09-08 23:47:50,559.50,20.24
2024-09-08 23:47:51,558.66,20.24
2024-09-08 23:47:52,559.50,20.24
2024-09-08 23:47:53,558.66,20.24
2024-09-08 23:47:54,554.47,20.24
2024-09-08 23:47:55,556.15,20.24
2024-09-08 23:47:56,558.66,20.24
2024-09-08 23:47:57,524.54,20.14
2024-09-08 23:47:58,352.21,17.09
2024-09-08 23:47:59,236.88,14.41
2024-09-08 23:48:00,90.31,11.06
2024-09-08 23:48:01,12.98,7.35
2024-09-08 23:48:02,11.20,7.35
2024-09-08 23:48:03,10.61,7.35
2024-09-08 23:48:04,10.61,7.35
2024-09-08 23:48:05,10.02,7.35
2024-09-08 23:48:06,10.02,7.35
2024-09-08 23:48:07,9.43,7.35
2024-09-08 23:48:08,9.43,7.35
2024-09-08 23:48:09,9.43,7.35
2024-09-08 23:48:10,9.43,7.35
