time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-30 01:02:07,75.19,-0.14
2024-08-30 01:02:08,92.21,4.37
2024-08-30 01:02:09,75.81,8.15
2024-08-30 01:02:10,128.28,6.43
2024-08-30 01:02:11,157.99,4.69
2024-08-30 01:02:12,191.77,2.94
2024-08-30 01:02:13,227.75,1.21
2024-08-30 01:02:14,258.88,0.26
2024-08-30 01:02:15,297.93,2.05
2024-08-30 01:02:16,334.18,3.71
2024-08-30 01:02:17,365.10,5.40
2024-08-30 01:02:18,412.12,7.03
2024-08-30 01:02:19,446.77,8.63
2024-08-30 01:02:20,486.91,10.22
2024-08-30 01:02:21,527.85,11.73
2024-08-30 01:02:22,566.23,13.29
2024-08-30 01:02:23,601.01,14.77
2024-08-30 01:02:24,610.43,15.83
2024-08-30 01:02:25,607.86,15.83
2024-08-30 01:02:26,604.43,15.83
2024-08-30 01:02:27,602.72,15.83
2024-08-30 01:02:28,601.86,15.83
2024-08-30 01:02:29,601.01,15.83
2024-08-30 01:02:30,598.44,15.83
2024-08-30 01:02:31,597.59,15.83
2024-08-30 01:02:32,597.59,15.83
2024-08-30 01:02:33,597.59,15.83
2024-08-30 01:02:34,594.18,15.83
2024-08-30 01:02:35,594.18,15.83
2024-08-30 01:02:36,595.03,15.83
2024-08-30 01:02:37,592.47,15.83
2024-08-30 01:02:38,593.33,15.83
2024-08-30 01:02:39,593.33,15.83
2024-08-30 01:02:40,591.62,15.83
2024-08-30 01:02:41,586.52,15.83
2024-08-30 01:02:42,585.67,15.83
2024-08-30 01:02:43,589.07,15.83
2024-08-30 01:02:44,589.92,15.83
2024-08-30 01:02:45,590.77,15.83
2024-08-30 01:02:46,587.37,15.83
2024-08-30 01:02:47,587.37,15.83
2024-08-30 01:02:48,587.37,15.83
2024-08-30 01:02:49,583.97,15.83
2024-08-30 01:02:50,587.37,15.83
2024-08-30 01:02:51,587.37,15.83
2024-08-30 01:02:52,587.37,15.83
2024-08-30 01:02:53,587.37,15.83
2024-08-30 01:02:54,585.67,15.83
2024-08-30 01:02:55,583.97,15.83
2024-08-30 01:02:56,583.12,15.83
2024-08-30 01:02:57,583.12,15.83
2024-08-30 01:02:58,585.67,15.83
2024-08-30 01:02:59,585.67,15.83
2024-08-30 01:03:00,579.73,15.83
2024-08-30 01:03:01,583.97,15.83
2024-08-30 01:03:02,584.82,15.83
2024-08-30 01:03:03,584.82,15.83
2024-08-30 01:03:04,579.73,15.83
2024-08-30 01:03:05,583.12,15.83
2024-08-30 01:03:06,583.97,15.83
2024-08-30 01:03:07,583.12,15.83
2024-08-30 01:03:08,583.12,15.83
2024-08-30 01:03:09,582.28,15.83
2024-08-30 01:03:10,583.97,15.83
2024-08-30 01:03:11,580.58,15.83
2024-08-30 01:03:12,584.82,15.83
2024-08-30 01:03:13,582.28,15.83
2024-08-30 01:03:14,579.73,15.83
2024-08-30 01:03:15,583.12,15.83
2024-08-30 01:03:16,583.12,15.83
2024-08-30 01:03:17,582.28,15.83
2024-08-30 01:03:18,582.28,15.83
2024-08-30 01:03:19,583.97,15.83
2024-08-30 01:03:20,583.12,15.83
2024-08-30 01:03:21,578.89,15.83
2024-08-30 01:03:22,579.73,15.83
2024-08-30 01:03:23,581.43,15.83
2024-08-30 01:03:24,512.20,14.46
2024-08-30 01:03:25,375.79,11.47
2024-08-30 01:03:26,247.48,8.74
2024-08-30 01:03:27,97.30,4.91
2024-08-30 01:03:28,17.14,1.21
2024-08-30 01:03:29,15.36,1.21
2024-08-30 01:03:30,13.58,1.21
2024-08-30 01:03:31,14.17,1.21
2024-08-30 01:03:32,12.98,1.21
2024-08-30 01:03:33,12.98,1.21
2024-08-30 01:03:34,13.58,1.21
2024-08-30 01:03:35,12.39,1.21
2024-08-30 01:03:36,12.98,1.21
2024-08-30 01:03:37,11.20,1.21
