time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-29 16:52:25,174.78,0.54
2024-08-29 16:52:26,186.99,1.16
2024-08-29 16:52:27,218.67,2.71
2024-08-29 16:52:28,228.45,3.54
2024-08-29 16:52:29,261.02,5.24
2024-08-29 16:52:30,290.63,6.86
2024-08-29 16:52:31,314.85,8.36
2024-08-29 16:52:32,348.44,9.80
2024-08-29 16:52:33,378.85,11.37
2024-08-29 16:52:34,410.56,12.93
2024-08-29 16:52:35,442.01,14.41
2024-08-29 16:52:36,473.98,15.93
2024-08-29 16:52:37,480.43,16.99
2024-08-29 16:52:38,488.53,17.24
2024-08-29 16:52:39,494.22,17.63
2024-08-29 16:52:40,527.02,18.82
2024-08-29 16:52:41,541.95,20.04
2024-08-29 16:52:42,541.95,20.63
2024-08-29 16:52:43,561.18,21.26
2024-08-29 16:52:44,574.66,22.02
2024-08-29 16:52:45,577.20,22.69
2024-08-29 16:52:46,583.12,22.98
2024-08-29 16:52:47,612.15,23.92
2024-08-29 16:52:48,618.17,24.72
2024-08-29 16:52:49,621.62,25.19
2024-08-29 16:52:50,621.62,25.28
2024-08-29 16:52:51,619.03,25.28
2024-08-29 16:52:52,616.45,25.28
2024-08-29 16:52:53,618.17,25.28
2024-08-29 16:52:54,614.73,25.28
2024-08-29 16:52:55,615.59,25.28
2024-08-29 16:52:56,607.86,25.28
2024-08-29 16:52:57,613.01,25.28
2024-08-29 16:52:58,611.29,25.28
2024-08-29 16:52:59,612.15,25.28
2024-08-29 16:53:00,611.29,25.28
2024-08-29 16:53:01,610.43,25.28
2024-08-29 16:53:02,607.86,25.28
2024-08-29 16:53:03,607.86,25.28
2024-08-29 16:53:04,607.86,25.28
2024-08-29 16:53:05,604.43,25.28
2024-08-29 16:53:06,605.29,25.28
2024-08-29 16:53:07,606.14,25.28
2024-08-29 16:53:08,601.86,25.28
2024-08-29 16:53:09,605.29,25.28
2024-08-29 16:53:10,606.14,25.28
2024-08-29 16:53:11,604.43,25.28
2024-08-29 16:53:12,604.43,25.28
2024-08-29 16:53:13,598.44,25.28
2024-08-29 16:53:14,600.15,25.28
2024-08-29 16:53:15,604.43,25.28
2024-08-29 16:53:16,601.86,25.28
2024-08-29 16:53:17,599.30,25.28
2024-08-29 16:53:18,602.72,25.28
2024-08-29 16:53:19,601.86,25.28
2024-08-29 16:53:20,601.86,25.28
2024-08-29 16:53:21,601.01,25.28
2024-08-29 16:53:22,598.44,25.28
2024-08-29 16:53:23,600.15,25.28
2024-08-29 16:53:24,601.01,25.28
2024-08-29 16:53:25,601.01,25.28
2024-08-29 16:53:26,600.15,25.28
2024-08-29 16:53:27,595.03,25.28
2024-08-29 16:53:28,600.15,25.28
2024-08-29 16:53:29,600.15,25.28
2024-08-29 16:53:30,598.44,25.28
2024-08-29 16:53:31,595.03,25.28
2024-08-29 16:53:32,597.59,25.28
2024-08-29 16:53:33,470.76,23.50
2024-08-29 16:53:34,167.37,17.53
2024-08-29 16:53:35,14.76,12.46
2024-08-29 16:53:36,12.39,12.46
2024-08-29 16:53:37,11.80,12.46
2024-08-29 16:53:38,11.20,12.46
2024-08-29 16:53:39,10.61,12.46
2024-08-29 16:53:40,10.61,12.46
2024-08-29 16:53:41,10.02,12.46
2024-08-29 16:53:42,9.43,12.46
2024-08-29 16:53:43,9.43,12.46
2024-08-29 16:53:44,10.02,12.46
