time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-30 08:44:09,250.32,1.60
2024-08-30 08:44:10,280.46,3.32
2024-08-30 08:44:11,318.55,5.02
2024-08-30 08:44:12,347.69,6.65
2024-08-30 08:44:13,384.99,8.26
2024-08-30 08:44:14,416.02,9.85
2024-08-30 08:44:15,450.75,11.42
2024-08-30 08:44:16,489.34,12.98
2024-08-30 08:44:17,527.85,14.46
2024-08-30 08:44:18,559.50,15.93
2024-08-30 08:44:19,600.15,17.38
2024-08-30 08:44:20,595.03,17.98
2024-08-30 08:44:21,589.92,17.98
2024-08-30 08:44:22,589.92,17.98
2024-08-30 08:44:23,589.92,17.98
2024-08-30 08:44:24,587.37,17.98
2024-08-30 08:44:25,587.37,17.98
2024-08-30 08:44:26,584.82,17.98
2024-08-30 08:44:27,579.73,17.98
2024-08-30 08:44:28,583.12,17.98
2024-08-30 08:44:29,583.97,17.98
2024-08-30 08:44:30,583.97,17.98
2024-08-30 08:44:31,581.43,17.98
2024-08-30 08:44:32,579.73,17.98
2024-08-30 08:44:33,583.12,17.98
2024-08-30 08:44:34,582.28,17.98
2024-08-30 08:44:35,579.73,17.98
2024-08-30 08:44:36,577.20,17.98
2024-08-30 08:44:37,579.73,17.98
2024-08-30 08:44:38,580.58,17.98
2024-08-30 08:44:39,576.35,17.98
2024-08-30 08:44:40,576.35,17.98
2024-08-30 08:44:41,576.35,17.98
2024-08-30 08:44:42,578.04,17.98
2024-08-30 08:44:43,578.04,17.98
2024-08-30 08:44:44,578.89,17.98
2024-08-30 08:44:45,578.04,17.98
2024-08-30 08:44:46,576.35,17.98
2024-08-30 08:44:47,576.35,17.98
2024-08-30 08:44:48,578.04,17.98
2024-08-30 08:44:49,576.35,17.98
2024-08-30 08:44:50,577.20,17.98
2024-08-30 08:44:51,576.35,17.98
2024-08-30 08:44:52,572.13,17.98
2024-08-30 08:44:53,571.28,17.98
2024-08-30 08:44:54,575.50,17.98
2024-08-30 08:44:55,573.81,17.98
2024-08-30 08:44:56,574.66,17.98
2024-08-30 08:44:57,576.35,17.98
2024-08-30 08:44:58,574.66,17.98
2024-08-30 08:44:59,574.66,17.98
2024-08-30 08:45:00,572.97,17.98
2024-08-30 08:45:01,572.97,17.98
2024-08-30 08:45:02,574.66,17.98
2024-08-30 08:45:03,575.50,17.98
2024-08-30 08:45:04,574.66,17.98
2024-08-30 08:45:05,572.13,17.98
2024-08-30 08:45:06,569.60,17.98
2024-08-30 08:45:07,573.81,17.98
2024-08-30 08:45:08,574.66,17.98
2024-08-30 08:45:09,572.97,17.98
2024-08-30 08:45:10,570.44,17.98
2024-08-30 08:45:11,573.81,17.98
2024-08-30 08:45:12,572.97,17.98
2024-08-30 08:45:13,572.13,17.98
2024-08-30 08:45:14,571.28,17.98
2024-08-30 08:45:15,566.23,17.98
2024-08-30 08:45:16,569.60,17.98
2024-08-30 08:45:17,572.97,17.98
2024-08-30 08:45:18,571.28,17.98
2024-08-30 08:45:19,568.75,17.98
2024-08-30 08:45:20,568.75,17.98
2024-08-30 08:45:21,572.13,17.98
2024-08-30 08:45:22,572.13,17.98
2024-08-30 08:45:23,572.97,17.98
2024-08-30 08:45:24,567.07,17.98
2024-08-30 08:45:25,572.13,17.98
2024-08-30 08:45:26,569.60,17.98
2024-08-30 08:45:27,570.44,17.98
2024-08-30 08:45:28,569.60,17.98
2024-08-30 08:45:29,571.28,17.98
2024-08-30 08:45:30,570.44,17.98
2024-08-30 08:45:31,566.23,17.98
2024-08-30 08:45:32,568.75,17.98
2024-08-30 08:45:33,566.23,17.98
2024-08-30 08:45:34,566.23,17.98
2024-08-30 08:45:35,569.60,17.98
2024-08-30 08:45:36,566.23,17.98
2024-08-30 08:45:37,566.23,17.98
2024-08-30 08:45:38,569.60,17.98
2024-08-30 08:45:39,569.60,17.98
2024-08-30 08:45:40,567.91,17.98
2024-08-30 08:45:41,569.60,17.98
2024-08-30 08:45:42,567.91,17.98
2024-08-30 08:45:43,567.91,17.98
2024-08-30 08:45:44,567.91,17.98
2024-08-30 08:45:45,566.23,17.98
2024-08-30 08:45:46,566.23,17.98
2024-08-30 08:45:47,568.75,17.98
2024-08-30 08:45:48,564.54,17.98
2024-08-30 08:45:49,567.07,17.98
2024-08-30 08:45:50,566.23,17.98
2024-08-30 08:45:51,564.54,17.98
2024-08-30 08:45:52,558.66,17.98
2024-08-30 08:45:53,556.99,17.98
2024-08-30 08:45:54,556.15,17.98
2024-08-30 08:45:55,552.80,17.98
2024-08-30 08:45:56,555.31,17.98
2024-08-30 08:45:57,551.96,17.98
2024-08-30 08:45:58,510.56,17.78
2024-08-30 08:45:59,431.73,16.69
2024-08-30 08:46:00,354.48,15.28
2024-08-30 08:46:01,276.84,13.90
2024-08-30 08:46:02,187.67,12.31
2024-08-30 08:46:03,111.41,10.85
2024-08-30 08:46:04,36.98,8.74
2024-08-30 08:46:05,32.74,8.74
2024-08-30 08:46:06,24.92,8.74
2024-08-30 08:46:07,21.32,8.74
2024-08-30 08:46:08,19.53,8.74
2024-08-30 08:46:09,17.14,8.74
2024-08-30 08:46:10,14.76,8.74
2024-08-30 08:46:11,12.98,8.74
2024-08-30 08:46:12,12.39,8.74
2024-08-30 08:46:13,12.39,8.74
