time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 09:27:43,255.36,0.99
2024-08-31 09:27:44,289.73,2.10
2024-08-31 09:27:45,306.47,3.21
2024-08-31 09:27:46,305.00,4.31
2024-08-31 09:27:47,332.26,5.40
2024-08-31 09:27:48,366.75,6.43
2024-08-31 09:27:49,376.63,7.46
2024-08-31 09:27:50,378.91,8.47
2024-08-31 09:27:51,418.22,9.48
2024-08-31 09:27:52,440.15,10.48
2024-08-31 09:27:53,444.10,11.42
2024-08-31 09:27:54,477.54,12.36
2024-08-31 09:27:55,506.66,13.23
2024-08-31 09:27:56,502.59,14.11
2024-08-31 09:27:57,541.16,14.97
2024-08-31 09:27:58,567.83,15.78
2024-08-31 09:27:59,571.18,16.59
2024-08-31 09:28:00,602.47,17.28
2024-08-31 09:28:01,617.00,17.98
2024-08-31 09:28:02,614.43,18.38
2024-08-31 09:28:03,624.73,18.62
2024-08-31 09:28:04,622.15,18.62
2024-08-31 09:28:05,621.29,18.62
2024-08-31 09:28:06,616.14,18.62
2024-08-31 09:28:07,619.57,18.62
2024-08-31 09:28:08,619.57,18.62
2024-08-31 09:28:09,618.71,18.62
2024-08-31 09:28:10,613.57,18.62
2024-08-31 09:28:11,617.86,18.62
2024-08-31 09:28:12,617.86,18.62
2024-08-31 09:28:13,613.57,18.62
2024-08-31 09:28:14,617.00,18.62
2024-08-31 09:28:15,614.43,18.62
2024-08-31 09:28:16,611.86,18.62
2024-08-31 09:28:17,611.01,18.62
2024-08-31 09:28:18,615.29,18.62
2024-08-31 09:28:19,614.43,18.62
2024-08-31 09:28:20,610.15,18.62
2024-08-31 09:28:21,613.57,18.62
2024-08-31 09:28:22,613.57,18.62
2024-08-31 09:28:23,614.43,18.62
2024-08-31 09:28:24,610.15,18.62
2024-08-31 09:28:25,607.59,18.62
2024-08-31 09:28:26,611.01,18.62
2024-08-31 09:28:27,611.86,18.62
2024-08-31 09:28:28,609.30,18.62
2024-08-31 09:28:29,610.15,18.62
2024-08-31 09:28:30,607.59,18.62
2024-08-31 09:28:31,567.83,18.48
2024-08-31 09:28:32,212.75,10.01
2024-08-31 09:28:33,24.76,1.38
2024-08-31 09:28:34,24.76,1.38
2024-08-31 09:28:35,24.76,1.38
2024-08-31 09:28:36,22.39,1.38
2024-08-31 09:28:37,22.98,1.38
2024-08-31 09:28:38,22.39,1.38
2024-08-31 09:28:39,22.39,1.38
2024-08-31 09:28:40,21.80,1.38
2024-08-31 09:28:41,22.39,1.38
2024-08-31 09:28:42,22.39,1.38
