time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 11:16:59,265.31,0.99
2024-08-30 11:17:00,296.26,2.05
2024-08-30 11:17:01,300.63,3.10
2024-08-30 11:17:02,310.86,4.15
2024-08-30 11:17:03,347.92,5.19
2024-08-30 11:17:04,372.06,6.16
2024-08-30 11:17:05,365.24,6.92
2024-08-30 11:17:06,394.99,7.88
2024-08-30 11:17:07,422.90,8.68
2024-08-30 11:17:08,424.46,9.59
2024-08-30 11:17:09,444.10,10.48
2024-08-30 11:17:10,479.95,11.27
2024-08-30 11:17:11,488.82,11.99
2024-08-30 11:17:12,494.48,12.82
2024-08-30 11:17:13,527.13,13.65
2024-08-30 11:17:14,547.79,14.41
2024-08-30 11:17:15,549.46,15.22
2024-08-30 11:17:16,579.60,15.78
2024-08-30 11:17:17,588.89,16.54
2024-08-30 11:17:18,591.43,17.04
2024-08-30 11:17:19,620.43,17.43
2024-08-30 11:17:20,614.43,17.63
2024-08-30 11:17:21,613.57,17.63
2024-08-30 11:17:22,609.30,17.63
2024-08-30 11:17:23,611.86,17.63
2024-08-30 11:17:24,611.01,17.63
2024-08-30 11:17:25,610.15,17.63
2024-08-30 11:17:26,610.15,17.63
2024-08-30 11:17:27,607.59,17.63
2024-08-30 11:17:28,608.44,17.63
2024-08-30 11:17:29,606.74,17.63
2024-08-30 11:17:30,607.59,17.63
2024-08-30 11:17:31,608.44,17.63
2024-08-30 11:17:32,603.33,17.63
2024-08-30 11:17:33,604.18,17.63
2024-08-30 11:17:34,604.18,17.63
2024-08-30 11:17:35,604.18,17.63
2024-08-30 11:17:36,606.74,17.63
2024-08-30 11:17:37,602.47,17.63
2024-08-30 11:17:38,603.33,17.63
2024-08-30 11:17:39,527.13,16.99
2024-08-30 11:17:40,40.33,6.05
2024-08-30 11:17:41,34.92,6.05
2024-08-30 11:17:42,30.13,6.05
2024-08-30 11:17:43,26.55,6.05
2024-08-30 11:17:44,24.76,6.05
2024-08-30 11:17:45,22.98,6.05
2024-08-30 11:17:46,22.39,6.05
2024-08-30 11:17:47,21.80,6.05
2024-08-30 11:17:48,21.20,6.05
2024-08-30 11:17:49,20.61,6.05
