time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 22:42:03,272.53,0.88
2024-09-09 22:42:04,301.07,2.66
2024-09-09 22:42:05,329.39,4.42
2024-09-09 22:42:06,346.33,4.97
2024-09-09 22:42:07,379.20,6.70
2024-09-09 22:42:08,389.79,7.94
2024-09-09 22:42:09,422.70,8.74
2024-09-09 22:42:10,456.22,10.38
2024-09-09 22:42:11,464.10,11.37
2024-09-09 22:42:12,491.93,12.05
2024-09-09 22:42:13,510.43,13.29
2024-09-09 22:42:14,543.84,14.11
2024-09-09 22:42:15,543.02,14.82
2024-09-09 22:42:16,600.44,16.18
2024-09-09 22:42:17,585.31,16.43
2024-09-09 22:42:18,585.31,16.43
2024-09-09 22:42:19,580.29,16.43
2024-09-09 22:42:20,581.96,16.43
2024-09-09 22:42:21,583.64,16.43
2024-09-09 22:42:22,578.62,16.43
2024-09-09 22:42:23,576.95,16.43
2024-09-09 22:42:24,576.95,16.43
2024-09-09 22:42:25,578.62,16.43
2024-09-09 22:42:26,578.62,16.43
2024-09-09 22:42:27,578.62,16.43
2024-09-09 22:42:28,576.95,16.43
2024-09-09 22:42:29,577.79,16.43
2024-09-09 22:42:30,575.28,16.43
2024-09-09 22:42:31,576.95,16.43
2024-09-09 22:42:32,575.28,16.43
2024-09-09 22:42:33,572.79,16.43
2024-09-09 22:42:34,574.45,16.43
2024-09-09 22:42:35,574.45,16.43
2024-09-09 22:42:36,571.95,16.43
2024-09-09 22:42:37,571.95,16.43
2024-09-09 22:42:38,571.95,16.43
2024-09-09 22:42:39,571.95,16.43
2024-09-09 22:42:40,567.79,16.43
2024-09-09 22:42:41,567.79,16.43
2024-09-09 22:42:42,530.74,15.83
2024-09-09 22:42:43,487.13,14.31
2024-09-09 22:42:44,449.94,12.93
2024-09-09 22:42:45,376.18,11.06
2024-09-09 22:42:46,266.18,8.36
2024-09-09 22:42:47,154.37,5.24
2024-09-09 22:42:48,69.41,2.33
2024-09-09 22:42:49,59.72,2.33
2024-09-09 22:42:50,57.32,2.33
2024-09-09 22:42:51,54.32,2.33
2024-09-09 22:42:52,50.72,2.33
2024-09-09 22:42:53,48.93,2.33
2024-09-09 22:42:54,47.14,2.33
2024-09-09 22:42:55,47.14,2.33
2024-09-09 22:42:56,45.36,2.33
2024-09-09 22:42:57,45.95,2.33
