time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 22:45:24,290.31,1.66
2024-09-09 22:45:25,324.27,3.43
2024-09-09 22:45:26,361.94,5.19
2024-09-09 22:45:27,361.94,6.05
2024-09-09 22:45:28,405.79,7.62
2024-09-09 22:45:29,444.46,9.27
2024-09-09 22:45:30,476.77,10.90
2024-09-09 22:45:31,518.53,12.46
2024-09-09 22:45:32,551.24,14.00
2024-09-09 22:45:33,581.96,15.53
2024-09-09 22:45:34,615.67,16.49
2024-09-09 22:45:35,625.03,17.04
2024-09-09 22:45:36,608.89,17.14
2024-09-09 22:45:37,602.13,17.14
2024-09-09 22:45:38,604.66,17.14
2024-09-09 22:45:39,601.28,17.14
2024-09-09 22:45:40,601.28,17.14
2024-09-09 22:45:41,599.60,17.14
2024-09-09 22:45:42,599.60,17.14
2024-09-09 22:45:43,593.70,17.14
2024-09-09 22:45:44,597.91,17.14
2024-09-09 22:45:45,598.75,17.14
2024-09-09 22:45:46,596.23,17.14
2024-09-09 22:45:47,592.02,17.14
2024-09-09 22:45:48,596.23,17.14
2024-09-09 22:45:49,595.38,17.14
2024-09-09 22:45:50,594.54,17.14
2024-09-09 22:45:51,594.54,17.14
2024-09-09 22:45:52,588.66,17.14
2024-09-09 22:45:53,591.18,17.14
2024-09-09 22:45:54,592.86,17.14
2024-09-09 22:45:55,592.02,17.14
2024-09-09 22:45:56,592.02,17.14
2024-09-09 22:45:57,588.66,17.14
2024-09-09 22:45:58,540.56,16.94
2024-09-09 22:45:59,361.94,11.00
2024-09-09 22:46:00,110.84,2.38
2024-09-09 22:46:01,49.53,1.99
2024-09-09 22:46:02,47.74,1.99
2024-09-09 22:46:03,48.34,1.99
2024-09-09 22:46:04,47.14,1.99
2024-09-09 22:46:05,46.55,1.99
2024-09-09 22:46:06,45.95,1.99
2024-09-09 22:46:07,45.36,1.99
2024-09-09 22:46:08,44.76,1.99
2024-09-09 22:46:09,44.76,1.99
2024-09-09 22:46:10,44.17,1.99
