time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-31 20:13:10,184.77,1.04
2024-08-31 20:13:11,204.59,2.16
2024-08-31 20:13:12,223.95,3.32
2024-08-31 20:13:13,240.63,4.42
2024-08-31 20:13:14,273.74,5.57
2024-08-31 20:13:15,297.69,6.65
2024-08-31 20:13:16,319.67,7.72
2024-08-31 20:13:17,345.02,8.79
2024-08-31 20:13:18,374.65,9.85
2024-08-31 20:13:19,399.16,10.90
2024-08-31 20:13:20,420.76,11.89
2024-08-31 20:13:21,452.37,12.93
2024-08-31 20:13:22,476.20,13.90
2024-08-31 20:13:23,501.96,14.92
2024-08-31 20:13:24,528.04,15.88
2024-08-31 20:13:25,547.59,16.84
2024-08-31 20:13:26,580.26,17.78
2024-08-31 20:13:27,614.27,18.72
2024-08-31 20:13:28,653.23,19.65
2024-08-31 20:13:29,636.33,20.04
2024-08-31 20:13:30,634.56,20.04
2024-08-31 20:13:31,627.48,20.04
2024-08-31 20:13:32,632.79,20.04
2024-08-31 20:13:33,630.14,20.04
2024-08-31 20:13:34,624.84,20.04
2024-08-31 20:13:35,630.14,20.04
2024-08-31 20:13:36,623.07,20.04
2024-08-31 20:13:37,626.60,20.04
2024-08-31 20:13:38,625.72,20.04
2024-08-31 20:13:39,627.48,20.04
2024-08-31 20:13:40,626.60,20.04
2024-08-31 20:13:41,626.60,20.04
2024-08-31 20:13:42,625.72,20.04
2024-08-31 20:13:43,626.60,20.04
2024-08-31 20:13:44,623.07,20.04
2024-08-31 20:13:45,623.07,20.04
2024-08-31 20:13:46,620.43,20.04
2024-08-31 20:13:47,623.07,20.04
2024-08-31 20:13:48,623.07,20.04
2024-08-31 20:13:49,619.55,20.04
2024-08-31 20:13:50,617.79,20.04
2024-08-31 20:13:51,622.19,20.04
2024-08-31 20:13:52,623.07,20.04
2024-08-31 20:13:53,618.67,20.04
2024-08-31 20:13:54,620.43,20.04
2024-08-31 20:13:55,617.79,20.04
2024-08-31 20:13:56,618.67,20.04
2024-08-31 20:13:57,616.03,20.04
2024-08-31 20:13:58,616.03,20.04
2024-08-31 20:13:59,616.91,20.04
2024-08-31 20:14:00,619.55,20.04
2024-08-31 20:14:01,618.67,20.04
2024-08-31 20:14:02,617.79,20.04
2024-08-31 20:14:03,613.39,20.04
2024-08-31 20:14:04,615.15,20.04
2024-08-31 20:14:05,619.55,20.04
2024-08-31 20:14:06,618.67,20.04
2024-08-31 20:14:07,610.76,20.04
2024-08-31 20:14:08,613.39,20.04
2024-08-31 20:14:09,617.79,20.04
2024-08-31 20:14:10,613.39,20.04
2024-08-31 20:14:11,616.03,20.04
2024-08-31 20:14:12,616.03,20.04
2024-08-31 20:14:13,616.03,20.04
2024-08-31 20:14:14,616.91,20.04
2024-08-31 20:14:15,616.91,20.04
2024-08-31 20:14:16,615.15,20.04
2024-08-31 20:14:17,616.91,20.04
2024-08-31 20:14:18,616.03,20.04
2024-08-31 20:14:19,613.39,20.04
2024-08-31 20:14:20,616.03,20.04
2024-08-31 20:14:21,612.52,20.04
2024-08-31 20:14:22,610.76,20.04
2024-08-31 20:14:23,612.52,20.04
2024-08-31 20:14:24,616.03,20.04
2024-08-31 20:14:25,612.52,20.04
2024-08-31 20:14:26,615.15,20.04
2024-08-31 20:14:27,615.15,20.04
2024-08-31 20:14:28,614.27,20.04
2024-08-31 20:14:29,612.52,20.04
2024-08-31 20:14:30,614.27,20.04
2024-08-31 20:14:31,610.76,20.04
2024-08-31 20:14:32,609.01,20.04
2024-08-31 20:14:33,613.39,20.04
2024-08-31 20:14:34,608.13,20.04
2024-08-31 20:14:35,607.26,20.04
2024-08-31 20:14:36,610.76,20.04
2024-08-31 20:14:37,609.01,20.04
2024-08-31 20:14:38,614.27,20.04
2024-08-31 20:14:39,613.39,20.04
2024-08-31 20:14:40,609.01,20.04
2024-08-31 20:14:41,611.64,20.04
2024-08-31 20:14:42,613.39,20.04
2024-08-31 20:14:43,610.76,20.04
2024-08-31 20:14:44,611.64,20.04
2024-08-31 20:14:45,612.52,20.04
2024-08-31 20:14:46,605.50,20.04
2024-08-31 20:14:47,613.39,20.04
2024-08-31 20:14:48,613.39,20.04
2024-08-31 20:14:49,613.39,20.04
2024-08-31 20:14:50,609.01,20.04
2024-08-31 20:14:51,609.01,20.04
2024-08-31 20:14:52,612.52,20.04
2024-08-31 20:14:53,608.13,20.04
2024-08-31 20:14:54,613.39,20.04
2024-08-31 20:14:55,610.76,20.04
2024-08-31 20:14:56,611.64,20.04
2024-08-31 20:14:57,610.76,20.04
2024-08-31 20:14:58,612.52,20.04
2024-08-31 20:14:59,608.13,20.04
2024-08-31 20:15:00,609.01,20.04
2024-08-31 20:15:01,609.01,20.04
2024-08-31 20:15:02,608.13,20.04
2024-08-31 20:15:03,611.64,20.04
2024-08-31 20:15:04,611.64,20.04
2024-08-31 20:15:05,608.13,20.04
2024-08-31 20:15:06,606.38,20.04
2024-08-31 20:15:07,609.01,20.04
2024-08-31 20:15:08,606.38,20.04
2024-08-31 20:15:09,609.88,20.04
2024-08-31 20:15:10,607.26,20.04
2024-08-31 20:15:11,609.88,20.04
2024-08-31 20:15:12,609.01,20.04
2024-08-31 20:15:13,605.50,20.04
2024-08-31 20:15:14,610.76,20.04
2024-08-31 20:15:15,609.01,20.04
2024-08-31 20:15:16,608.13,20.04
2024-08-31 20:15:17,603.75,20.04
2024-08-31 20:15:18,609.01,20.04
2024-08-31 20:15:19,609.01,20.04
2024-08-31 20:15:20,604.63,20.04
2024-08-31 20:15:21,605.50,20.04
2024-08-31 20:15:22,609.01,20.04
2024-08-31 20:15:23,606.38,20.04
2024-08-31 20:15:24,608.13,20.04
2024-08-31 20:15:25,607.26,20.04
2024-08-31 20:15:26,609.88,20.04
2024-08-31 20:15:27,609.01,20.04
2024-08-31 20:15:28,606.38,20.04
2024-08-31 20:15:29,604.63,20.04
2024-08-31 20:15:30,605.50,20.04
2024-08-31 20:15:31,609.01,20.04
2024-08-31 20:15:32,609.88,20.04
2024-08-31 20:15:33,609.01,20.04
2024-08-31 20:15:34,609.01,20.04
2024-08-31 20:15:35,604.63,20.04
