time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-29 09:02:14,173.55,1.60
2024-08-29 09:02:15,203.88,3.27
2024-08-29 09:02:16,239.17,4.97
2024-08-29 09:02:17,275.23,6.60
2024-08-29 09:02:18,315.86,8.20
2024-08-29 09:02:19,351.22,9.74
2024-08-29 09:02:20,386.47,11.32
2024-08-29 09:02:21,419.95,12.82
2024-08-29 09:02:22,459.74,14.31
2024-08-29 09:02:23,500.29,15.78
2024-08-29 09:02:24,536.52,17.19
2024-08-29 09:02:25,567.31,18.57
2024-08-29 09:02:26,589.80,19.85
2024-08-29 09:02:27,621.31,20.43
2024-08-29 09:02:28,630.14,21.50
2024-08-29 09:02:29,655.02,22.17
2024-08-29 09:02:30,645.21,22.31
2024-08-29 09:02:31,639.88,22.31
2024-08-29 09:02:32,640.77,22.31
2024-08-29 09:02:33,638.11,22.31
2024-08-29 09:02:34,634.56,22.31
2024-08-29 09:02:35,631.90,22.31
2024-08-29 09:02:36,636.33,22.31
2024-08-29 09:02:37,634.56,22.31
2024-08-29 09:02:38,634.56,22.31
2024-08-29 09:02:39,633.68,22.31
2024-08-29 09:02:40,634.56,22.31
2024-08-29 09:02:41,634.56,22.31
2024-08-29 09:02:42,632.79,22.31
2024-08-29 09:02:43,632.79,22.31
2024-08-29 09:02:44,631.90,22.31
2024-08-29 09:02:45,632.79,22.31
2024-08-29 09:02:46,631.90,22.31
2024-08-29 09:02:47,630.14,22.31
2024-08-29 09:02:48,630.14,22.31
2024-08-29 09:02:49,631.02,22.31
2024-08-29 09:02:50,626.60,22.31
2024-08-29 09:02:51,630.14,22.31
2024-08-29 09:02:52,629.25,22.31
2024-08-29 09:02:53,623.95,22.31
2024-08-29 09:02:54,628.37,22.31
2024-08-29 09:02:55,625.72,22.31
2024-08-29 09:02:56,629.25,22.31
2024-08-29 09:02:57,628.37,22.31
2024-08-29 09:02:58,625.72,22.31
2024-08-29 09:02:59,624.84,22.31
2024-08-29 09:03:00,623.07,22.31
2024-08-29 09:03:01,620.43,22.31
2024-08-29 09:03:02,622.19,22.31
2024-08-29 09:03:03,626.60,22.31
2024-08-29 09:03:04,625.72,22.31
2024-08-29 09:03:05,626.60,22.31
2024-08-29 09:03:06,619.55,22.31
2024-08-29 09:03:07,623.07,22.31
2024-08-29 09:03:08,625.72,22.31
2024-08-29 09:03:09,624.84,22.31
2024-08-29 09:03:10,619.55,22.31
2024-08-29 09:03:11,619.55,22.31
2024-08-29 09:03:12,623.95,22.31
2024-08-29 09:03:13,619.55,22.31
2024-08-29 09:03:14,623.07,22.31
2024-08-29 09:03:15,598.51,22.22
2024-08-29 09:03:16,542.47,21.40
2024-08-29 09:03:17,491.12,20.34
2024-08-29 09:03:18,443.40,19.36
2024-08-29 09:03:19,403.94,18.48
2024-08-29 09:03:20,361.34,17.48
2024-08-29 09:03:21,306.75,16.33
2024-08-29 09:03:22,246.47,15.07
2024-08-29 09:03:23,177.05,13.59
2024-08-29 09:03:24,103.32,11.84
2024-08-29 09:03:25,40.95,10.01
2024-08-29 09:03:26,-4.50,7.88
2024-08-29 09:03:27,-8.16,7.88
2024-08-29 09:03:28,-17.86,7.88
2024-08-29 09:03:29,-22.08,7.88
2024-08-29 09:03:30,-23.28,7.88
2024-08-29 09:03:31,-26.28,7.88
2024-08-29 09:03:32,-28.68,7.88
2024-08-29 09:03:33,-29.87,7.88
2024-08-29 09:03:34,-30.47,7.88
2024-08-29 09:03:35,-31.07,7.88
