time,3072（YDC1200-200型kN）力值曲线,3072（YDC1200-200型kN）位移曲线
2024-09-10 03:39:36,154.59,1.55
2024-09-10 03:39:37,190.63,3.21
2024-09-10 03:39:38,224.49,4.86
2024-09-10 03:39:39,263.58,6.43
2024-09-10 03:39:40,304.33,7.99
2024-09-10 03:39:41,345.18,9.48
2024-09-10 03:39:42,389.34,11.00
2024-09-10 03:39:43,431.99,12.46
2024-09-10 03:39:44,468.75,13.90
2024-09-10 03:39:45,520.75,15.33
2024-09-10 03:39:46,560.76,16.69
2024-09-10 03:39:47,606.81,18.03
2024-09-10 03:39:48,646.45,19.36
2024-09-10 03:39:49,665.59,20.14
2024-09-10 03:39:50,647.36,21.06
2024-09-10 03:39:51,673.83,21.78
2024-09-10 03:39:52,680.27,22.12
2024-09-10 03:39:53,673.83,22.12
2024-09-10 03:39:54,669.25,22.12
2024-09-10 03:39:55,672.92,22.12
2024-09-10 03:39:56,670.17,22.12
2024-09-10 03:39:57,670.17,22.12
2024-09-10 03:39:58,666.50,22.12
2024-09-10 03:39:59,666.50,22.12
2024-09-10 03:40:00,667.42,22.12
2024-09-10 03:40:01,662.84,22.12
2024-09-10 03:40:02,661.93,22.12
2024-09-10 03:40:03,662.84,22.12
2024-09-10 03:40:04,661.93,22.12
2024-09-10 03:40:05,661.93,22.12
2024-09-10 03:40:06,655.54,22.12
2024-09-10 03:40:07,659.19,22.12
2024-09-10 03:40:08,661.02,22.12
2024-09-10 03:40:09,659.19,22.12
2024-09-10 03:40:10,659.19,22.12
2024-09-10 03:40:11,659.19,22.12
2024-09-10 03:40:12,654.63,22.12
2024-09-10 03:40:13,659.19,22.12
2024-09-10 03:40:14,654.63,22.12
2024-09-10 03:40:15,650.99,22.12
2024-09-10 03:40:16,652.81,22.12
2024-09-10 03:40:17,650.99,22.12
2024-09-10 03:40:18,654.63,22.12
2024-09-10 03:40:19,653.72,22.12
2024-09-10 03:40:20,654.63,22.12
2024-09-10 03:40:21,652.81,22.12
2024-09-10 03:40:22,652.81,22.12
2024-09-10 03:40:23,654.63,22.12
2024-09-10 03:40:24,650.99,22.12
2024-09-10 03:40:25,650.99,22.12
2024-09-10 03:40:26,650.99,22.12
2024-09-10 03:40:27,652.81,22.12
2024-09-10 03:40:28,650.99,22.12
2024-09-10 03:40:29,645.54,22.12
2024-09-10 03:40:30,649.17,22.12
2024-09-10 03:40:31,650.99,22.12
2024-09-10 03:40:32,650.99,22.12
2024-09-10 03:40:33,650.99,22.12
2024-09-10 03:40:34,643.73,22.12
2024-09-10 03:40:35,648.26,22.12
2024-09-10 03:40:36,645.54,22.12
2024-09-10 03:40:37,645.54,22.12
2024-09-10 03:40:38,648.26,22.12
2024-09-10 03:40:39,647.36,22.12
2024-09-10 03:40:40,641.91,22.12
2024-09-10 03:40:41,646.45,22.12
2024-09-10 03:40:42,647.36,22.12
2024-09-10 03:40:43,648.26,22.12
2024-09-10 03:40:44,647.36,22.12
2024-09-10 03:40:45,595.21,21.98
2024-09-10 03:40:46,320.72,19.70
2024-09-10 03:40:47,-34.17,11.53
2024-09-10 03:40:48,-81.07,7.35
2024-09-10 03:40:49,-83.45,7.35
2024-09-10 03:40:50,-82.26,7.35
2024-09-10 03:40:51,-82.86,7.35
2024-09-10 03:40:52,-84.05,7.35
2024-09-10 03:40:53,-83.45,7.35
2024-09-10 03:40:54,-84.05,7.35
2024-09-10 03:40:55,-84.05,7.35
2024-09-10 03:40:56,-84.05,7.35
2024-09-10 03:40:57,-85.24,7.35
