time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-30 22:28:55,252.46,1.60
2024-08-30 22:28:56,283.36,3.32
2024-08-30 22:28:57,316.33,5.02
2024-08-30 22:28:58,294.27,6.65
2024-08-30 22:28:59,313.37,8.31
2024-08-30 22:29:00,347.69,9.90
2024-08-30 22:29:01,381.92,11.53
2024-08-30 22:29:02,414.46,13.08
2024-08-30 22:29:03,445.98,14.56
2024-08-30 22:29:04,486.91,16.08
2024-08-30 22:29:05,515.48,17.53
2024-08-30 22:29:06,556.99,19.02
2024-08-30 22:29:07,590.77,20.43
2024-08-30 22:29:08,594.18,21.30
2024-08-30 22:29:09,592.47,21.30
2024-08-30 22:29:10,589.92,21.30
2024-08-30 22:29:11,587.37,21.30
2024-08-30 22:29:12,586.52,21.30
2024-08-30 22:29:13,587.37,21.30
2024-08-30 22:29:14,585.67,21.30
2024-08-30 22:29:15,583.97,21.30
2024-08-30 22:29:16,583.12,21.30
2024-08-30 22:29:17,574.66,21.30
2024-08-30 22:29:18,572.97,21.30
2024-08-30 22:29:19,572.97,21.30
2024-08-30 22:29:20,575.50,21.30
2024-08-30 22:29:21,572.97,21.30
2024-08-30 22:29:22,569.60,21.30
2024-08-30 22:29:23,567.91,21.30
2024-08-30 22:29:24,570.44,21.30
2024-08-30 22:29:25,568.75,21.30
2024-08-30 22:29:26,538.63,21.30
2024-08-30 22:29:27,536.13,21.30
2024-08-30 22:29:28,533.64,21.30
2024-08-30 22:29:29,533.64,21.30
2024-08-30 22:29:30,534.47,21.30
2024-08-30 22:29:31,534.47,21.30
2024-08-30 22:29:32,531.16,21.30
2024-08-30 22:29:33,529.50,21.30
2024-08-30 22:29:34,531.99,21.30
2024-08-30 22:29:35,528.68,21.30
2024-08-30 22:29:36,531.16,21.30
2024-08-30 22:29:37,527.02,21.30
2024-08-30 22:29:38,529.50,21.30
2024-08-30 22:29:39,531.16,21.30
2024-08-30 22:29:40,527.85,21.30
2024-08-30 22:29:41,528.68,21.30
2024-08-30 22:29:42,527.85,21.30
2024-08-30 22:29:43,526.20,21.30
2024-08-30 22:29:44,530.33,21.30
2024-08-30 22:29:45,527.85,21.30
2024-08-30 22:29:46,529.50,21.30
2024-08-30 22:29:47,528.68,21.30
2024-08-30 22:29:48,490.15,21.30
2024-08-30 22:29:49,482.05,21.30
2024-08-30 22:29:50,483.67,21.30
2024-08-30 22:29:51,480.43,21.30
2024-08-30 22:29:52,480.43,21.30
2024-08-30 22:29:53,479.62,21.30
2024-08-30 22:29:54,479.62,21.30
2024-08-30 22:29:55,480.43,21.30
2024-08-30 22:29:56,478.82,21.30
2024-08-30 22:29:57,476.39,21.30
2024-08-30 22:29:58,477.20,21.30
2024-08-30 22:29:59,478.82,21.30
2024-08-30 22:30:00,479.62,21.30
2024-08-30 22:30:01,478.82,21.30
2024-08-30 22:30:02,478.82,21.30
2024-08-30 22:30:03,477.20,21.30
2024-08-30 22:30:04,478.82,21.30
2024-08-30 22:30:05,477.20,21.30
2024-08-30 22:30:06,478.82,21.30
2024-08-30 22:30:07,478.01,21.30
2024-08-30 22:30:08,476.39,21.30
2024-08-30 22:30:09,473.98,21.30
2024-08-30 22:30:10,477.20,21.30
2024-08-30 22:30:11,476.39,21.30
2024-08-30 22:30:12,478.82,21.30
2024-08-30 22:30:13,478.01,21.30
2024-08-30 22:30:14,473.98,21.30
2024-08-30 22:30:15,475.59,21.30
2024-08-30 22:30:16,473.98,21.30
2024-08-30 22:30:17,473.17,21.30
2024-08-30 22:30:18,469.95,21.30
2024-08-30 22:30:19,469.15,21.30
2024-08-30 22:30:20,472.37,21.30
2024-08-30 22:30:21,469.15,21.30
2024-08-30 22:30:22,469.95,21.30
2024-08-30 22:30:23,465.94,21.30
2024-08-30 22:30:24,468.34,21.30
2024-08-30 22:30:25,465.94,21.30
2024-08-30 22:30:26,464.33,21.30
2024-08-30 22:30:27,469.15,21.30
2024-08-30 22:30:28,464.33,21.30
2024-08-30 22:30:29,465.94,21.30
2024-08-30 22:30:30,463.53,21.30
2024-08-30 22:30:31,463.53,21.30
2024-08-30 22:30:32,466.74,21.30
2024-08-30 22:30:33,463.53,21.30
2024-08-30 22:30:34,466.74,21.30
2024-08-30 22:30:35,466.74,21.30
2024-08-30 22:30:36,464.33,21.30
2024-08-30 22:30:37,463.53,21.30
2024-08-30 22:30:38,461.93,21.30
2024-08-30 22:30:39,460.33,21.30
2024-08-30 22:30:40,460.33,21.30
2024-08-30 22:30:41,457.13,21.30
2024-08-30 22:30:42,457.93,21.30
2024-08-30 22:30:43,455.53,21.30
2024-08-30 22:30:44,457.93,21.30
2024-08-30 22:30:45,453.94,21.30
2024-08-30 22:30:46,456.33,21.30
2024-08-30 22:30:47,455.53,21.30
2024-08-30 22:30:48,455.53,21.30
2024-08-30 22:30:49,455.53,21.30
2024-08-30 22:30:50,413.68,21.11
2024-08-30 22:30:51,341.67,19.90
2024-08-30 22:30:52,250.32,17.28
2024-08-30 22:30:53,112.05,13.85
2024-08-30 22:30:54,46.72,11.73
2024-08-30 22:30:55,44.28,11.73
2024-08-30 22:30:56,41.84,11.73
2024-08-30 22:30:57,40.62,11.73
2024-08-30 22:30:58,38.80,11.73
2024-08-30 22:30:59,37.58,11.73
2024-08-30 22:31:00,36.98,11.73
2024-08-30 22:31:01,36.37,11.73
2024-08-30 22:31:02,34.55,11.73
2024-08-30 22:31:03,33.95,11.73
