time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-09-01 13:38:29,233.43,1.71
2024-09-01 13:38:30,278.90,3.43
2024-09-01 13:38:31,326.47,5.08
2024-09-01 13:38:32,373.92,6.60
2024-09-01 13:38:33,421.16,8.10
2024-09-01 13:38:34,464.89,9.48
2024-09-01 13:38:35,512.05,10.85
2024-09-01 13:38:36,564.47,12.15
2024-09-01 13:38:37,606.35,13.39
2024-09-01 13:38:38,631.86,14.36
2024-09-01 13:38:39,624.18,14.36
2024-09-01 13:38:40,619.92,14.36
2024-09-01 13:38:41,617.37,14.36
2024-09-01 13:38:42,613.12,14.36
2024-09-01 13:38:43,611.43,14.36
2024-09-01 13:38:44,610.58,14.36
2024-09-01 13:38:45,609.73,14.36
2024-09-01 13:38:46,602.97,14.36
2024-09-01 13:38:47,608.04,14.36
2024-09-01 13:38:48,606.35,14.36
2024-09-01 13:38:49,606.35,14.36
2024-09-01 13:38:50,601.28,14.36
2024-09-01 13:38:51,604.66,14.36
2024-09-01 13:38:52,603.81,14.36
2024-09-01 13:38:53,601.28,14.36
2024-09-01 13:38:54,597.07,14.36
2024-09-01 13:38:55,602.13,14.36
2024-09-01 13:38:56,599.60,14.36
2024-09-01 13:38:57,601.28,14.36
2024-09-01 13:38:58,596.23,14.36
2024-09-01 13:38:59,597.91,14.36
2024-09-01 13:39:00,599.60,14.36
2024-09-01 13:39:01,596.23,14.36
2024-09-01 13:39:02,597.07,14.36
2024-09-01 13:39:03,599.60,14.36
2024-09-01 13:39:04,596.23,14.36
2024-09-01 13:39:05,596.23,14.36
2024-09-01 13:39:06,592.02,14.36
2024-09-01 13:39:07,595.38,14.36
2024-09-01 13:39:08,596.23,14.36
2024-09-01 13:39:09,591.18,14.36
2024-09-01 13:39:10,592.86,14.36
2024-09-01 13:39:11,592.02,14.36
2024-09-01 13:39:12,596.23,14.36
2024-09-01 13:39:13,592.02,14.36
2024-09-01 13:39:14,594.54,14.36
2024-09-01 13:39:15,595.38,14.36
2024-09-01 13:39:16,595.38,14.36
2024-09-01 13:39:17,593.70,14.36
2024-09-01 13:39:18,593.70,14.36
2024-09-01 13:39:19,594.54,14.36
2024-09-01 13:39:20,592.02,14.36
2024-09-01 13:39:21,588.66,14.36
2024-09-01 13:39:22,592.02,14.36
2024-09-01 13:39:23,589.50,14.36
2024-09-01 13:39:24,592.02,14.36
2024-09-01 13:39:25,592.02,14.36
2024-09-01 13:39:26,588.66,14.36
2024-09-01 13:39:27,588.66,14.36
2024-09-01 13:39:28,592.86,14.36
2024-09-01 13:39:29,586.99,14.36
2024-09-01 13:39:30,592.02,14.36
2024-09-01 13:39:31,589.50,14.36
2024-09-01 13:39:32,587.83,14.36
2024-09-01 13:39:33,585.31,14.36
2024-09-01 13:39:34,591.18,14.36
2024-09-01 13:39:35,585.31,14.36
2024-09-01 13:39:36,588.66,14.36
2024-09-01 13:39:37,587.83,14.36
2024-09-01 13:39:38,587.83,14.36
2024-09-01 13:39:39,589.50,14.36
2024-09-01 13:39:40,585.31,14.36
2024-09-01 13:39:41,588.66,14.36
2024-09-01 13:39:42,590.34,14.36
2024-09-01 13:39:43,586.15,14.36
2024-09-01 13:39:44,586.15,14.36
2024-09-01 13:39:45,589.50,14.36
2024-09-01 13:39:46,589.50,14.36
2024-09-01 13:39:47,589.50,14.36
2024-09-01 13:39:48,589.50,14.36
2024-09-01 13:39:49,586.15,14.36
2024-09-01 13:39:50,587.83,14.36
2024-09-01 13:39:51,588.66,14.36
2024-09-01 13:39:52,588.66,14.36
2024-09-01 13:39:53,585.31,14.36
2024-09-01 13:39:54,585.31,14.36
2024-09-01 13:39:55,588.66,14.36
2024-09-01 13:39:56,588.66,14.36
2024-09-01 13:39:57,586.99,14.36
2024-09-01 13:39:58,584.47,14.36
2024-09-01 13:39:59,588.66,14.36
2024-09-01 13:40:00,587.83,14.36
2024-09-01 13:40:01,586.99,14.36
2024-09-01 13:40:02,586.99,14.36
2024-09-01 13:40:03,585.31,14.36
