time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-31 06:34:09,239.70,1.60
2024-08-31 06:34:10,268.91,3.32
2024-08-31 06:34:11,305.26,5.02
2024-08-31 06:34:12,334.93,6.65
2024-08-31 06:34:13,372.73,8.31
2024-08-31 06:34:14,412.12,9.90
2024-08-31 06:34:15,445.98,11.42
2024-08-31 06:34:16,486.10,12.98
2024-08-31 06:34:17,522.89,14.46
2024-08-31 06:34:18,566.23,15.93
2024-08-31 06:34:19,594.18,17.38
2024-08-31 06:34:20,635.46,18.77
2024-08-31 06:34:21,619.03,18.82
2024-08-31 06:34:22,614.73,18.82
2024-08-31 06:34:23,613.01,18.82
2024-08-31 06:34:24,610.43,18.82
2024-08-31 06:34:25,611.29,18.82
2024-08-31 06:34:26,609.57,18.82
2024-08-31 06:34:27,604.43,18.82
2024-08-31 06:34:28,606.14,18.82
2024-08-31 06:34:29,606.14,18.82
2024-08-31 06:34:30,603.57,18.82
2024-08-31 06:34:31,600.15,18.82
2024-08-31 06:34:32,604.43,18.82
2024-08-31 06:34:33,600.15,18.82
2024-08-31 06:34:34,601.86,18.82
2024-08-31 06:34:35,601.01,18.82
2024-08-31 06:34:36,601.01,18.82
2024-08-31 06:34:37,601.01,18.82
2024-08-31 06:34:38,600.15,18.82
2024-08-31 06:34:39,597.59,18.82
2024-08-31 06:34:40,595.88,18.82
2024-08-31 06:34:41,598.44,18.82
2024-08-31 06:34:42,597.59,18.82
2024-08-31 06:34:43,595.88,18.82
2024-08-31 06:34:44,592.47,18.82
2024-08-31 06:34:45,595.88,18.82
2024-08-31 06:34:46,593.33,18.82
2024-08-31 06:34:47,596.74,18.82
2024-08-31 06:34:48,590.77,18.82
2024-08-31 06:34:49,594.18,18.82
2024-08-31 06:34:50,594.18,18.82
2024-08-31 06:34:51,594.18,18.82
2024-08-31 06:34:52,594.18,18.82
2024-08-31 06:34:53,594.18,18.82
2024-08-31 06:34:54,589.92,18.82
2024-08-31 06:34:55,593.33,18.82
2024-08-31 06:34:56,592.47,18.82
2024-08-31 06:34:57,592.47,18.82
2024-08-31 06:34:58,591.62,18.82
2024-08-31 06:34:59,592.47,18.82
2024-08-31 06:35:00,590.77,18.82
2024-08-31 06:35:01,592.47,18.82
2024-08-31 06:35:02,590.77,18.82
2024-08-31 06:35:03,589.92,18.82
2024-08-31 06:35:04,590.77,18.82
2024-08-31 06:35:05,590.77,18.82
2024-08-31 06:35:06,590.77,18.82
2024-08-31 06:35:07,589.92,18.82
2024-08-31 06:35:08,589.07,18.82
2024-08-31 06:35:09,589.92,18.82
2024-08-31 06:35:10,583.12,18.82
2024-08-31 06:35:11,585.67,18.82
2024-08-31 06:35:12,585.67,18.82
2024-08-31 06:35:13,548.62,18.57
2024-08-31 06:35:14,506.46,17.43
2024-08-31 06:35:15,451.54,16.43
2024-08-31 06:35:16,359.79,15.28
2024-08-31 06:35:17,226.35,13.54
2024-08-31 06:35:18,90.95,11.32
2024-08-31 06:35:19,17.74,8.74
2024-08-31 06:35:20,15.36,8.74
2024-08-31 06:35:21,13.58,8.74
2024-08-31 06:35:22,12.39,8.74
2024-08-31 06:35:23,11.80,8.74
2024-08-31 06:35:24,11.80,8.74
2024-08-31 06:35:25,10.61,8.74
2024-08-31 06:35:26,10.02,8.74
2024-08-31 06:35:27,10.02,8.74
2024-08-31 06:35:28,9.43,8.74
