time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-31 01:07:43,246.78,1.60
2024-08-31 01:07:44,276.84,3.32
2024-08-31 01:07:45,306.73,5.02
2024-08-31 01:07:46,343.92,6.65
2024-08-31 01:07:47,375.79,8.31
2024-08-31 01:07:48,411.34,9.90
2024-08-31 01:07:49,449.95,11.47
2024-08-31 01:07:50,485.29,12.98
2024-08-31 01:07:51,524.54,14.51
2024-08-31 01:07:52,558.66,15.98
2024-08-31 01:07:53,603.57,17.43
2024-08-31 01:07:54,623.34,18.77
2024-08-31 01:07:55,614.73,18.77
2024-08-31 01:07:56,612.15,18.77
2024-08-31 01:07:57,607.86,18.77
2024-08-31 01:07:58,607.00,18.77
2024-08-31 01:07:59,607.86,18.77
2024-08-31 01:08:00,606.14,18.77
2024-08-31 01:08:01,603.57,18.77
2024-08-31 01:08:02,603.57,18.77
2024-08-31 01:08:03,602.72,18.77
2024-08-31 01:08:04,600.15,18.77
2024-08-31 01:08:05,593.33,18.77
2024-08-31 01:08:06,595.03,18.77
2024-08-31 01:08:07,595.88,18.77
2024-08-31 01:08:08,595.03,18.77
2024-08-31 01:08:09,595.03,18.77
2024-08-31 01:08:10,591.62,18.77
2024-08-31 01:08:11,590.77,18.77
2024-08-31 01:08:12,589.92,18.77
2024-08-31 01:08:13,592.47,18.77
2024-08-31 01:08:14,588.22,18.77
2024-08-31 01:08:15,589.92,18.77
2024-08-31 01:08:16,591.62,18.77
2024-08-31 01:08:17,585.67,18.77
2024-08-31 01:08:18,587.37,18.77
2024-08-31 01:08:19,588.22,18.77
2024-08-31 01:08:20,588.22,18.77
2024-08-31 01:08:21,587.37,18.77
2024-08-31 01:08:22,587.37,18.77
2024-08-31 01:08:23,587.37,18.77
2024-08-31 01:08:24,588.22,18.77
2024-08-31 01:08:25,586.52,18.77
2024-08-31 01:08:26,583.97,18.77
2024-08-31 01:08:27,581.43,18.77
2024-08-31 01:08:28,586.52,18.77
2024-08-31 01:08:29,586.52,18.77
2024-08-31 01:08:30,585.67,18.77
2024-08-31 01:08:31,583.12,18.77
2024-08-31 01:08:32,583.97,18.77
2024-08-31 01:08:33,583.97,18.77
2024-08-31 01:08:34,579.73,18.77
2024-08-31 01:08:35,584.82,18.77
2024-08-31 01:08:36,581.43,18.77
2024-08-31 01:08:37,583.12,18.77
2024-08-31 01:08:38,582.28,18.77
2024-08-31 01:08:39,581.43,18.77
2024-08-31 01:08:40,579.73,18.77
2024-08-31 01:08:41,581.43,18.77
2024-08-31 01:08:42,582.28,18.77
2024-08-31 01:08:43,580.58,18.77
2024-08-31 01:08:44,578.04,18.77
2024-08-31 01:08:45,578.04,18.77
2024-08-31 01:08:46,579.73,18.77
2024-08-31 01:08:47,581.43,18.77
2024-08-31 01:08:48,580.58,18.77
2024-08-31 01:08:49,577.20,18.77
2024-08-31 01:08:50,578.04,18.77
2024-08-31 01:08:51,579.73,18.77
2024-08-31 01:08:52,578.04,18.77
2024-08-31 01:08:53,579.73,18.77
2024-08-31 01:08:54,573.81,18.77
2024-08-31 01:08:55,578.89,18.77
2024-08-31 01:08:56,578.89,18.77
2024-08-31 01:08:57,576.35,18.77
2024-08-31 01:08:58,574.66,18.77
2024-08-31 01:08:59,578.04,18.77
2024-08-31 01:09:00,578.89,18.77
2024-08-31 01:09:01,578.89,18.77
2024-08-31 01:09:02,578.04,18.77
2024-08-31 01:09:03,574.66,18.77
2024-08-31 01:09:04,577.20,18.77
2024-08-31 01:09:05,576.35,18.77
2024-08-31 01:09:06,573.81,18.77
2024-08-31 01:09:07,576.35,18.77
2024-08-31 01:09:08,577.20,18.77
2024-08-31 01:09:09,577.20,18.77
2024-08-31 01:09:10,576.35,18.77
2024-08-31 01:09:11,573.81,18.77
2024-08-31 01:09:12,576.35,18.77
2024-08-31 01:09:13,576.35,18.77
2024-08-31 01:09:14,574.66,18.77
2024-08-31 01:09:15,576.35,18.77
2024-08-31 01:09:16,574.66,18.77
2024-08-31 01:09:17,574.66,18.77
2024-08-31 01:09:18,574.66,18.77
2024-08-31 01:09:19,572.13,18.77
2024-08-31 01:09:20,572.13,18.77
2024-08-31 01:09:21,575.50,18.77
2024-08-31 01:09:22,575.50,18.77
2024-08-31 01:09:23,574.66,18.77
2024-08-31 01:09:24,572.97,18.77
2024-08-31 01:09:25,572.97,18.77
2024-08-31 01:09:26,576.35,18.77
2024-08-31 01:09:27,573.81,18.77
2024-08-31 01:09:28,575.50,18.77
2024-08-31 01:09:29,574.66,18.77
2024-08-31 01:09:30,575.50,18.77
2024-08-31 01:09:31,574.66,18.77
2024-08-31 01:09:32,572.13,18.77
2024-08-31 01:09:33,573.81,18.77
2024-08-31 01:09:34,573.81,18.77
2024-08-31 01:09:35,574.66,18.77
2024-08-31 01:09:36,573.81,18.77
2024-08-31 01:09:37,573.81,18.77
2024-08-31 01:09:38,574.66,18.77
2024-08-31 01:09:39,569.60,18.77
2024-08-31 01:09:40,572.13,18.77
2024-08-31 01:09:41,572.97,18.77
2024-08-31 01:09:42,346.93,15.88
2024-08-31 01:09:43,63.35,10.17
2024-08-31 01:09:44,14.76,7.40
2024-08-31 01:09:45,13.58,7.40
2024-08-31 01:09:46,12.39,7.40
2024-08-31 01:09:47,12.39,7.40
2024-08-31 01:09:48,12.39,7.40
2024-08-31 01:09:49,11.80,7.40
2024-08-31 01:09:50,10.61,7.40
2024-08-31 01:09:51,10.61,7.40
2024-08-31 01:09:52,11.20,7.40
2024-08-31 01:09:53,10.61,7.40
