time,3074（YDC1200-200型kN）力值曲线,3074（YDC1200-200型kN）位移曲线
2024-09-08 17:09:47,202.06,1.60
2024-09-08 17:09:48,223.55,3.32
2024-09-08 17:09:49,250.32,4.97
2024-09-08 17:09:50,281.18,6.60
2024-09-08 17:09:51,304.53,8.20
2024-09-08 17:09:52,337.17,9.80
2024-09-08 17:09:53,362.06,11.32
2024-09-08 17:09:54,395.02,12.93
2024-09-08 17:09:55,419.15,14.41
2024-09-08 17:09:56,449.95,15.93
2024-09-08 17:09:57,478.82,17.38
2024-09-08 17:09:58,509.74,18.77
2024-09-08 17:09:59,540.29,20.19
2024-09-08 17:10:00,571.28,21.54
2024-09-08 17:10:01,594.18,22.88
2024-09-08 17:10:02,625.93,24.21
2024-09-08 17:10:03,642.41,25.42
2024-09-08 17:10:04,640.67,25.42
2024-09-08 17:10:05,633.73,25.42
2024-09-08 17:10:06,636.33,25.42
2024-09-08 17:10:07,634.59,25.42
2024-09-08 17:10:08,631.13,25.42
2024-09-08 17:10:09,633.73,25.42
2024-09-08 17:10:10,631.13,25.42
2024-09-08 17:10:11,631.99,25.42
2024-09-08 17:10:12,631.13,25.42
2024-09-08 17:10:13,625.93,25.42
2024-09-08 17:10:14,630.26,25.42
2024-09-08 17:10:15,629.39,25.42
2024-09-08 17:10:16,628.53,25.42
2024-09-08 17:10:17,626.80,25.42
2024-09-08 17:10:18,627.66,25.42
2024-09-08 17:10:19,626.80,25.42
2024-09-08 17:10:20,624.21,25.42
2024-09-08 17:10:21,625.07,25.42
2024-09-08 17:10:22,625.93,25.42
2024-09-08 17:10:23,625.07,25.42
2024-09-08 17:10:24,625.93,25.42
2024-09-08 17:10:25,625.93,25.42
2024-09-08 17:10:26,621.62,25.42
2024-09-08 17:10:27,624.21,25.42
2024-09-08 17:10:28,625.07,25.42
2024-09-08 17:10:29,621.62,25.42
2024-09-08 17:10:30,622.48,25.42
2024-09-08 17:10:31,619.03,25.42
2024-09-08 17:10:32,623.34,25.42
2024-09-08 17:10:33,622.48,25.42
2024-09-08 17:10:34,623.34,25.42
2024-09-08 17:10:35,623.34,25.42
2024-09-08 17:10:36,616.45,25.42
2024-09-08 17:10:37,622.48,25.42
2024-09-08 17:10:38,622.48,25.42
2024-09-08 17:10:39,617.31,25.42
2024-09-08 17:10:40,617.31,25.42
2024-09-08 17:10:41,615.59,25.42
2024-09-08 17:10:42,621.62,25.42
2024-09-08 17:10:43,619.89,25.42
2024-09-08 17:10:44,616.45,25.42
2024-09-08 17:10:45,621.62,25.42
2024-09-08 17:10:46,620.75,25.42
2024-09-08 17:10:47,616.45,25.42
2024-09-08 17:10:48,620.75,25.42
2024-09-08 17:10:49,619.89,25.42
2024-09-08 17:10:50,620.75,25.42
2024-09-08 17:10:51,619.89,25.42
2024-09-08 17:10:52,613.87,25.42
2024-09-08 17:10:53,619.89,25.42
2024-09-08 17:10:54,619.03,25.42
2024-09-08 17:10:55,619.03,25.42
2024-09-08 17:10:56,619.03,25.42
2024-09-08 17:10:57,619.03,25.42
2024-09-08 17:10:58,619.03,25.42
2024-09-08 17:10:59,615.59,25.42
2024-09-08 17:11:00,617.31,25.42
2024-09-08 17:11:01,619.03,25.42
2024-09-08 17:11:02,619.03,25.42
2024-09-08 17:11:03,619.03,25.42
2024-09-08 17:11:04,613.87,25.42
2024-09-08 17:11:05,619.03,25.42
2024-09-08 17:11:06,619.03,25.42
2024-09-08 17:11:07,619.03,25.42
2024-09-08 17:11:08,615.59,25.42
2024-09-08 17:11:09,615.59,25.42
2024-09-08 17:11:10,615.59,25.42
2024-09-08 17:11:11,613.87,25.42
2024-09-08 17:11:12,617.31,25.42
2024-09-08 17:11:13,615.59,25.42
2024-09-08 17:11:14,617.31,25.42
2024-09-08 17:11:15,616.45,25.42
2024-09-08 17:11:16,614.73,25.42
2024-09-08 17:11:17,615.59,25.42
2024-09-08 17:11:18,615.59,25.42
2024-09-08 17:11:19,615.59,25.42
2024-09-08 17:11:20,616.45,25.42
2024-09-08 17:11:21,615.59,25.42
2024-09-08 17:11:22,615.59,25.42
2024-09-08 17:11:23,615.59,25.42
2024-09-08 17:11:24,615.59,25.42
2024-09-08 17:11:25,615.59,25.42
2024-09-08 17:11:26,611.29,25.42
2024-09-08 17:11:27,614.73,25.42
2024-09-08 17:11:28,614.73,25.42
2024-09-08 17:11:29,615.59,25.42
2024-09-08 17:11:30,613.01,25.42
2024-09-08 17:11:31,615.59,25.42
2024-09-08 17:11:32,612.15,25.42
2024-09-08 17:11:33,610.43,25.42
