time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-30 07:26:06,245.36,1.60
2024-08-30 07:26:07,271.07,3.32
2024-08-30 07:26:08,306.00,5.02
2024-08-30 07:26:09,334.93,6.65
2024-08-30 07:26:10,368.91,8.31
2024-08-30 07:26:11,405.10,9.90
2024-08-30 07:26:12,434.10,11.47
2024-08-30 07:26:13,465.94,12.98
2024-08-30 07:26:14,500.74,14.51
2024-08-30 07:26:15,536.13,15.98
2024-08-30 07:26:16,572.13,17.48
2024-08-30 07:26:17,601.86,18.87
2024-08-30 07:26:18,600.15,19.46
2024-08-30 07:26:19,623.34,20.34
2024-08-30 07:26:20,615.59,20.34
2024-08-30 07:26:21,619.03,20.34
2024-08-30 07:26:22,611.29,20.34
2024-08-30 07:26:23,612.15,20.34
2024-08-30 07:26:24,613.87,20.34
2024-08-30 07:26:25,612.15,20.34
2024-08-30 07:26:26,611.29,20.34
2024-08-30 07:26:27,610.43,20.34
2024-08-30 07:26:28,610.43,20.34
2024-08-30 07:26:29,603.57,20.34
2024-08-30 07:26:30,607.00,20.34
2024-08-30 07:26:31,607.86,20.34
2024-08-30 07:26:32,607.00,20.34
2024-08-30 07:26:33,604.43,20.34
2024-08-30 07:26:34,601.01,20.34
2024-08-30 07:26:35,602.72,20.34
2024-08-30 07:26:36,601.01,20.34
2024-08-30 07:26:37,600.15,20.34
2024-08-30 07:26:38,599.30,20.34
2024-08-30 07:26:39,602.72,20.34
2024-08-30 07:26:40,600.15,20.34
2024-08-30 07:26:41,602.72,20.34
2024-08-30 07:26:42,600.15,20.34
2024-08-30 07:26:43,601.86,20.34
2024-08-30 07:26:44,601.86,20.34
2024-08-30 07:26:45,601.01,20.34
2024-08-30 07:26:46,601.01,20.34
2024-08-30 07:26:47,595.88,20.34
2024-08-30 07:26:48,599.30,20.34
2024-08-30 07:26:49,599.30,20.34
2024-08-30 07:26:50,600.15,20.34
2024-08-30 07:26:51,599.30,20.34
2024-08-30 07:26:52,594.18,20.34
2024-08-30 07:26:53,594.18,20.34
2024-08-30 07:26:54,596.74,20.34
2024-08-30 07:26:55,594.18,20.34
2024-08-30 07:26:56,597.59,20.34
2024-08-30 07:26:57,596.74,20.34
2024-08-30 07:26:58,595.88,20.34
2024-08-30 07:26:59,595.88,20.34
2024-08-30 07:27:00,596.74,20.34
2024-08-30 07:27:01,596.74,20.34
2024-08-30 07:27:02,562.86,20.29
2024-08-30 07:27:03,536.96,19.85
2024-08-30 07:27:04,507.28,18.92
2024-08-30 07:27:05,466.74,17.63
2024-08-30 07:27:06,416.80,15.93
2024-08-30 07:27:07,350.70,13.54
2024-08-30 07:27:08,292.08,11.06
2024-08-30 07:27:09,222.16,8.31
2024-08-30 07:27:10,123.06,5.13
2024-08-30 07:27:11,41.84,2.33
2024-08-30 07:27:12,35.16,2.33
2024-08-30 07:27:13,31.53,2.33
2024-08-30 07:27:14,29.12,2.33
2024-08-30 07:27:15,24.32,2.33
2024-08-30 07:27:16,21.32,2.33
2024-08-30 07:27:17,18.93,2.33
2024-08-30 07:27:18,15.36,2.33
2024-08-30 07:27:19,14.76,2.33
2024-08-30 07:27:20,12.98,2.33
