time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-31 10:21:20,250.32,1.60
2024-08-31 10:21:21,280.46,3.27
2024-08-31 10:21:22,313.37,4.97
2024-08-31 10:21:23,349.95,6.60
2024-08-31 10:21:24,381.92,8.20
2024-08-31 10:21:25,413.68,9.74
2024-08-31 10:21:26,450.75,11.32
2024-08-31 10:21:27,486.10,12.82
2024-08-31 10:21:28,525.37,14.31
2024-08-31 10:21:29,551.96,15.73
2024-08-31 10:21:30,590.77,17.19
2024-08-31 10:21:31,625.07,18.57
2024-08-31 10:21:32,628.53,19.36
2024-08-31 10:21:33,619.03,19.36
2024-08-31 10:21:34,624.21,19.36
2024-08-31 10:21:35,621.62,19.36
2024-08-31 10:21:36,617.31,19.36
2024-08-31 10:21:37,621.62,19.36
2024-08-31 10:21:38,619.89,19.36
2024-08-31 10:21:39,619.89,19.36
2024-08-31 10:21:40,619.89,19.36
2024-08-31 10:21:41,619.89,19.36
2024-08-31 10:21:42,619.03,19.36
2024-08-31 10:21:43,614.73,19.36
2024-08-31 10:21:44,619.03,19.36
2024-08-31 10:21:45,618.17,19.36
2024-08-31 10:21:46,619.03,19.36
2024-08-31 10:21:47,615.59,19.36
2024-08-31 10:21:48,619.03,19.36
2024-08-31 10:21:49,612.15,19.36
2024-08-31 10:21:50,617.31,19.36
2024-08-31 10:21:51,618.17,19.36
2024-08-31 10:21:52,618.17,19.36
2024-08-31 10:21:53,617.31,19.36
2024-08-31 10:21:54,617.31,19.36
2024-08-31 10:21:55,616.45,19.36
2024-08-31 10:21:56,615.59,19.36
2024-08-31 10:21:57,613.87,19.36
2024-08-31 10:21:58,614.73,19.36
2024-08-31 10:21:59,614.73,19.36
2024-08-31 10:22:00,615.59,19.36
2024-08-31 10:22:01,615.59,19.36
2024-08-31 10:22:02,615.59,19.36
2024-08-31 10:22:03,613.01,19.36
2024-08-31 10:22:04,611.29,19.36
2024-08-31 10:22:05,612.15,19.36
2024-08-31 10:22:06,615.59,19.36
2024-08-31 10:22:07,613.01,19.36
2024-08-31 10:22:08,615.59,19.36
2024-08-31 10:22:09,612.15,19.36
2024-08-31 10:22:10,613.87,19.36
2024-08-31 10:22:11,614.73,19.36
2024-08-31 10:22:12,613.87,19.36
2024-08-31 10:22:13,611.29,19.36
2024-08-31 10:22:14,614.73,19.36
2024-08-31 10:22:15,613.01,19.36
2024-08-31 10:22:16,610.43,19.36
2024-08-31 10:22:17,613.87,19.36
2024-08-31 10:22:18,613.01,19.36
2024-08-31 10:22:19,608.71,19.36
2024-08-31 10:22:20,611.29,19.36
2024-08-31 10:22:21,613.87,19.36
2024-08-31 10:22:22,612.15,19.36
2024-08-31 10:22:23,613.87,19.36
2024-08-31 10:22:24,613.87,19.36
2024-08-31 10:22:25,613.87,19.36
2024-08-31 10:22:26,613.87,19.36
2024-08-31 10:22:27,613.01,19.36
2024-08-31 10:22:28,612.15,19.36
2024-08-31 10:22:29,607.86,19.36
2024-08-31 10:22:30,612.15,19.36
2024-08-31 10:22:31,612.15,19.36
2024-08-31 10:22:32,612.15,19.36
2024-08-31 10:22:33,607.86,19.36
2024-08-31 10:22:34,612.15,19.36
2024-08-31 10:22:35,611.29,19.36
2024-08-31 10:22:36,609.57,19.36
2024-08-31 10:22:37,608.71,19.36
2024-08-31 10:22:38,609.57,19.36
2024-08-31 10:22:39,607.86,19.36
2024-08-31 10:22:40,609.57,19.36
2024-08-31 10:22:41,605.29,19.36
2024-08-31 10:22:42,611.29,19.36
2024-08-31 10:22:43,609.57,19.36
2024-08-31 10:22:44,611.29,19.36
2024-08-31 10:22:45,606.14,19.36
2024-08-31 10:22:46,611.29,19.36
2024-08-31 10:22:47,610.43,19.36
2024-08-31 10:22:48,608.71,19.36
2024-08-31 10:22:49,609.57,19.36
2024-08-31 10:22:50,608.71,19.36
2024-08-31 10:22:51,611.29,19.36
2024-08-31 10:22:52,608.71,19.36
2024-08-31 10:22:53,610.43,19.36
2024-08-31 10:22:54,610.43,19.36
2024-08-31 10:22:55,604.43,19.36
2024-08-31 10:22:56,610.43,19.36
2024-08-31 10:22:57,609.57,19.36
2024-08-31 10:22:58,610.43,19.36
2024-08-31 10:22:59,606.14,19.36
2024-08-31 10:23:00,610.43,19.36
2024-08-31 10:23:01,607.86,19.36
2024-08-31 10:23:02,575.50,19.26
2024-08-31 10:23:03,541.95,18.52
2024-08-31 10:23:04,507.28,17.53
2024-08-31 10:23:05,472.37,16.54
2024-08-31 10:23:06,431.73,15.43
2024-08-31 10:23:07,378.85,14.05
2024-08-31 10:23:08,328.95,12.56
2024-08-31 10:23:09,263.17,10.80
2024-08-31 10:23:10,210.34,9.11
2024-08-31 10:23:11,153.32,7.40
2024-08-31 10:23:12,84.62,5.24
2024-08-31 10:23:13,23.12,2.77
2024-08-31 10:23:14,21.32,2.77
2024-08-31 10:23:15,18.34,2.77
2024-08-31 10:23:16,17.74,2.77
2024-08-31 10:23:17,16.55,2.77
2024-08-31 10:23:18,14.76,2.77
2024-08-31 10:23:19,13.58,2.77
2024-08-31 10:23:20,11.80,2.77
2024-08-31 10:23:21,11.80,2.77
2024-08-31 10:23:22,11.20,2.77
