time,3072（YDC1200-200型kN）力值曲线,3072（YDC1200-200型kN）位移曲线
2024-09-09 20:39:05,135.47,1.60
2024-09-09 20:39:06,170.35,3.27
2024-09-09 20:39:07,200.13,4.86
2024-09-09 20:39:08,232.68,6.49
2024-09-09 20:39:09,262.82,8.04
2024-09-09 20:39:10,301.22,9.59
2024-09-09 20:39:11,333.31,11.11
2024-09-09 20:39:12,368.34,12.56
2024-09-09 20:39:13,405.64,14.05
2024-09-09 20:39:14,433.64,15.48
2024-09-09 20:39:15,472.97,16.89
2024-09-09 20:39:16,505.29,18.28
2024-09-09 20:39:17,536.33,19.60
2024-09-09 20:39:18,569.55,20.92
2024-09-09 20:39:19,561.64,21.98
2024-09-09 20:39:20,627.45,23.07
2024-09-09 20:39:21,655.54,23.92
2024-09-09 20:39:22,672.00,24.86
2024-09-09 20:39:23,700.58,25.61
2024-09-09 20:39:24,669.25,26.30
2024-09-09 20:39:25,668.33,26.30
2024-09-09 20:39:26,665.59,26.30
2024-09-09 20:39:27,661.93,26.30
2024-09-09 20:39:28,656.46,26.30
2024-09-09 20:39:29,659.19,26.30
2024-09-09 20:39:30,659.19,26.30
2024-09-09 20:39:31,660.10,26.30
2024-09-09 20:39:32,654.63,26.30
2024-09-09 20:39:33,654.63,26.30
2024-09-09 20:39:34,654.63,26.30
2024-09-09 20:39:35,650.99,26.30
2024-09-09 20:39:36,651.90,26.30
2024-09-09 20:39:37,650.99,26.30
2024-09-09 20:39:38,651.90,26.30
2024-09-09 20:39:39,650.08,26.30
2024-09-09 20:39:40,650.08,26.30
2024-09-09 20:39:41,645.54,26.30
2024-09-09 20:39:42,647.36,26.30
2024-09-09 20:39:43,649.17,26.30
2024-09-09 20:39:44,648.26,26.30
2024-09-09 20:39:45,647.36,26.30
2024-09-09 20:39:46,647.36,26.30
2024-09-09 20:39:47,647.36,26.30
2024-09-09 20:39:48,647.36,26.30
2024-09-09 20:39:49,644.63,26.30
2024-09-09 20:39:50,643.73,26.30
2024-09-09 20:39:51,640.10,26.30
2024-09-09 20:39:52,576.60,26.12
2024-09-09 20:39:53,228.95,22.02
2024-09-09 20:39:54,25.67,10.74
2024-09-09 20:39:55,-62.42,0.71
2024-09-09 20:39:56,-67.26,0.71
2024-09-09 20:39:57,-70.28,0.71
2024-09-09 20:39:58,-71.48,0.71
2024-09-09 20:39:59,-73.88,0.71
2024-09-09 20:40:00,-75.68,0.71
2024-09-09 20:40:01,-77.48,0.71
2024-09-09 20:40:02,-78.68,0.71
2024-09-09 20:40:03,-80.47,0.71
2024-09-09 20:40:04,-80.47,0.71
