time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 22:17:26,241.73,1.66
2024-09-09 22:17:27,271.82,3.49
2024-09-09 22:17:28,283.17,5.08
2024-09-09 22:17:29,313.36,6.16
2024-09-09 22:17:30,348.55,7.88
2024-09-09 22:17:31,337.47,8.47
2024-09-09 22:17:32,388.27,10.06
2024-09-09 22:17:33,425.02,11.68
2024-09-09 22:17:34,414.99,12.36
2024-09-09 22:17:35,465.68,13.80
2024-09-09 22:17:36,490.33,15.28
2024-09-09 22:17:37,516.91,15.93
2024-09-09 22:17:38,525.03,17.14
2024-09-09 22:17:39,569.46,18.18
2024-09-09 22:17:40,606.35,19.60
2024-09-09 22:17:41,581.96,19.65
2024-09-09 22:17:42,581.13,19.65
2024-09-09 22:17:43,576.95,19.65
2024-09-09 22:17:44,578.62,19.65
2024-09-09 22:17:45,577.79,19.65
2024-09-09 22:17:46,576.12,19.65
2024-09-09 22:17:47,570.29,19.65
2024-09-09 22:17:48,572.79,19.65
2024-09-09 22:17:49,572.79,19.65
2024-09-09 22:17:50,571.95,19.65
2024-09-09 22:17:51,571.12,19.65
2024-09-09 22:17:52,567.79,19.65
2024-09-09 22:17:53,567.79,19.65
2024-09-09 22:17:54,566.96,19.65
2024-09-09 22:17:55,564.47,19.65
2024-09-09 22:17:56,567.79,19.65
2024-09-09 22:17:57,563.64,19.65
2024-09-09 22:17:58,566.13,19.65
2024-09-09 22:17:59,566.96,19.65
2024-09-09 22:18:00,566.96,19.65
2024-09-09 22:18:01,564.47,19.65
2024-09-09 22:18:02,565.30,19.65
2024-09-09 22:18:03,564.47,19.65
2024-09-09 22:18:04,565.30,19.65
2024-09-09 22:18:05,564.47,19.65
2024-09-09 22:18:06,562.82,19.65
2024-09-09 22:18:07,560.33,19.65
2024-09-09 22:18:08,564.47,19.65
2024-09-09 22:18:09,558.68,19.65
2024-09-09 22:18:10,560.33,19.65
2024-09-09 22:18:11,562.82,19.65
2024-09-09 22:18:12,561.99,19.65
2024-09-09 22:18:13,520.15,19.31
2024-09-09 22:18:14,464.10,17.88
2024-09-09 22:18:15,355.97,15.83
2024-09-09 22:18:16,262.66,13.80
2024-09-09 22:18:17,185.32,11.99
2024-09-09 22:18:18,108.95,9.59
2024-09-09 22:18:19,48.34,6.65
2024-09-09 22:18:20,45.95,6.65
2024-09-09 22:18:21,46.55,6.65
2024-09-09 22:18:22,44.76,6.65
2024-09-09 22:18:23,44.76,6.65
2024-09-09 22:18:24,44.17,6.65
2024-09-09 22:18:25,44.17,6.65
2024-09-09 22:18:26,43.58,6.65
2024-09-09 22:18:27,42.98,6.65
2024-09-09 22:18:28,42.39,6.65
