time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-08-28 16:13:48,200.06,1.71
2024-08-28 16:13:49,232.06,3.49
2024-08-28 16:13:50,262.66,5.24
2024-08-28 16:13:51,295.32,6.92
2024-08-28 16:13:52,327.20,8.52
2024-08-28 16:13:53,361.94,10.06
2024-08-28 16:13:54,391.30,11.58
2024-08-28 16:13:55,421.93,13.03
2024-08-28 16:13:56,450.72,14.41
2024-08-28 16:13:57,483.94,15.78
2024-08-28 16:13:58,512.86,17.09
2024-08-28 16:13:59,542.20,18.33
2024-08-28 16:14:00,567.79,19.56
2024-08-28 16:14:01,464.89,20.72
2024-08-28 16:14:02,503.17,21.93
2024-08-28 16:14:03,497.54,21.93
2024-08-28 16:14:04,496.74,21.93
2024-08-28 16:14:05,495.94,21.93
2024-08-28 16:14:06,495.94,21.93
2024-08-28 16:14:07,494.33,21.93
2024-08-28 16:14:08,494.33,21.93
2024-08-28 16:14:09,490.33,21.93
2024-08-28 16:14:10,492.73,21.93
2024-08-28 16:14:11,493.53,21.93
2024-08-28 16:14:12,488.73,21.93
2024-08-28 16:14:13,491.93,21.93
2024-08-28 16:14:14,491.13,21.93
2024-08-28 16:14:15,490.33,21.93
2024-08-28 16:14:16,491.93,21.93
2024-08-28 16:14:17,540.56,22.98
2024-08-28 16:14:18,581.96,24.11
2024-08-28 16:14:19,619.07,25.23
2024-08-28 16:14:20,611.43,25.56
2024-08-28 16:14:21,605.50,25.56
2024-08-28 16:14:22,606.35,25.56
2024-08-28 16:14:23,602.13,25.56
2024-08-28 16:14:24,603.81,25.56
2024-08-28 16:14:25,604.66,25.56
2024-08-28 16:14:26,602.13,25.56
2024-08-28 16:14:27,602.13,25.56
2024-08-28 16:14:28,598.75,25.56
2024-08-28 16:14:29,599.60,25.56
2024-08-28 16:14:30,597.91,25.56
2024-08-28 16:14:31,597.07,25.56
2024-08-28 16:14:32,592.02,25.56
2024-08-28 16:14:33,593.70,25.56
2024-08-28 16:14:34,596.23,25.56
2024-08-28 16:14:35,593.70,25.56
2024-08-28 16:14:36,595.38,25.56
2024-08-28 16:14:37,595.38,25.56
2024-08-28 16:14:38,593.70,25.56
2024-08-28 16:14:39,593.70,25.56
2024-08-28 16:14:40,594.54,25.56
2024-08-28 16:14:41,593.70,25.56
2024-08-28 16:14:42,588.66,25.56
2024-08-28 16:14:43,592.02,25.56
2024-08-28 16:14:44,592.02,25.56
2024-08-28 16:14:45,592.02,25.56
2024-08-28 16:14:46,592.86,25.56
2024-08-28 16:14:47,592.86,25.56
2024-08-28 16:14:48,592.02,25.56
2024-08-28 16:14:49,592.02,25.56
2024-08-28 16:14:50,590.34,25.56
2024-08-28 16:14:51,592.02,25.56
2024-08-28 16:14:52,589.50,25.56
2024-08-28 16:14:53,591.18,25.56
2024-08-28 16:14:54,585.31,25.56
2024-08-28 16:14:55,591.18,25.56
2024-08-28 16:14:56,587.83,25.56
2024-08-28 16:14:57,591.18,25.56
2024-08-28 16:14:58,591.18,25.56
2024-08-28 16:14:59,591.18,25.56
2024-08-28 16:15:00,591.18,25.56
2024-08-28 16:15:01,588.66,25.56
2024-08-28 16:15:02,587.83,25.56
2024-08-28 16:15:03,587.83,25.56
2024-08-28 16:15:04,585.31,25.56
2024-08-28 16:15:05,584.47,25.56
2024-08-28 16:15:06,588.66,25.56
2024-08-28 16:15:07,587.83,25.56
2024-08-28 16:15:08,588.66,25.56
2024-08-28 16:15:09,590.34,25.56
2024-08-28 16:15:10,588.66,25.56
2024-08-28 16:15:11,588.66,25.56
2024-08-28 16:15:12,585.31,25.56
2024-08-28 16:15:13,588.66,25.56
2024-08-28 16:15:14,586.99,25.56
2024-08-28 16:15:15,588.66,25.56
2024-08-28 16:15:16,588.66,25.56
2024-08-28 16:15:17,588.66,25.56
2024-08-28 16:15:18,586.99,25.56
2024-08-28 16:15:19,587.83,25.56
2024-08-28 16:15:20,588.66,25.56
2024-08-28 16:15:21,588.66,25.56
