time,3074（YDC1200-200型kN）力值曲线,3074（YDC1200-200型kN）位移曲线
2024-09-08 18:52:00,245.36,1.60
2024-09-08 18:52:01,271.79,3.27
2024-09-08 18:52:02,300.86,4.97
2024-09-08 18:52:03,333.43,6.60
2024-09-08 18:52:04,366.63,8.20
2024-09-08 18:52:05,398.89,9.80
2024-09-08 18:52:06,427.00,11.32
2024-09-08 18:52:07,460.33,12.82
2024-09-08 18:52:08,495.85,14.31
2024-09-08 18:52:09,529.50,15.78
2024-09-08 18:52:10,561.18,17.19
2024-09-08 18:52:11,597.59,18.57
2024-09-08 18:52:12,622.48,20.00
2024-09-08 18:52:13,629.39,20.72
2024-09-08 18:52:14,637.20,21.11
2024-09-08 18:52:15,636.33,21.11
2024-09-08 18:52:16,631.13,21.11
2024-09-08 18:52:17,633.73,21.11
2024-09-08 18:52:18,631.13,21.11
2024-09-08 18:52:19,629.39,21.11
2024-09-08 18:52:20,629.39,21.11
2024-09-08 18:52:21,628.53,21.11
2024-09-08 18:52:22,629.39,21.11
2024-09-08 18:52:23,625.93,21.11
2024-09-08 18:52:24,626.80,21.11
2024-09-08 18:52:25,625.93,21.11
2024-09-08 18:52:26,625.93,21.11
2024-09-08 18:52:27,625.93,21.11
2024-09-08 18:52:28,625.07,21.11
2024-09-08 18:52:29,620.75,21.11
2024-09-08 18:52:30,621.62,21.11
2024-09-08 18:52:31,619.03,21.11
2024-09-08 18:52:32,613.87,21.11
2024-09-08 18:52:33,616.45,21.11
2024-09-08 18:52:34,616.45,21.11
2024-09-08 18:52:35,619.89,21.11
2024-09-08 18:52:36,615.59,21.11
2024-09-08 18:52:37,619.03,21.11
2024-09-08 18:52:38,614.73,21.11
2024-09-08 18:52:39,619.03,21.11
2024-09-08 18:52:40,617.31,21.11
2024-09-08 18:52:41,619.03,21.11
2024-09-08 18:52:42,614.73,21.11
2024-09-08 18:52:43,615.59,21.11
2024-09-08 18:52:44,616.45,21.11
2024-09-08 18:52:45,615.59,21.11
2024-09-08 18:52:46,613.87,21.11
