time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-31 16:55:17,148.62,1.04
2024-08-31 16:55:18,169.37,2.22
2024-08-31 16:55:19,191.82,3.32
2024-08-31 16:55:20,218.19,4.48
2024-08-31 16:55:21,239.90,5.62
2024-08-31 16:55:22,267.07,6.70
2024-08-31 16:55:23,281.94,7.78
2024-08-31 16:55:24,314.34,8.84
2024-08-31 16:55:25,341.93,9.90
2024-08-31 16:55:26,362.90,10.95
2024-08-31 16:55:27,384.10,11.99
2024-08-31 16:55:28,418.34,13.03
2024-08-31 16:55:29,439.34,14.00
2024-08-31 16:55:30,463.02,14.97
2024-08-31 16:55:31,490.29,15.98
2024-08-31 16:55:32,516.23,16.94
2024-08-31 16:55:33,535.67,17.88
2024-08-31 16:55:34,568.17,18.82
2024-08-31 16:55:35,590.67,19.75
2024-08-31 16:55:36,617.79,20.68
2024-08-31 16:55:37,630.14,21.50
2024-08-31 16:55:38,625.72,21.50
2024-08-31 16:55:39,621.31,21.50
2024-08-31 16:55:40,622.19,21.50
2024-08-31 16:55:41,619.55,21.50
2024-08-31 16:55:42,618.67,21.50
2024-08-31 16:55:43,616.91,21.50
2024-08-31 16:55:44,612.52,21.50
2024-08-31 16:55:45,615.15,21.50
2024-08-31 16:55:46,611.64,21.50
2024-08-31 16:55:47,612.52,21.50
2024-08-31 16:55:48,613.39,21.50
2024-08-31 16:55:49,609.01,21.50
2024-08-31 16:55:50,611.64,21.50
2024-08-31 16:55:51,609.01,21.50
2024-08-31 16:55:52,609.01,21.50
2024-08-31 16:55:53,604.63,21.50
2024-08-31 16:55:54,604.63,21.50
2024-08-31 16:55:55,609.01,21.50
2024-08-31 16:55:56,604.63,21.50
2024-08-31 16:55:57,605.50,21.50
2024-08-31 16:55:58,609.01,21.50
2024-08-31 16:55:59,608.13,21.50
2024-08-31 16:56:00,606.38,21.50
2024-08-31 16:56:01,606.38,21.50
2024-08-31 16:56:02,601.13,21.50
2024-08-31 16:56:03,601.13,21.50
2024-08-31 16:56:04,604.63,21.50
2024-08-31 16:56:05,603.75,21.50
2024-08-31 16:56:06,604.63,21.50
2024-08-31 16:56:07,606.38,21.50
2024-08-31 16:56:08,604.63,21.50
2024-08-31 16:56:09,604.63,21.50
2024-08-31 16:56:10,604.63,21.50
2024-08-31 16:56:11,604.63,21.50
2024-08-31 16:56:12,597.64,21.50
2024-08-31 16:56:13,589.80,21.45
2024-08-31 16:56:14,395.98,19.60
2024-08-31 16:56:15,156.88,16.74
2024-08-31 16:56:16,-9.99,14.31
2024-08-31 16:56:17,-16.05,14.31
2024-08-31 16:56:18,-21.48,14.31
2024-08-31 16:56:19,-25.68,14.31
2024-08-31 16:56:20,-28.68,14.31
2024-08-31 16:56:21,-33.45,14.31
2024-08-31 16:56:22,-34.64,14.31
2024-08-31 16:56:23,-35.83,14.31
2024-08-31 16:56:24,-37.02,14.31
2024-08-31 16:56:25,-38.80,14.31
