time,3073（YDC-1000kN）力值曲线,3073（YDC-1000kN）位移曲线
2024-09-02 05:03:00,237.75,1.55
2024-09-02 05:03:01,278.91,3.21
2024-09-02 05:03:02,320.42,4.80
2024-09-02 05:03:03,367.51,6.38
2024-09-02 05:03:04,412.00,7.83
2024-09-02 05:03:05,450.42,9.32
2024-09-02 05:03:06,491.24,10.69
2024-09-02 05:03:07,532.89,12.05
2024-09-02 05:03:08,568.66,13.39
2024-09-02 05:03:09,606.74,14.67
2024-09-02 05:03:10,589.73,14.87
2024-09-02 05:03:11,589.73,14.87
2024-09-02 05:03:12,588.04,14.87
2024-09-02 05:03:13,584.66,14.87
2024-09-02 05:03:14,582.97,14.87
2024-09-02 05:03:15,583.81,14.87
2024-09-02 05:03:16,581.28,14.87
2024-09-02 05:03:17,582.97,14.87
2024-09-02 05:03:18,577.07,14.87
2024-09-02 05:03:19,579.60,14.87
2024-09-02 05:03:20,577.91,14.87
2024-09-02 05:03:21,580.44,14.87
2024-09-02 05:03:22,579.60,14.87
2024-09-02 05:03:23,577.07,14.87
2024-09-02 05:03:24,579.60,14.87
2024-09-02 05:03:25,577.07,14.87
2024-09-02 05:03:26,577.91,14.87
2024-09-02 05:03:27,577.07,14.87
2024-09-02 05:03:28,576.23,14.87
2024-09-02 05:03:29,576.23,14.87
2024-09-02 05:03:30,576.23,14.87
2024-09-02 05:03:31,574.54,14.87
2024-09-02 05:03:32,575.38,14.87
2024-09-02 05:03:33,572.02,14.87
2024-09-02 05:03:34,574.54,14.87
2024-09-02 05:03:35,573.70,14.87
2024-09-02 05:03:36,570.34,14.87
2024-09-02 05:03:37,573.70,14.87
2024-09-02 05:03:38,572.02,14.87
2024-09-02 05:03:39,568.66,14.87
2024-09-02 05:03:40,572.02,14.87
2024-09-02 05:03:41,569.50,14.87
2024-09-02 05:03:42,572.02,14.87
2024-09-02 05:03:43,572.02,14.87
2024-09-02 05:03:44,572.02,14.87
2024-09-02 05:03:45,568.66,14.87
2024-09-02 05:03:46,568.66,14.87
2024-09-02 05:03:47,569.50,14.87
2024-09-02 05:03:48,565.31,14.87
2024-09-02 05:03:49,569.50,14.87
2024-09-02 05:03:50,568.66,14.87
2024-09-02 05:03:51,565.31,14.87
2024-09-02 05:03:52,569.50,14.87
2024-09-02 05:03:53,569.50,14.87
2024-09-02 05:03:54,569.50,14.87
2024-09-02 05:03:55,567.83,14.87
2024-09-02 05:03:56,568.66,14.87
2024-09-02 05:03:57,566.15,14.87
2024-09-02 05:03:58,567.83,14.87
2024-09-02 05:03:59,566.99,14.87
2024-09-02 05:04:00,567.83,14.87
2024-09-02 05:04:01,567.83,14.87
2024-09-02 05:04:02,567.83,14.87
2024-09-02 05:04:03,566.15,14.87
2024-09-02 05:04:04,567.83,14.87
2024-09-02 05:04:05,568.66,14.87
2024-09-02 05:04:06,565.31,14.87
2024-09-02 05:04:07,567.83,14.87
2024-09-02 05:04:08,566.99,14.87
2024-09-02 05:04:09,563.64,14.87
2024-09-02 05:04:10,566.99,14.87
2024-09-02 05:04:11,565.31,14.87
2024-09-02 05:04:12,565.31,14.87
2024-09-02 05:04:13,565.31,14.87
2024-09-02 05:04:14,565.31,14.87
2024-09-02 05:04:15,565.31,14.87
2024-09-02 05:04:16,566.15,14.87
2024-09-02 05:04:17,565.31,14.87
2024-09-02 05:04:18,563.64,14.87
2024-09-02 05:04:19,564.47,14.87
2024-09-02 05:04:20,564.47,14.87
2024-09-02 05:04:21,561.13,14.87
2024-09-02 05:04:22,561.96,14.87
2024-09-02 05:04:23,564.47,14.87
2024-09-02 05:04:24,565.31,14.87
2024-09-02 05:04:25,561.13,14.87
2024-09-02 05:04:26,560.29,14.87
2024-09-02 05:04:27,558.62,14.87
2024-09-02 05:04:28,563.64,14.87
2024-09-02 05:04:29,563.64,14.87
2024-09-02 05:04:30,562.80,14.87
2024-09-02 05:04:31,563.64,14.87
2024-09-02 05:04:32,561.96,14.87
2024-09-02 05:04:33,562.80,14.87
2024-09-02 05:04:34,561.13,14.87
2024-09-02 05:04:35,561.96,14.87
2024-09-02 05:04:36,561.96,14.87
2024-09-02 05:04:37,561.96,14.87
2024-09-02 05:04:38,562.80,14.87
2024-09-02 05:04:39,561.13,14.87
2024-09-02 05:04:40,561.96,14.87
2024-09-02 05:04:41,49.41,9.16
2024-09-02 05:04:42,41.53,9.16
2024-09-02 05:04:43,32.52,9.16
2024-09-02 05:04:44,29.53,9.16
2024-09-02 05:04:45,27.74,9.16
2024-09-02 05:04:46,25.95,9.16
2024-09-02 05:04:47,24.76,9.16
2024-09-02 05:04:48,23.58,9.16
2024-09-02 05:04:49,22.98,9.16
2024-09-02 05:04:50,22.39,9.16
