time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 12:20:11,207.25,1.66
2024-08-31 12:20:12,228.67,3.43
2024-08-31 12:20:13,254.65,5.19
2024-08-31 12:20:14,281.79,6.92
2024-08-31 12:20:15,307.20,8.58
2024-08-31 12:20:16,331.51,10.17
2024-08-31 12:20:17,362.21,11.79
2024-08-31 12:20:18,387.32,13.34
2024-08-31 12:20:19,411.22,14.87
2024-08-31 12:20:20,442.52,16.38
2024-08-31 12:20:21,467.93,17.83
2024-08-31 12:20:22,496.10,19.26
2024-08-31 12:20:23,525.48,20.68
2024-08-31 12:20:24,551.12,22.02
2024-08-31 12:20:25,582.97,23.36
2024-08-31 12:20:26,607.59,24.67
2024-08-31 12:20:27,606.74,25.28
2024-08-31 12:20:28,601.62,25.28
2024-08-31 12:20:29,604.18,25.28
2024-08-31 12:20:30,602.47,25.28
2024-08-31 12:20:31,602.47,25.28
2024-08-31 12:20:32,599.92,25.28
2024-08-31 12:20:33,597.37,25.28
2024-08-31 12:20:34,593.97,25.28
2024-08-31 12:20:35,595.67,25.28
2024-08-31 12:20:36,597.37,25.28
2024-08-31 12:20:37,597.37,25.28
2024-08-31 12:20:38,593.12,25.28
2024-08-31 12:20:39,591.43,25.28
2024-08-31 12:20:40,593.97,25.28
2024-08-31 12:20:41,593.12,25.28
2024-08-31 12:20:42,595.67,25.28
2024-08-31 12:20:43,591.43,25.28
2024-08-31 12:20:44,595.67,25.28
2024-08-31 12:20:45,593.12,25.28
2024-08-31 12:20:46,594.82,25.28
2024-08-31 12:20:47,594.82,25.28
2024-08-31 12:20:48,593.97,25.28
2024-08-31 12:20:49,593.12,25.28
2024-08-31 12:20:50,593.12,25.28
2024-08-31 12:20:51,589.73,25.28
2024-08-31 12:20:52,591.43,25.28
2024-08-31 12:20:53,593.12,25.28
2024-08-31 12:20:54,592.28,25.28
2024-08-31 12:20:55,592.28,25.28
2024-08-31 12:20:56,591.43,25.28
2024-08-31 12:20:57,588.89,25.28
2024-08-31 12:20:58,589.73,25.28
2024-08-31 12:20:59,588.04,25.28
2024-08-31 12:21:00,585.50,25.28
2024-08-31 12:21:01,585.50,25.28
2024-08-31 12:21:02,587.20,25.28
2024-08-31 12:21:03,584.66,25.28
2024-08-31 12:21:04,573.70,25.23
2024-08-31 12:21:05,486.39,24.30
2024-08-31 12:21:06,261.75,20.77
2024-08-31 12:21:07,54.89,16.89
2024-08-31 12:21:08,42.74,16.89
2024-08-31 12:21:09,34.32,16.89
2024-08-31 12:21:10,30.13,16.89
2024-08-31 12:21:11,27.74,16.89
2024-08-31 12:21:12,25.95,16.89
2024-08-31 12:21:13,24.17,16.89
2024-08-31 12:21:14,24.17,16.89
2024-08-31 12:21:15,22.39,16.89
2024-08-31 12:21:16,22.39,16.89
