time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-08-29 08:40:18,201.40,1.71
2024-08-29 08:40:19,227.93,3.49
2024-08-29 08:40:20,260.55,5.19
2024-08-29 08:40:21,286.73,6.86
2024-08-29 08:40:22,322.08,8.42
2024-08-29 08:40:23,349.29,9.95
2024-08-29 08:40:24,383.73,11.42
2024-08-29 08:40:25,414.23,12.87
2024-08-29 08:40:26,442.12,14.21
2024-08-29 08:40:27,468.05,15.53
2024-08-29 08:40:28,499.95,16.79
2024-08-29 08:40:29,529.92,17.98
2024-08-29 08:40:30,555.37,19.16
2024-08-29 08:40:31,586.99,20.29
2024-08-29 08:40:32,613.12,21.40
2024-08-29 08:40:33,637.86,22.45
2024-08-29 08:40:34,619.92,22.69
2024-08-29 08:40:35,619.07,22.69
2024-08-29 08:40:36,620.77,22.69
2024-08-29 08:40:37,619.07,22.69
2024-08-29 08:40:38,616.52,22.69
2024-08-29 08:40:39,613.97,22.69
2024-08-29 08:40:40,617.37,22.69
2024-08-29 08:40:41,616.52,22.69
2024-08-29 08:40:42,616.52,22.69
2024-08-29 08:40:43,613.12,22.69
2024-08-29 08:40:44,609.73,22.69
2024-08-29 08:40:45,614.82,22.69
2024-08-29 08:40:46,609.73,22.69
2024-08-29 08:40:47,613.12,22.69
2024-08-29 08:40:48,612.28,22.69
2024-08-29 08:40:49,608.89,22.69
2024-08-29 08:40:50,608.89,22.69
2024-08-29 08:40:51,613.12,22.69
2024-08-29 08:40:52,609.73,22.69
2024-08-29 08:40:53,612.28,22.69
2024-08-29 08:40:54,611.43,22.69
2024-08-29 08:40:55,609.73,22.69
2024-08-29 08:40:56,611.43,22.69
2024-08-29 08:40:57,606.35,22.69
2024-08-29 08:40:58,610.58,22.69
2024-08-29 08:40:59,607.20,22.69
2024-08-29 08:41:00,610.58,22.69
2024-08-29 08:41:01,608.89,22.69
2024-08-29 08:41:02,609.73,22.69
2024-08-29 08:41:03,609.73,22.69
2024-08-29 08:41:04,603.81,22.69
2024-08-29 08:41:05,608.89,22.69
2024-08-29 08:41:06,606.35,22.69
2024-08-29 08:41:07,604.66,22.69
2024-08-29 08:41:08,608.89,22.69
2024-08-29 08:41:09,607.20,22.69
2024-08-29 08:41:10,606.35,22.69
2024-08-29 08:41:11,605.50,22.69
2024-08-29 08:41:12,603.81,22.69
2024-08-29 08:41:13,605.50,22.69
2024-08-29 08:41:14,601.28,22.69
2024-08-29 08:41:15,603.81,22.69
2024-08-29 08:41:16,607.20,22.69
2024-08-29 08:41:17,599.60,22.69
2024-08-29 08:41:18,606.35,22.69
2024-08-29 08:41:19,606.35,22.69
2024-08-29 08:41:20,599.60,22.69
2024-08-29 08:41:21,605.50,22.69
2024-08-29 08:41:22,601.28,22.69
2024-08-29 08:41:23,601.28,22.69
2024-08-29 08:41:24,601.28,22.69
2024-08-29 08:41:25,602.97,22.69
2024-08-29 08:41:26,604.66,22.69
2024-08-29 08:41:27,598.75,22.69
2024-08-29 08:41:28,602.13,22.69
2024-08-29 08:41:29,602.97,22.69
2024-08-29 08:41:30,601.28,22.69
2024-08-29 08:41:31,600.44,22.69
2024-08-29 08:41:32,600.44,22.69
2024-08-29 08:41:33,597.07,22.69
2024-08-29 08:41:34,602.97,22.69
2024-08-29 08:41:35,534.00,22.07
2024-08-29 08:41:36,458.58,20.58
2024-08-29 08:41:37,335.26,18.08
2024-08-29 08:41:38,200.06,15.58
2024-08-29 08:41:39,53.72,12.25
2024-08-29 08:41:40,50.13,12.25
2024-08-29 08:41:41,45.95,12.25
2024-08-29 08:41:42,44.76,12.25
2024-08-29 08:41:43,44.76,12.25
2024-08-29 08:41:44,42.98,12.25
2024-08-29 08:41:45,42.98,12.25
2024-08-29 08:41:46,42.39,12.25
2024-08-29 08:41:47,42.39,12.25
2024-08-29 08:41:48,41.80,12.25
