time,4046（300kN）力值曲线,4046（300kN）位移曲线
2025-06-01 07:38:53,308.00,0.25
2025-06-01 07:38:54,303.90,0.25
2025-06-01 07:38:55,346.96,0.37
2025-06-01 07:38:56,305.95,0.41
2025-06-01 07:38:57,308.00,0.41
2025-06-01 07:38:58,314.15,0.59
2025-06-01 07:38:59,314.15,0.59
2025-06-01 07:39:00,322.35,0.69
2025-06-01 07:39:01,318.25,0.69
2025-06-01 07:39:02,324.40,0.80
2025-06-01 07:39:03,324.40,0.80
2025-06-01 07:39:04,334.65,0.92
2025-06-01 07:39:05,326.45,0.92
2025-06-01 07:39:06,324.40,0.92
2025-06-01 07:39:07,322.35,1.03
2025-06-01 07:39:08,328.50,1.03
2025-06-01 07:39:09,330.55,1.14
2025-06-01 07:39:10,328.50,1.14
2025-06-01 07:39:11,334.65,1.26
2025-06-01 07:39:12,332.60,1.26
2025-06-01 07:39:13,334.65,1.32
2025-06-01 07:39:14,334.65,1.32
2025-06-01 07:39:15,336.70,1.37
2025-06-01 07:39:16,334.65,1.37
2025-06-01 07:39:17,338.75,1.41
2025-06-01 07:39:18,336.70,1.41
2025-06-01 07:39:19,363.36,1.46
2025-06-01 07:39:20,332.60,1.46
2025-06-01 07:39:21,336.70,1.46
2025-06-01 07:39:22,332.60,1.52
2025-06-01 07:39:23,336.70,1.52
2025-06-01 07:39:24,336.70,1.57
2025-06-01 07:39:25,336.70,1.57
2025-06-01 07:39:26,338.75,1.62
2025-06-01 07:39:27,338.75,1.62
2025-06-01 07:39:28,342.85,1.68
2025-06-01 07:39:29,340.80,1.68
2025-06-01 07:39:30,338.75,1.73
2025-06-01 07:39:31,342.85,1.73
2025-06-01 07:39:32,379.77,2.02
2025-06-01 07:39:33,383.88,2.61
2025-06-01 07:39:34,398.24,3.20
2025-06-01 07:39:35,400.29,3.79
2025-06-01 07:39:36,402.34,4.36
2025-06-01 07:39:37,408.49,4.95
2025-06-01 07:39:38,416.70,5.54
2025-06-01 07:39:39,422.86,6.13
2025-06-01 07:39:40,422.86,6.72
2025-06-01 07:39:41,435.17,7.29
2025-06-01 07:39:42,443.37,7.88
2025-06-01 07:39:43,445.43,8.47
2025-06-01 07:39:44,447.48,9.05
2025-06-01 07:39:45,461.85,9.64
2025-06-01 07:39:46,463.90,10.23
2025-06-01 07:39:47,459.79,10.80
2025-06-01 07:39:48,472.11,11.39
