time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-08-30 06:15:32,261.25,1.60
2024-08-30 06:15:33,309.01,3.27
2024-08-30 06:15:34,357.46,4.86
2024-08-30 06:15:35,403.49,6.38
2024-08-30 06:15:36,447.59,7.78
2024-08-30 06:15:37,490.33,9.16
2024-08-30 06:15:38,527.47,10.43
2024-08-30 06:15:39,570.29,11.63
2024-08-30 06:15:40,586.99,12.77
2024-08-30 06:15:41,628.44,13.90
2024-08-30 06:15:42,623.33,14.46
2024-08-30 06:15:43,622.47,14.46
2024-08-30 06:15:44,619.92,14.46
2024-08-30 06:15:45,613.12,14.46
2024-08-30 06:15:46,613.12,14.46
2024-08-30 06:15:47,617.37,14.46
2024-08-30 06:15:48,613.12,14.46
2024-08-30 06:15:49,608.89,14.46
2024-08-30 06:15:50,609.73,14.46
2024-08-30 06:15:51,607.20,14.46
2024-08-30 06:15:52,610.58,14.46
2024-08-30 06:15:53,611.43,14.46
2024-08-30 06:15:54,609.73,14.46
2024-08-30 06:15:55,608.89,14.46
2024-08-30 06:15:56,609.73,14.46
2024-08-30 06:15:57,608.89,14.46
2024-08-30 06:15:58,608.89,14.46
2024-08-30 06:15:59,607.20,14.46
2024-08-30 06:16:00,602.97,14.46
2024-08-30 06:16:01,608.04,14.46
2024-08-30 06:16:02,602.97,14.46
2024-08-30 06:16:03,599.60,14.46
2024-08-30 06:16:04,605.50,14.46
2024-08-30 06:16:05,605.50,14.46
2024-08-30 06:16:06,606.35,14.46
2024-08-30 06:16:07,600.44,14.46
2024-08-30 06:16:08,602.97,14.46
2024-08-30 06:16:09,602.97,14.46
2024-08-30 06:16:10,604.66,14.46
2024-08-30 06:16:11,599.60,14.46
2024-08-30 06:16:12,597.07,14.46
2024-08-30 06:16:13,600.44,14.46
2024-08-30 06:16:14,602.97,14.46
2024-08-30 06:16:15,602.97,14.46
2024-08-30 06:16:16,601.28,14.46
2024-08-30 06:16:17,602.13,14.46
2024-08-30 06:16:18,598.75,14.46
2024-08-30 06:16:19,601.28,14.46
2024-08-30 06:16:20,602.13,14.46
2024-08-30 06:16:21,601.28,14.46
2024-08-30 06:16:22,600.44,14.46
2024-08-30 06:16:23,599.60,14.46
2024-08-30 06:16:24,601.28,14.46
2024-08-30 06:16:25,596.23,14.46
2024-08-30 06:16:26,600.44,14.46
2024-08-30 06:16:27,599.60,14.46
2024-08-30 06:16:28,600.44,14.46
2024-08-30 06:16:29,597.91,14.46
2024-08-30 06:16:30,599.60,14.46
2024-08-30 06:16:31,599.60,14.46
2024-08-30 06:16:32,595.38,14.46
2024-08-30 06:16:33,600.44,14.46
2024-08-30 06:16:34,598.75,14.46
2024-08-30 06:16:35,599.60,14.46
2024-08-30 06:16:36,599.60,14.46
2024-08-30 06:16:37,599.60,14.46
2024-08-30 06:16:38,599.60,14.46
2024-08-30 06:16:39,597.07,14.46
2024-08-30 06:16:40,596.23,14.46
2024-08-30 06:16:41,595.38,14.46
2024-08-30 06:16:42,594.54,14.46
2024-08-30 06:16:43,598.75,14.46
2024-08-30 06:16:44,597.07,14.46
2024-08-30 06:16:45,597.07,14.46
2024-08-30 06:16:46,598.75,14.46
2024-08-30 06:16:47,596.23,14.46
2024-08-30 06:16:48,597.07,14.46
2024-08-30 06:16:49,598.75,14.46
2024-08-30 06:16:50,598.75,14.46
2024-08-30 06:16:51,595.38,14.46
2024-08-30 06:16:52,597.91,14.46
2024-08-30 06:16:53,596.23,14.46
2024-08-30 06:16:54,597.91,14.46
2024-08-30 06:16:55,596.23,14.46
2024-08-30 06:16:56,596.23,14.46
2024-08-30 06:16:57,596.23,14.46
2024-08-30 06:16:58,597.07,14.46
2024-08-30 06:16:59,597.07,14.46
2024-08-30 06:17:00,522.59,13.80
2024-08-30 06:17:01,401.96,11.63
2024-08-30 06:17:02,288.88,8.95
2024-08-30 06:17:03,151.11,6.05
2024-08-30 06:17:04,47.14,2.55
2024-08-30 06:17:05,47.14,2.55
2024-08-30 06:17:06,45.95,2.55
2024-08-30 06:17:07,45.95,2.55
2024-08-30 06:17:08,44.76,2.55
2024-08-30 06:17:09,44.76,2.55
2024-08-30 06:17:10,44.76,2.55
2024-08-30 06:17:11,42.98,2.55
2024-08-30 06:17:12,43.58,2.55
2024-08-30 06:17:13,45.95,2.55
