time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-29 23:08:13,253.94,0.99
2024-08-29 23:08:14,291.18,2.05
2024-08-29 23:08:15,312.33,3.10
2024-08-29 23:08:16,323.37,4.15
2024-08-29 23:08:17,330.03,5.19
2024-08-29 23:08:18,363.73,6.16
2024-08-29 23:08:19,394.99,7.19
2024-08-29 23:08:20,414.33,8.10
2024-08-29 23:08:21,412.77,9.06
2024-08-29 23:08:22,444.10,10.01
2024-08-29 23:08:23,481.56,10.90
2024-08-29 23:08:24,495.29,11.84
2024-08-29 23:08:25,496.91,12.72
2024-08-29 23:08:26,531.24,13.59
2024-08-29 23:08:27,565.31,14.46
2024-08-29 23:08:28,579.60,15.28
2024-08-29 23:08:29,582.13,16.08
2024-08-29 23:08:30,623.01,16.94
2024-08-29 23:08:31,623.01,17.53
2024-08-29 23:08:32,617.00,17.53
2024-08-29 23:08:33,616.14,17.53
2024-08-29 23:08:34,614.43,17.53
2024-08-29 23:08:35,612.72,17.53
2024-08-29 23:08:36,611.01,17.53
2024-08-29 23:08:37,609.30,17.53
2024-08-29 23:08:38,609.30,17.53
2024-08-29 23:08:39,609.30,17.53
2024-08-29 23:08:40,607.59,17.53
2024-08-29 23:08:41,604.18,17.53
2024-08-29 23:08:42,602.47,17.53
2024-08-29 23:08:43,601.62,17.53
2024-08-29 23:08:44,604.18,17.53
2024-08-29 23:08:45,598.22,17.53
2024-08-29 23:08:46,603.33,17.53
2024-08-29 23:08:47,601.62,17.53
2024-08-29 23:08:48,600.77,17.53
2024-08-29 23:08:49,599.92,17.53
2024-08-29 23:08:50,596.52,17.53
2024-08-29 23:08:51,599.92,17.53
2024-08-29 23:08:52,597.37,17.53
2024-08-29 23:08:53,597.37,17.53
2024-08-29 23:08:54,598.22,17.53
2024-08-29 23:08:55,593.12,17.53
2024-08-29 23:08:56,596.52,17.53
2024-08-29 23:08:57,596.52,17.53
2024-08-29 23:08:58,594.82,17.53
2024-08-29 23:08:59,593.12,17.53
2024-08-29 23:09:00,593.97,17.53
