time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 09:57:38,214.81,1.66
2024-08-31 09:57:39,240.55,3.43
2024-08-31 09:57:40,271.02,5.13
2024-08-31 09:57:41,303.54,6.86
2024-08-31 09:57:42,333.74,8.47
2024-08-31 09:57:43,365.24,10.06
2024-08-31 09:57:44,398.85,11.63
2024-08-31 09:57:45,424.46,13.13
2024-08-31 09:57:46,458.36,14.56
2024-08-31 09:57:47,490.43,16.03
2024-08-31 09:57:48,521.38,17.38
2024-08-31 09:57:49,551.95,18.77
2024-08-31 09:57:50,580.44,20.04
2024-08-31 09:57:51,608.44,21.06
2024-08-31 09:57:52,621.29,22.07
2024-08-31 09:57:53,632.48,22.50
2024-08-31 09:57:54,628.17,22.50
2024-08-31 09:57:55,629.03,22.50
2024-08-31 09:57:56,627.31,22.50
2024-08-31 09:57:57,625.59,22.50
2024-08-31 09:57:58,623.87,22.50
2024-08-31 09:57:59,623.01,22.50
2024-08-31 09:58:00,623.01,22.50
2024-08-31 09:58:01,624.73,22.50
2024-08-31 09:58:02,622.15,22.50
2024-08-31 09:58:03,617.86,22.50
2024-08-31 09:58:04,621.29,22.50
2024-08-31 09:58:05,621.29,22.50
2024-08-31 09:58:06,620.43,22.50
2024-08-31 09:58:07,620.43,22.50
2024-08-31 09:58:08,618.71,22.50
2024-08-31 09:58:09,617.86,22.50
2024-08-31 09:58:10,618.71,22.50
2024-08-31 09:58:11,617.86,22.50
2024-08-31 09:58:12,586.35,22.45
2024-08-31 09:58:13,87.07,14.36
2024-08-31 09:58:14,22.39,10.38
2024-08-31 09:58:15,22.39,10.38
2024-08-31 09:58:16,22.39,10.38
2024-08-31 09:58:17,22.39,10.38
2024-08-31 09:58:18,22.39,10.38
2024-08-31 09:58:19,22.39,10.38
2024-08-31 09:58:20,21.80,10.38
2024-08-31 09:58:21,22.39,10.38
2024-08-31 09:58:22,22.39,10.38
2024-08-31 09:58:23,21.80,10.38
