time,3072（YDC1200-200型kN）力值曲线,3072（YDC1200-200型kN）位移曲线
2024-09-09 16:43:03,116.58,1.55
2024-09-09 16:43:04,148.90,3.21
2024-09-09 16:43:05,179.73,4.80
2024-09-09 16:43:06,206.00,6.27
2024-09-09 16:43:07,240.92,7.83
2024-09-09 16:43:08,273.49,9.27
2024-09-09 16:43:09,308.22,10.74
2024-09-09 16:43:10,337.26,12.15
2024-09-09 16:43:11,373.98,13.54
2024-09-09 16:43:12,352.34,14.21
2024-09-09 16:43:13,404.82,15.12
2024-09-09 16:43:14,447.79,16.43
2024-09-09 16:43:15,481.43,17.73
2024-09-09 16:43:16,511.29,18.97
2024-09-09 16:43:17,544.15,20.19
2024-09-09 16:43:18,575.72,21.35
2024-09-09 16:43:19,617.56,22.55
2024-09-09 16:43:20,652.81,23.69
2024-09-09 16:43:21,622.95,24.30
2024-09-09 16:43:22,672.00,24.77
2024-09-09 16:43:23,708.01,25.65
2024-09-09 16:43:24,656.46,25.75
2024-09-09 16:43:25,653.72,25.75
2024-09-09 16:43:26,651.90,25.75
2024-09-09 16:43:27,650.08,25.75
2024-09-09 16:43:28,644.63,25.75
2024-09-09 16:43:29,648.26,25.75
2024-09-09 16:43:30,647.36,25.75
2024-09-09 16:43:31,640.10,25.75
2024-09-09 16:43:32,640.10,25.75
2024-09-09 16:43:33,641.91,25.75
2024-09-09 16:43:34,641.01,25.75
2024-09-09 16:43:35,638.29,25.75
2024-09-09 16:43:36,640.10,25.75
2024-09-09 16:43:37,638.29,25.75
2024-09-09 16:43:38,638.29,25.75
2024-09-09 16:43:39,635.58,25.75
2024-09-09 16:43:40,630.16,25.75
2024-09-09 16:43:41,632.86,25.75
2024-09-09 16:43:42,630.16,25.75
2024-09-09 16:43:43,632.86,25.75
2024-09-09 16:43:44,628.35,25.75
2024-09-09 16:43:45,628.35,25.75
2024-09-09 16:43:46,632.86,25.75
2024-09-09 16:43:47,632.86,25.75
2024-09-09 16:43:48,624.75,25.75
2024-09-09 16:43:49,626.55,25.75
2024-09-09 16:43:50,623.85,25.75
2024-09-09 16:43:51,623.85,25.75
2024-09-09 16:43:52,628.35,25.75
2024-09-09 16:43:53,628.35,25.75
2024-09-09 16:43:54,629.25,25.75
2024-09-09 16:43:55,629.25,25.75
2024-09-09 16:43:56,628.35,25.75
2024-09-09 16:43:57,626.55,25.75
2024-09-09 16:43:58,624.75,25.75
2024-09-09 16:43:59,628.35,25.75
2024-09-09 16:44:00,625.65,25.75
2024-09-09 16:44:01,627.45,25.75
2024-09-09 16:44:02,623.85,25.75
2024-09-09 16:44:03,628.35,25.75
2024-09-09 16:44:04,624.75,25.75
2024-09-09 16:44:05,619.35,25.75
2024-09-09 16:44:06,624.75,25.75
2024-09-09 16:44:07,626.55,25.75
2024-09-09 16:44:08,625.65,25.75
2024-09-09 16:44:09,624.75,25.75
2024-09-09 16:44:10,624.75,25.75
2024-09-09 16:44:11,621.15,25.75
2024-09-09 16:44:12,624.75,25.75
2024-09-09 16:44:13,623.85,25.75
2024-09-09 16:44:14,621.15,25.75
2024-09-09 16:44:15,618.45,25.75
2024-09-09 16:44:16,622.95,25.75
2024-09-09 16:44:17,620.25,25.75
2024-09-09 16:44:18,622.95,25.75
2024-09-09 16:44:19,621.15,25.75
2024-09-09 16:44:20,620.25,25.75
2024-09-09 16:44:21,618.45,25.75
2024-09-09 16:44:22,613.97,25.75
2024-09-09 16:44:23,613.97,25.75
2024-09-09 16:44:24,617.56,25.75
2024-09-09 16:44:25,615.76,25.75
2024-09-09 16:44:26,619.35,25.75
2024-09-09 16:44:27,618.45,25.75
2024-09-09 16:44:28,613.07,25.75
2024-09-09 16:44:29,616.66,25.75
2024-09-09 16:44:30,615.76,25.75
2024-09-09 16:44:31,616.66,25.75
2024-09-09 16:44:32,617.56,25.75
2024-09-09 16:44:33,616.66,25.75
2024-09-09 16:44:34,615.76,25.75
2024-09-09 16:44:35,616.66,25.75
2024-09-09 16:44:36,613.97,25.75
2024-09-09 16:44:37,613.97,25.75
2024-09-09 16:44:38,616.66,25.75
2024-09-09 16:44:39,615.76,25.75
2024-09-09 16:44:40,614.86,25.75
2024-09-09 16:44:41,610.38,25.75
2024-09-09 16:44:42,613.97,25.75
2024-09-09 16:44:43,613.07,25.75
2024-09-09 16:44:44,613.97,25.75
2024-09-09 16:44:45,613.97,25.75
2024-09-09 16:44:46,613.97,25.75
2024-09-09 16:44:47,614.86,25.75
2024-09-09 16:44:48,613.97,25.75
2024-09-09 16:44:49,613.07,25.75
2024-09-09 16:44:50,610.38,25.75
2024-09-09 16:44:51,610.38,25.75
2024-09-09 16:44:52,613.07,25.75
2024-09-09 16:44:53,611.28,25.75
2024-09-09 16:44:54,611.28,25.75
2024-09-09 16:44:55,611.28,25.75
2024-09-09 16:44:56,612.18,25.75
2024-09-09 16:44:57,610.38,25.75
2024-09-09 16:44:58,607.70,25.75
2024-09-09 16:44:59,611.28,25.75
2024-09-09 16:45:00,610.38,25.75
2024-09-09 16:45:01,607.70,25.75
2024-09-09 16:45:02,610.38,25.75
2024-09-09 16:45:03,610.38,25.75
2024-09-09 16:45:04,610.38,25.75
2024-09-09 16:45:05,606.81,25.75
2024-09-09 16:45:06,605.02,25.75
2024-09-09 16:45:07,609.49,25.75
2024-09-09 16:45:08,610.38,25.75
2024-09-09 16:45:09,609.49,25.75
2024-09-09 16:45:10,608.60,25.75
2024-09-09 16:45:11,604.13,25.75
2024-09-09 16:45:12,608.60,25.75
2024-09-09 16:45:13,606.81,25.75
2024-09-09 16:45:14,606.81,25.75
2024-09-09 16:45:15,604.13,25.75
2024-09-09 16:45:16,607.70,25.75
2024-09-09 16:45:17,607.70,25.75
2024-09-09 16:45:18,602.34,25.75
2024-09-09 16:45:19,608.60,25.75
2024-09-09 16:45:20,606.81,25.75
2024-09-09 16:45:21,605.02,25.75
2024-09-09 16:45:22,605.02,25.75
2024-09-09 16:45:23,602.34,25.75
2024-09-09 16:45:24,606.81,25.75
2024-09-09 16:45:25,606.81,25.75
2024-09-09 16:45:26,607.70,25.75
2024-09-09 16:45:27,604.13,25.75
2024-09-09 16:45:28,606.81,25.75
2024-09-09 16:45:29,606.81,25.75
2024-09-09 16:45:30,601.45,25.75
2024-09-09 16:45:31,606.81,25.75
2024-09-09 16:45:32,603.23,25.75
2024-09-09 16:45:33,606.81,25.75
2024-09-09 16:45:34,605.02,25.75
2024-09-09 16:45:35,605.91,25.75
2024-09-09 16:45:36,605.02,25.75
2024-09-09 16:45:37,601.45,25.75
2024-09-09 16:45:38,601.45,25.75
2024-09-09 16:45:39,598.77,25.75
2024-09-09 16:45:40,567.79,25.65
2024-09-09 16:45:41,539.80,25.23
2024-09-09 16:45:42,462.02,23.97
2024-09-09 16:45:43,399.92,22.22
2024-09-09 16:45:44,326.22,20.34
2024-09-09 16:45:45,112.42,16.38
2024-09-09 16:45:46,-53.28,11.89
2024-09-09 16:45:47,-56.33,11.89
2024-09-09 16:45:48,-60.59,11.89
2024-09-09 16:45:49,-63.02,11.89
2024-09-09 16:45:50,-63.63,11.89
2024-09-09 16:45:51,-69.67,11.89
2024-09-09 16:45:52,-73.28,11.89
2024-09-09 16:45:53,-74.48,11.89
2024-09-09 16:45:54,-75.08,11.89
2024-09-09 16:45:55,-75.68,11.89
