time,3071（YDC-1000kN）力值曲线,3071（YDC-1000kN）位移曲线
2024-08-31 02:01:51,222.45,1.71
2024-08-31 02:01:52,261.96,3.54
2024-08-31 02:01:53,301.79,5.24
2024-08-31 02:01:54,343.37,6.92
2024-08-31 02:01:55,383.73,8.52
2024-08-31 02:01:56,425.02,10.06
2024-08-31 02:01:57,461.73,11.53
2024-08-31 02:01:58,497.54,12.93
2024-08-31 02:01:59,519.34,13.59
2024-08-31 02:02:00,559.50,14.92
2024-08-31 02:02:01,574.45,15.63
2024-08-31 02:02:02,618.22,16.84
2024-08-31 02:02:03,639.57,17.48
2024-08-31 02:02:04,675.03,18.67
2024-08-31 02:02:05,666.33,19.11
2024-08-31 02:02:06,660.26,19.11
2024-08-31 02:02:07,659.39,19.11
2024-08-31 02:02:08,655.93,19.11
2024-08-31 02:02:09,655.07,19.11
2024-08-31 02:02:10,652.48,19.11
2024-08-31 02:02:11,655.93,19.11
2024-08-31 02:02:12,654.21,19.11
2024-08-31 02:02:13,652.48,19.11
2024-08-31 02:02:14,652.48,19.11
2024-08-31 02:02:15,653.34,19.11
2024-08-31 02:02:16,645.59,19.11
2024-08-31 02:02:17,651.62,19.11
2024-08-31 02:02:18,649.89,19.11
2024-08-31 02:02:19,649.89,19.11
2024-08-31 02:02:20,644.73,19.11
2024-08-31 02:02:21,649.03,19.11
2024-08-31 02:02:22,649.03,19.11
2024-08-31 02:02:23,648.17,19.11
2024-08-31 02:02:24,647.31,19.11
2024-08-31 02:02:25,646.45,19.11
2024-08-31 02:02:26,643.01,19.11
2024-08-31 02:02:27,645.59,19.11
2024-08-31 02:02:28,641.29,19.11
2024-08-31 02:02:29,645.59,19.11
2024-08-31 02:02:30,644.73,19.11
2024-08-31 02:02:31,641.29,19.11
2024-08-31 02:02:32,641.29,19.11
2024-08-31 02:02:33,643.01,19.11
2024-08-31 02:02:34,643.01,19.11
2024-08-31 02:02:35,643.87,19.11
2024-08-31 02:02:36,642.15,19.11
2024-08-31 02:02:37,643.87,19.11
2024-08-31 02:02:38,641.29,19.11
2024-08-31 02:02:39,641.29,19.11
2024-08-31 02:02:40,642.15,19.11
2024-08-31 02:02:41,643.01,19.11
2024-08-31 02:02:42,637.86,19.11
2024-08-31 02:02:43,643.01,19.11
2024-08-31 02:02:44,641.29,19.11
2024-08-31 02:02:45,639.57,19.11
2024-08-31 02:02:46,643.01,19.11
2024-08-31 02:02:47,642.15,19.11
2024-08-31 02:02:48,640.43,19.11
2024-08-31 02:02:49,637.86,19.11
2024-08-31 02:02:50,638.71,19.11
2024-08-31 02:02:51,639.57,19.11
2024-08-31 02:02:52,640.43,19.11
2024-08-31 02:02:53,637.86,19.11
2024-08-31 02:02:54,639.57,19.11
2024-08-31 02:02:55,642.15,19.11
2024-08-31 02:02:56,639.57,19.11
2024-08-31 02:02:57,642.15,19.11
2024-08-31 02:02:58,641.29,19.11
2024-08-31 02:02:59,642.15,19.11
2024-08-31 02:03:00,638.71,19.11
2024-08-31 02:03:01,642.15,19.11
2024-08-31 02:03:02,638.71,19.11
2024-08-31 02:03:03,640.43,19.11
2024-08-31 02:03:04,638.71,19.11
2024-08-31 02:03:05,634.43,19.11
2024-08-31 02:03:06,637.00,19.11
2024-08-31 02:03:07,641.29,19.11
2024-08-31 02:03:08,593.70,18.77
2024-08-31 02:03:09,513.67,17.04
2024-08-31 02:03:10,316.99,12.46
2024-08-31 02:03:11,134.98,5.35
2024-08-31 02:03:12,48.34,0.03
2024-08-31 02:03:13,47.14,0.03
2024-08-31 02:03:14,48.93,0.03
2024-08-31 02:03:15,48.34,0.03
2024-08-31 02:03:16,47.14,0.03
2024-08-31 02:03:17,47.14,0.03
2024-08-31 02:03:18,45.95,0.03
2024-08-31 02:03:19,45.95,0.03
2024-08-31 02:03:20,45.36,0.03
2024-08-31 02:03:21,45.36,0.03
