time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-09-08 08:34:03,148.19,1.60
2024-09-08 08:34:04,184.08,3.21
2024-09-08 08:34:05,213.37,4.80
2024-09-08 08:34:06,253.73,6.38
2024-09-08 08:34:07,285.76,7.88
2024-09-08 08:34:08,317.59,9.37
2024-09-08 08:34:09,345.18,10.80
2024-09-08 08:34:10,381.24,12.25
2024-09-08 08:34:11,401.55,13.49
2024-09-08 08:34:12,397.47,14.00
2024-09-08 08:34:13,441.95,14.97
2024-09-08 08:34:14,483.12,16.28
2024-09-08 08:34:15,507.00,17.58
2024-09-08 08:34:16,544.15,18.87
2024-09-08 08:34:17,573.95,20.09
2024-09-08 08:34:18,616.66,21.35
2024-09-08 08:34:19,647.36,22.55
2024-09-08 08:34:20,632.86,23.17
2024-09-08 08:34:21,655.54,23.88
2024-09-08 08:34:22,650.08,23.88
2024-09-08 08:34:23,648.26,23.88
2024-09-08 08:34:24,646.45,23.88
2024-09-08 08:34:25,642.82,23.88
2024-09-08 08:34:26,647.36,23.88
2024-09-08 08:34:27,641.01,23.88
2024-09-08 08:34:28,645.54,23.88
2024-09-08 08:34:29,641.91,23.88
2024-09-08 08:34:30,642.82,23.88
2024-09-08 08:34:31,641.91,23.88
2024-09-08 08:34:32,641.01,23.88
2024-09-08 08:34:33,640.10,23.88
2024-09-08 08:34:34,640.10,23.88
2024-09-08 08:34:35,632.86,23.88
2024-09-08 08:34:36,638.29,23.88
2024-09-08 08:34:37,634.67,23.88
2024-09-08 08:34:38,636.48,23.88
2024-09-08 08:34:39,637.38,23.88
2024-09-08 08:34:40,631.06,23.88
2024-09-08 08:34:41,635.58,23.88
2024-09-08 08:34:42,633.77,23.88
2024-09-08 08:34:43,633.77,23.88
2024-09-08 08:34:44,634.67,23.88
2024-09-08 08:34:45,632.86,23.88
2024-09-08 08:34:46,630.16,23.88
2024-09-08 08:34:47,628.35,23.88
2024-09-08 08:34:48,631.96,23.88
2024-09-08 08:34:49,628.35,23.88
2024-09-08 08:34:50,626.55,23.88
2024-09-08 08:34:51,627.45,23.88
2024-09-08 08:34:52,623.85,23.88
2024-09-08 08:34:53,622.05,23.88
2024-09-08 08:34:54,623.85,23.88
2024-09-08 08:34:55,628.35,23.88
2024-09-08 08:34:56,628.35,23.88
2024-09-08 08:34:57,625.65,23.88
2024-09-08 08:34:58,627.45,23.88
2024-09-08 08:34:59,627.45,23.88
2024-09-08 08:35:00,626.55,23.88
2024-09-08 08:35:01,624.75,23.88
2024-09-08 08:35:02,624.75,23.88
2024-09-08 08:35:03,625.65,23.88
2024-09-08 08:35:04,624.75,23.88
2024-09-08 08:35:05,623.85,23.88
2024-09-08 08:35:06,623.85,23.88
2024-09-08 08:35:07,623.85,23.88
2024-09-08 08:35:08,621.15,23.88
2024-09-08 08:35:09,623.85,23.88
2024-09-08 08:35:10,625.65,23.88
2024-09-08 08:35:11,624.75,23.88
2024-09-08 08:35:12,618.45,23.88
2024-09-08 08:35:13,624.75,23.88
2024-09-08 08:35:14,623.85,23.88
2024-09-08 08:35:15,622.05,23.88
2024-09-08 08:35:16,622.95,23.88
2024-09-08 08:35:17,618.45,23.88
2024-09-08 08:35:18,615.76,23.88
2024-09-08 08:35:19,622.95,23.88
2024-09-08 08:35:20,622.05,23.88
2024-09-08 08:35:21,621.15,23.88
2024-09-08 08:35:22,621.15,23.88
2024-09-08 08:35:23,622.95,23.88
2024-09-08 08:35:24,621.15,23.88
2024-09-08 08:35:25,622.05,23.88
2024-09-08 08:35:26,619.35,23.88
2024-09-08 08:35:27,616.66,23.88
2024-09-08 08:35:28,616.66,23.88
2024-09-08 08:35:29,622.95,23.88
2024-09-08 08:35:30,489.07,23.03
2024-09-08 08:35:31,298.12,20.09
2024-09-08 08:35:32,-45.92,11.94
2024-09-08 08:35:33,-50.83,11.94
2024-09-08 08:35:34,-52.67,11.94
2024-09-08 08:35:35,-53.28,11.94
2024-09-08 08:35:36,-55.11,11.94
2024-09-08 08:35:37,-56.94,11.94
2024-09-08 08:35:38,-58.16,11.94
2024-09-08 08:35:39,-58.16,11.94
2024-09-08 08:35:40,-59.99,11.94
2024-09-08 08:35:41,-60.59,11.94
