time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-09-09 03:56:30,134.77,1.55
2024-09-09 03:56:31,166.04,3.21
2024-09-09 03:56:32,193.54,4.86
2024-09-09 03:56:33,223.74,6.43
2024-09-09 03:56:34,251.46,7.99
2024-09-09 03:56:35,285.76,9.48
2024-09-09 03:56:36,308.22,10.90
2024-09-09 03:56:37,346.77,12.31
2024-09-09 03:56:38,373.17,13.75
2024-09-09 03:56:39,403.19,15.12
2024-09-09 03:56:40,439.46,16.43
2024-09-09 03:56:41,451.96,17.43
2024-09-09 03:56:42,491.62,18.67
2024-09-09 03:56:43,487.37,19.85
2024-09-09 03:56:44,537.20,20.82
2024-09-09 03:56:45,538.06,21.93
2024-09-09 03:56:46,575.72,22.79
2024-09-09 03:56:47,602.34,23.59
2024-09-09 03:56:48,603.23,24.44
2024-09-09 03:56:49,652.81,25.51
2024-09-09 03:56:50,667.42,26.25
2024-09-09 03:56:51,693.18,27.08
2024-09-09 03:56:52,672.00,27.54
2024-09-09 03:56:53,668.33,27.54
2024-09-09 03:56:54,662.84,27.54
2024-09-09 03:56:55,664.67,27.54
2024-09-09 03:56:56,659.19,27.54
2024-09-09 03:56:57,662.84,27.54
2024-09-09 03:56:58,661.93,27.54
2024-09-09 03:56:59,661.02,27.54
2024-09-09 03:57:00,654.63,27.54
2024-09-09 03:57:01,661.02,27.54
2024-09-09 03:57:02,655.54,27.54
2024-09-09 03:57:03,656.46,27.54
2024-09-09 03:57:04,659.19,27.54
2024-09-09 03:57:05,654.63,27.54
2024-09-09 03:57:06,650.99,27.54
2024-09-09 03:57:07,657.37,27.54
2024-09-09 03:57:08,650.99,27.54
2024-09-09 03:57:09,654.63,27.54
2024-09-09 03:57:10,648.26,27.54
2024-09-09 03:57:11,650.08,27.54
2024-09-09 03:57:12,654.63,27.54
2024-09-09 03:57:13,652.81,27.54
2024-09-09 03:57:14,651.90,27.54
2024-09-09 03:57:15,653.72,27.54
2024-09-09 03:57:16,649.17,27.54
2024-09-09 03:57:17,651.90,27.54
2024-09-09 03:57:18,648.26,27.54
2024-09-09 03:57:19,650.99,27.54
2024-09-09 03:57:20,647.36,27.54
2024-09-09 03:57:21,643.73,27.54
2024-09-09 03:57:22,647.36,27.54
2024-09-09 03:57:23,647.36,27.54
2024-09-09 03:57:24,643.73,27.54
2024-09-09 03:57:25,603.23,27.45
2024-09-09 03:57:26,456.15,25.37
2024-09-09 03:57:27,113.11,17.43
2024-09-09 03:57:28,-60.59,7.13
2024-09-09 03:57:29,-65.45,7.13
2024-09-09 03:57:30,-69.07,7.13
2024-09-09 03:57:31,-73.28,7.13
2024-09-09 03:57:32,-75.08,7.13
2024-09-09 03:57:33,-76.28,7.13
2024-09-09 03:57:34,-78.08,7.13
2024-09-09 03:57:35,-79.28,7.13
2024-09-09 03:57:36,-80.47,7.13
2024-09-09 03:57:37,-81.66,7.13
