time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-31 03:40:45,216.58,1.60
2024-08-31 03:40:46,243.23,3.32
2024-08-31 03:40:47,258.88,5.02
2024-08-31 03:40:48,271.07,6.70
2024-08-31 03:40:49,298.66,8.36
2024-08-31 03:40:50,316.33,10.01
2024-08-31 03:40:51,344.68,11.58
2024-08-31 03:40:52,369.67,13.13
2024-08-31 03:40:53,400.44,14.72
2024-08-31 03:40:54,397.34,16.23
2024-08-31 03:40:55,430.94,17.68
2024-08-31 03:40:56,460.33,19.16
2024-08-31 03:40:57,493.40,20.63
2024-08-31 03:40:58,531.16,22.02
2024-08-31 03:40:59,570.44,23.40
2024-08-31 03:41:00,594.18,24.77
2024-08-31 03:41:01,629.39,26.07
2024-08-31 03:41:02,627.66,26.90
2024-08-31 03:41:03,620.75,26.90
2024-08-31 03:41:04,615.59,26.90
2024-08-31 03:41:05,614.73,26.90
2024-08-31 03:41:06,611.29,26.90
2024-08-31 03:41:07,612.15,26.90
2024-08-31 03:41:08,609.57,26.90
2024-08-31 03:41:09,607.86,26.90
2024-08-31 03:41:10,606.14,26.90
2024-08-31 03:41:11,607.86,26.90
2024-08-31 03:41:12,607.86,26.90
2024-08-31 03:41:13,603.57,26.90
2024-08-31 03:41:14,607.00,26.90
2024-08-31 03:41:15,604.43,26.90
2024-08-31 03:41:16,601.01,26.90
2024-08-31 03:41:17,604.43,26.90
2024-08-31 03:41:18,603.57,26.90
2024-08-31 03:41:19,603.57,26.90
2024-08-31 03:41:20,597.59,26.90
2024-08-31 03:41:21,600.15,26.90
2024-08-31 03:41:22,600.15,26.90
2024-08-31 03:41:23,596.74,26.90
2024-08-31 03:41:24,601.01,26.90
2024-08-31 03:41:25,601.01,26.90
2024-08-31 03:41:26,599.30,26.90
2024-08-31 03:41:27,599.30,26.90
2024-08-31 03:41:28,599.30,26.90
2024-08-31 03:41:29,596.74,26.90
2024-08-31 03:41:30,595.03,26.90
2024-08-31 03:41:31,597.59,26.90
2024-08-31 03:41:32,596.74,26.90
2024-08-31 03:41:33,590.77,26.90
2024-08-31 03:41:34,596.74,26.90
2024-08-31 03:41:35,596.74,26.90
2024-08-31 03:41:36,596.74,26.90
2024-08-31 03:41:37,594.18,26.90
2024-08-31 03:41:38,595.03,26.90
2024-08-31 03:41:39,594.18,26.90
2024-08-31 03:41:40,589.92,26.90
2024-08-31 03:41:41,593.33,26.90
2024-08-31 03:41:42,592.47,26.90
2024-08-31 03:41:43,593.33,26.90
2024-08-31 03:41:44,592.47,26.90
2024-08-31 03:41:45,592.47,26.90
2024-08-31 03:41:46,592.47,26.90
2024-08-31 03:41:47,594.18,26.90
2024-08-31 03:41:48,590.77,26.90
2024-08-31 03:41:49,590.77,26.90
2024-08-31 03:41:50,587.37,26.90
2024-08-31 03:41:51,586.52,26.90
2024-08-31 03:41:52,589.92,26.90
2024-08-31 03:41:53,589.92,26.90
2024-08-31 03:41:54,590.77,26.90
2024-08-31 03:41:55,586.52,26.90
2024-08-31 03:41:56,590.77,26.90
2024-08-31 03:41:57,589.07,26.90
2024-08-31 03:41:58,586.52,26.90
2024-08-31 03:41:59,589.92,26.90
2024-08-31 03:42:00,589.92,26.90
2024-08-31 03:42:01,589.07,26.90
2024-08-31 03:42:02,589.92,26.90
2024-08-31 03:42:03,586.52,26.90
2024-08-31 03:42:04,587.37,26.90
2024-08-31 03:42:05,585.67,26.90
2024-08-31 03:42:06,587.37,26.90
2024-08-31 03:42:07,587.37,26.90
2024-08-31 03:42:08,588.22,26.90
2024-08-31 03:42:09,587.37,26.90
2024-08-31 03:42:10,587.37,26.90
2024-08-31 03:42:11,587.37,26.90
2024-08-31 03:42:12,588.22,26.90
2024-08-31 03:42:13,587.37,26.90
2024-08-31 03:42:14,587.37,26.90
2024-08-31 03:42:15,584.82,26.90
2024-08-31 03:42:16,587.37,26.90
2024-08-31 03:42:17,584.82,26.90
2024-08-31 03:42:18,587.37,26.90
2024-08-31 03:42:19,587.37,26.90
2024-08-31 03:42:20,583.12,26.90
2024-08-31 03:42:21,583.12,26.90
2024-08-31 03:42:22,579.73,26.90
2024-08-31 03:42:23,583.12,26.90
2024-08-31 03:42:24,580.58,26.90
2024-08-31 03:42:25,585.67,26.90
2024-08-31 03:42:26,583.12,26.90
2024-08-31 03:42:27,583.97,26.90
2024-08-31 03:42:28,584.82,26.90
2024-08-31 03:42:29,584.82,26.90
2024-08-31 03:42:30,584.82,26.90
2024-08-31 03:42:31,584.82,26.90
2024-08-31 03:42:32,583.97,26.90
2024-08-31 03:42:33,580.58,26.90
2024-08-31 03:42:34,583.97,26.90
2024-08-31 03:42:35,583.97,26.90
2024-08-31 03:42:36,583.97,26.90
2024-08-31 03:42:37,583.12,26.90
2024-08-31 03:42:38,583.12,26.90
2024-08-31 03:42:39,583.97,26.90
2024-08-31 03:42:40,582.28,26.90
2024-08-31 03:42:41,583.12,26.90
2024-08-31 03:42:42,580.58,26.90
2024-08-31 03:42:43,582.28,26.90
2024-08-31 03:42:44,583.12,26.90
2024-08-31 03:42:45,583.12,26.90
2024-08-31 03:42:46,581.43,26.90
2024-08-31 03:42:47,583.12,26.90
2024-08-31 03:42:48,578.89,26.90
2024-08-31 03:42:49,583.12,26.90
2024-08-31 03:42:50,583.12,26.90
2024-08-31 03:42:51,582.28,26.90
2024-08-31 03:42:52,582.28,26.90
2024-08-31 03:42:53,582.28,26.90
2024-08-31 03:42:54,582.28,26.90
2024-08-31 03:42:55,581.43,26.90
2024-08-31 03:42:56,580.58,26.90
2024-08-31 03:42:57,576.35,26.90
2024-08-31 03:42:58,582.28,26.90
2024-08-31 03:42:59,579.73,26.90
