time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 01:05:19,221.73,1.60
2024-08-31 01:05:20,249.00,3.27
2024-08-31 01:05:21,278.19,4.91
2024-08-31 01:05:22,310.86,6.49
2024-08-31 01:05:23,344.18,8.04
2024-08-31 01:05:24,372.82,9.53
2024-08-31 01:05:25,404.25,11.00
2024-08-31 01:05:26,430.72,12.41
2024-08-31 01:05:27,459.95,13.80
2024-08-31 01:05:28,488.01,15.17
2024-08-31 01:05:29,517.28,16.49
2024-08-31 01:05:30,546.96,17.78
2024-08-31 01:05:31,572.02,19.02
2024-08-31 01:05:32,602.47,20.24
2024-08-31 01:05:33,611.01,21.21
2024-08-31 01:05:34,606.74,21.21
2024-08-31 01:05:35,603.33,21.21
2024-08-31 01:05:36,601.62,21.21
2024-08-31 01:05:37,600.77,21.21
2024-08-31 01:05:38,600.77,21.21
2024-08-31 01:05:39,596.52,21.21
2024-08-31 01:05:40,596.52,21.21
2024-08-31 01:05:41,598.22,21.21
2024-08-31 01:05:42,593.97,21.21
2024-08-31 01:05:43,595.67,21.21
2024-08-31 01:05:44,591.43,21.21
2024-08-31 01:05:45,593.97,21.21
2024-08-31 01:05:46,593.12,21.21
2024-08-31 01:05:47,590.58,21.21
2024-08-31 01:05:48,593.12,21.21
2024-08-31 01:05:49,589.73,21.21
2024-08-31 01:05:50,591.43,21.21
2024-08-31 01:05:51,589.73,21.21
2024-08-31 01:05:52,590.58,21.21
2024-08-31 01:05:53,589.73,21.21
2024-08-31 01:05:54,587.20,21.21
2024-08-31 01:05:55,589.73,21.21
2024-08-31 01:05:56,588.04,21.21
2024-08-31 01:05:57,589.73,21.21
2024-08-31 01:05:58,587.20,21.21
2024-08-31 01:05:59,583.81,21.21
2024-08-31 01:06:00,588.89,21.21
2024-08-31 01:06:01,587.20,21.21
2024-08-31 01:06:02,586.35,21.21
2024-08-31 01:06:03,586.35,21.21
2024-08-31 01:06:04,586.35,21.21
2024-08-31 01:06:05,584.66,21.21
2024-08-31 01:06:06,586.35,21.21
2024-08-31 01:06:07,583.81,21.21
2024-08-31 01:06:08,584.66,21.21
2024-08-31 01:06:09,581.28,21.21
2024-08-31 01:06:10,583.81,21.21
2024-08-31 01:06:11,584.66,21.21
2024-08-31 01:06:12,582.97,21.21
2024-08-31 01:06:13,583.81,21.21
2024-08-31 01:06:14,579.60,21.21
2024-08-31 01:06:15,582.97,21.21
2024-08-31 01:06:16,582.97,21.21
2024-08-31 01:06:17,582.97,21.21
2024-08-31 01:06:18,582.13,21.21
2024-08-31 01:06:19,578.75,21.21
2024-08-31 01:06:20,582.13,21.21
2024-08-31 01:06:21,582.13,21.21
2024-08-31 01:06:22,578.75,21.21
2024-08-31 01:06:23,577.91,21.21
2024-08-31 01:06:24,577.07,21.21
2024-08-31 01:06:25,579.60,21.21
2024-08-31 01:06:26,581.28,21.21
2024-08-31 01:06:27,577.91,21.21
2024-08-31 01:06:28,577.91,21.21
2024-08-31 01:06:29,579.60,21.21
2024-08-31 01:06:30,520.56,21.01
2024-08-31 01:06:31,141.55,16.43
2024-08-31 01:06:32,24.17,12.77
2024-08-31 01:06:33,23.58,12.77
2024-08-31 01:06:34,24.76,12.77
2024-08-31 01:06:35,24.76,12.77
2024-08-31 01:06:36,23.58,12.77
2024-08-31 01:06:37,24.76,12.77
2024-08-31 01:06:38,24.17,12.77
2024-08-31 01:06:39,24.17,12.77
2024-08-31 01:06:40,23.58,12.77
2024-08-31 01:06:41,23.58,12.77
