time,4043（2500kN）力值曲线,4043（2500kN）位移曲线
2025-06-25 07:08:59,341.99,0.46
2025-06-25 07:09:00,350.11,1.09
2025-06-25 07:09:01,361.48,1.69
2025-06-25 07:09:02,369.59,2.29
2025-06-25 07:09:03,377.70,2.91
2025-06-25 07:09:04,393.92,3.51
2025-06-25 07:09:05,403.64,4.11
2025-06-25 07:09:06,408.50,4.71
2025-06-25 07:09:07,416.60,5.31
2025-06-25 07:09:08,424.69,5.91
2025-06-25 07:09:09,429.55,6.51
2025-06-25 07:09:10,429.55,7.11
2025-06-25 07:09:11,405.26,7.31
2025-06-25 07:09:12,436.02,7.73
2025-06-25 07:09:13,440.88,8.33
2025-06-25 07:09:14,418.22,8.42
2025-06-25 07:09:15,455.43,8.95
2025-06-25 07:09:16,423.08,9.16
2025-06-25 07:09:17,455.43,9.55
2025-06-25 07:09:18,429.55,9.60
2025-06-25 07:09:19,431.17,9.80
2025-06-25 07:09:20,434.40,9.94
2025-06-25 07:09:21,436.02,10.01
2025-06-25 07:09:22,436.02,10.10
2025-06-25 07:09:23,436.02,10.17
2025-06-25 07:09:24,453.81,10.20
2025-06-25 07:09:25,434.40,10.31
2025-06-25 07:09:26,455.43,10.40
2025-06-25 07:09:27,437.64,10.45
2025-06-25 07:09:28,436.02,10.45
2025-06-25 07:09:29,431.17,10.45
2025-06-25 07:09:30,434.40,10.45
2025-06-25 07:09:31,432.79,10.45
2025-06-25 07:09:32,437.64,10.59
2025-06-25 07:09:33,432.79,10.59
2025-06-25 07:09:34,434.40,10.59
2025-06-25 07:09:35,436.02,10.59
2025-06-25 07:09:36,429.55,10.59
2025-06-25 07:09:37,434.40,10.59
2025-06-25 07:09:38,436.02,10.59
2025-06-25 07:09:39,434.40,10.59
2025-06-25 07:09:40,434.40,10.59
2025-06-25 07:09:41,432.79,10.59
2025-06-25 07:09:42,434.40,10.59
2025-06-25 07:09:43,434.40,10.59
2025-06-25 07:09:44,516.78,10.86
2025-06-25 07:09:45,549.00,11.46
2025-06-25 07:09:46,561.87,12.04
2025-06-25 07:09:47,573.13,12.62
2025-06-25 07:09:48,582.78,13.19
2025-06-25 07:09:49,594.03,13.77
2025-06-25 07:09:50,603.67,14.35
2025-06-25 07:09:51,579.56,14.67
2025-06-25 07:09:52,576.35,14.67
2025-06-25 07:09:53,573.13,14.67
2025-06-25 07:09:54,569.92,14.67
2025-06-25 07:09:55,619.72,14.99
