time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-31 02:24:21,249.61,1.60
2024-08-31 02:24:22,281.90,3.32
2024-08-31 02:24:23,317.81,5.02
2024-08-31 02:24:24,353.73,6.70
2024-08-31 02:24:25,390.39,8.31
2024-08-31 02:24:26,426.22,9.90
2024-08-31 02:24:27,453.94,11.47
2024-08-31 02:24:28,498.29,12.98
2024-08-31 02:24:29,531.16,14.51
2024-08-31 02:24:30,572.97,15.98
2024-08-31 02:24:31,607.86,17.43
2024-08-31 02:24:32,618.17,18.43
2024-08-31 02:24:33,613.01,18.43
2024-08-31 02:24:34,613.01,18.43
2024-08-31 02:24:35,608.71,18.43
2024-08-31 02:24:36,610.43,18.43
2024-08-31 02:24:37,608.71,18.43
2024-08-31 02:24:38,607.00,18.43
2024-08-31 02:24:39,607.00,18.43
2024-08-31 02:24:40,605.29,18.43
2024-08-31 02:24:41,604.43,18.43
2024-08-31 02:24:42,602.72,18.43
2024-08-31 02:24:43,598.44,18.43
2024-08-31 02:24:44,601.01,18.43
2024-08-31 02:24:45,601.01,18.43
2024-08-31 02:24:46,600.15,18.43
2024-08-31 02:24:47,600.15,18.43
2024-08-31 02:24:48,599.30,18.43
2024-08-31 02:24:49,598.44,18.43
2024-08-31 02:24:50,597.59,18.43
2024-08-31 02:24:51,597.59,18.43
2024-08-31 02:24:52,593.33,18.43
2024-08-31 02:24:53,596.74,18.43
2024-08-31 02:24:54,594.18,18.43
2024-08-31 02:24:55,595.03,18.43
2024-08-31 02:24:56,595.88,18.43
2024-08-31 02:24:57,594.18,18.43
2024-08-31 02:24:58,589.92,18.43
2024-08-31 02:24:59,594.18,18.43
2024-08-31 02:25:00,594.18,18.43
2024-08-31 02:25:01,594.18,18.43
2024-08-31 02:25:02,589.07,18.43
2024-08-31 02:25:03,588.22,18.43
2024-08-31 02:25:04,592.47,18.43
2024-08-31 02:25:05,592.47,18.43
2024-08-31 02:25:06,589.92,18.43
2024-08-31 02:25:07,590.77,18.43
2024-08-31 02:25:08,590.77,18.43
2024-08-31 02:25:09,587.37,18.43
2024-08-31 02:25:10,590.77,18.43
2024-08-31 02:25:11,590.77,18.43
2024-08-31 02:25:12,589.92,18.43
2024-08-31 02:25:13,589.07,18.43
2024-08-31 02:25:14,589.92,18.43
2024-08-31 02:25:15,589.92,18.43
2024-08-31 02:25:16,589.92,18.43
2024-08-31 02:25:17,588.22,18.43
2024-08-31 02:25:18,585.67,18.43
2024-08-31 02:25:19,589.07,18.43
2024-08-31 02:25:20,589.92,18.43
2024-08-31 02:25:21,587.37,18.43
2024-08-31 02:25:22,588.22,18.43
2024-08-31 02:25:23,588.22,18.43
2024-08-31 02:25:24,587.37,18.43
2024-08-31 02:25:25,588.22,18.43
2024-08-31 02:25:26,583.12,18.43
2024-08-31 02:25:27,588.22,18.43
2024-08-31 02:25:28,588.22,18.43
2024-08-31 02:25:29,587.37,18.43
2024-08-31 02:25:30,587.37,18.43
2024-08-31 02:25:31,588.22,18.43
2024-08-31 02:25:32,587.37,18.43
2024-08-31 02:25:33,583.12,18.43
2024-08-31 02:25:34,587.37,18.43
2024-08-31 02:25:35,586.52,18.43
2024-08-31 02:25:36,582.28,18.43
2024-08-31 02:25:37,585.67,18.43
2024-08-31 02:25:38,586.52,18.43
2024-08-31 02:25:39,585.67,18.43
2024-08-31 02:25:40,583.12,18.43
2024-08-31 02:25:41,586.52,18.43
2024-08-31 02:25:42,585.67,18.43
2024-08-31 02:25:43,579.73,18.43
2024-08-31 02:25:44,581.43,18.43
2024-08-31 02:25:45,582.28,18.43
2024-08-31 02:25:46,584.82,18.43
2024-08-31 02:25:47,584.82,18.43
2024-08-31 02:25:48,583.97,18.43
2024-08-31 02:25:49,583.97,18.43
2024-08-31 02:25:50,583.97,18.43
2024-08-31 02:25:51,579.73,18.43
2024-08-31 02:25:52,583.12,18.43
2024-08-31 02:25:53,580.58,18.43
2024-08-31 02:25:54,580.58,18.43
2024-08-31 02:25:55,583.12,18.43
2024-08-31 02:25:56,583.12,18.43
2024-08-31 02:25:57,579.73,18.43
2024-08-31 02:25:58,580.58,18.43
2024-08-31 02:25:59,583.12,18.43
2024-08-31 02:26:00,579.73,18.43
2024-08-31 02:26:01,583.12,18.43
2024-08-31 02:26:02,583.12,18.43
2024-08-31 02:26:03,581.43,18.43
2024-08-31 02:26:04,583.12,18.43
2024-08-31 02:26:05,576.35,18.43
2024-08-31 02:26:06,583.12,18.43
2024-08-31 02:26:07,583.12,18.43
2024-08-31 02:26:08,581.43,18.43
2024-08-31 02:26:09,582.28,18.43
2024-08-31 02:26:10,579.73,18.43
2024-08-31 02:26:11,578.89,18.43
2024-08-31 02:26:12,580.58,18.43
2024-08-31 02:26:13,581.43,18.43
2024-08-31 02:26:14,581.43,18.43
2024-08-31 02:26:15,577.20,18.43
2024-08-31 02:26:16,578.89,18.43
2024-08-31 02:26:17,579.73,18.43
2024-08-31 02:26:18,575.50,18.43
2024-08-31 02:26:19,578.89,18.43
2024-08-31 02:26:20,579.73,18.43
2024-08-31 02:26:21,577.20,18.43
2024-08-31 02:26:22,579.73,18.43
2024-08-31 02:26:23,578.89,18.43
2024-08-31 02:26:24,580.58,18.43
2024-08-31 02:26:25,578.04,18.43
2024-08-31 02:26:26,581.43,18.43
2024-08-31 02:26:27,580.58,18.43
2024-08-31 02:26:28,579.73,18.43
2024-08-31 02:26:29,580.58,18.43
2024-08-31 02:26:30,579.73,18.43
