time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 21:12:53,221.03,1.60
2024-08-30 21:12:54,251.11,3.27
2024-08-30 21:12:55,279.63,4.91
2024-08-30 21:12:56,316.73,6.54
2024-08-30 21:12:57,350.92,8.10
2024-08-30 21:12:58,379.67,9.59
2024-08-30 21:12:59,412.77,11.06
2024-08-30 21:13:00,446.47,12.46
2024-08-30 21:13:01,474.33,13.85
2024-08-30 21:13:02,509.92,15.22
2024-08-30 21:13:03,541.16,16.54
2024-08-30 21:13:04,577.07,17.78
2024-08-30 21:13:05,607.59,19.02
2024-08-30 21:13:06,605.03,19.51
2024-08-30 21:13:07,605.03,19.51
2024-08-30 21:13:08,600.77,19.51
2024-08-30 21:13:09,601.62,19.51
2024-08-30 21:13:10,599.07,19.51
2024-08-30 21:13:11,599.92,19.51
2024-08-30 21:13:12,598.22,19.51
2024-08-30 21:13:13,593.12,19.51
2024-08-30 21:13:14,597.37,19.51
2024-08-30 21:13:15,596.52,19.51
2024-08-30 21:13:16,593.12,19.51
2024-08-30 21:13:17,593.12,19.51
2024-08-30 21:13:18,593.12,19.51
2024-08-30 21:13:19,589.73,19.51
2024-08-30 21:13:20,593.12,19.51
2024-08-30 21:13:21,592.28,19.51
2024-08-30 21:13:22,588.89,19.51
2024-08-30 21:13:23,590.58,19.51
2024-08-30 21:13:24,589.73,19.51
2024-08-30 21:13:25,588.04,19.51
2024-08-30 21:13:26,586.35,19.51
2024-08-30 21:13:27,589.73,19.51
2024-08-30 21:13:28,583.81,19.51
2024-08-30 21:13:29,589.73,19.51
2024-08-30 21:13:30,585.50,19.51
2024-08-30 21:13:31,587.20,19.51
2024-08-30 21:13:32,587.20,19.51
2024-08-30 21:13:33,588.04,19.51
2024-08-30 21:13:34,587.20,19.51
2024-08-30 21:13:35,586.35,19.51
2024-08-30 21:13:36,587.20,19.51
2024-08-30 21:13:37,585.50,19.51
2024-08-30 21:13:38,584.66,19.51
2024-08-30 21:13:39,584.66,19.51
2024-08-30 21:13:40,586.35,19.51
2024-08-30 21:13:41,582.97,19.51
2024-08-30 21:13:42,582.97,19.51
2024-08-30 21:13:43,582.97,19.51
2024-08-30 21:13:44,580.44,19.51
2024-08-30 21:13:45,580.44,19.51
2024-08-30 21:13:46,580.44,19.51
2024-08-30 21:13:47,580.44,19.51
2024-08-30 21:13:48,582.13,19.51
2024-08-30 21:13:49,583.81,19.51
2024-08-30 21:13:50,582.13,19.51
2024-08-30 21:13:51,580.44,19.51
2024-08-30 21:13:52,579.60,19.51
2024-08-30 21:13:53,579.60,19.51
2024-08-30 21:13:54,514.00,18.92
2024-08-30 21:13:55,36.72,11.53
2024-08-30 21:13:56,31.92,11.53
2024-08-30 21:13:57,29.53,11.53
2024-08-30 21:13:58,28.34,11.53
2024-08-30 21:13:59,25.95,11.53
2024-08-30 21:14:00,27.14,11.53
2024-08-30 21:14:01,27.74,11.53
2024-08-30 21:14:02,26.55,11.53
2024-08-30 21:14:03,26.55,11.53
2024-08-30 21:14:04,26.55,11.53
