time,3074（YDC1200-200型kN）力值曲线,3074（YDC1200-200型kN）位移曲线
2024-09-08 22:10:37,241.11,1.10
2024-09-08 22:10:38,265.32,2.38
2024-09-08 22:10:39,295.00,4.04
2024-09-08 22:10:40,326.72,5.89
2024-09-08 22:10:41,349.20,7.67
2024-09-08 22:10:42,379.62,8.90
2024-09-08 22:10:43,406.66,10.43
2024-09-08 22:10:44,443.59,11.89
2024-09-08 22:10:45,466.74,13.70
2024-09-08 22:10:46,501.55,15.17
2024-09-08 22:10:47,529.50,16.49
2024-09-08 22:10:48,545.28,17.28
2024-09-08 22:10:49,577.20,18.72
2024-09-08 22:10:50,576.35,19.21
2024-09-08 22:10:51,570.44,19.21
2024-09-08 22:10:52,569.60,19.21
2024-09-08 22:10:53,567.91,19.21
2024-09-08 22:10:54,568.75,19.21
2024-09-08 22:10:55,565.38,19.21
2024-09-08 22:10:56,569.60,19.21
2024-09-08 22:10:57,567.91,19.21
2024-09-08 22:10:58,565.38,19.21
2024-09-08 22:10:59,566.23,19.21
2024-09-08 22:11:00,562.02,19.21
2024-09-08 22:11:01,562.02,19.21
2024-09-08 22:11:02,563.70,19.21
2024-09-08 22:11:03,564.54,19.21
2024-09-08 22:11:04,562.02,19.21
2024-09-08 22:11:05,564.54,19.21
2024-09-08 22:11:06,561.18,19.21
2024-09-08 22:11:07,560.34,19.21
2024-09-08 22:11:08,562.02,19.21
2024-09-08 22:11:09,562.02,19.21
2024-09-08 22:11:10,562.02,19.21
2024-09-08 22:11:11,561.18,19.21
2024-09-08 22:11:12,562.02,19.21
2024-09-08 22:11:13,556.15,19.21
2024-09-08 22:11:14,556.99,19.21
2024-09-08 22:11:15,558.66,19.21
2024-09-08 22:11:16,558.66,19.21
2024-09-08 22:11:17,555.31,19.21
2024-09-08 22:11:18,558.66,19.21
2024-09-08 22:11:19,556.99,19.21
2024-09-08 22:11:20,558.66,19.21
2024-09-08 22:11:21,556.99,19.21
2024-09-08 22:11:22,556.99,19.21
2024-09-08 22:11:23,556.99,19.21
2024-09-08 22:11:24,556.99,19.21
2024-09-08 22:11:25,556.15,19.21
2024-09-08 22:11:26,556.15,19.21
2024-09-08 22:11:27,554.47,19.21
2024-09-08 22:11:28,555.31,19.21
2024-09-08 22:11:29,554.47,19.21
2024-09-08 22:11:30,555.31,19.21
2024-09-08 22:11:31,555.31,19.21
2024-09-08 22:11:32,553.64,19.21
2024-09-08 22:11:33,551.96,19.21
2024-09-08 22:11:34,553.64,19.21
2024-09-08 22:11:35,551.13,19.21
2024-09-08 22:11:36,254.59,13.18
2024-09-08 22:11:37,93.49,8.74
2024-09-08 22:11:38,12.98,4.80
2024-09-08 22:11:39,12.39,4.80
2024-09-08 22:11:40,11.80,4.80
2024-09-08 22:11:41,11.20,4.80
2024-09-08 22:11:42,10.02,4.80
2024-09-08 22:11:43,9.43,4.80
2024-09-08 22:11:44,9.43,4.80
2024-09-08 22:11:45,9.43,4.80
2024-09-08 22:11:46,9.43,4.80
2024-09-08 22:11:47,9.43,4.80
