time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-09-08 16:09:31,241.11,1.60
2024-09-08 16:09:32,268.19,3.27
2024-09-08 16:09:33,298.66,4.91
2024-09-08 16:09:34,330.44,6.49
2024-09-08 16:09:35,357.51,8.10
2024-09-08 16:09:36,395.02,9.64
2024-09-08 16:09:37,418.37,11.16
2024-09-08 16:09:38,456.33,12.67
2024-09-08 16:09:39,484.48,14.16
2024-09-08 16:09:40,512.20,15.63
2024-09-08 16:09:41,548.62,17.04
2024-09-08 16:09:42,576.35,18.43
2024-09-08 16:09:43,615.59,19.85
2024-09-08 16:09:44,640.67,21.21
2024-09-08 16:09:45,639.80,21.50
2024-09-08 16:09:46,642.41,21.74
2024-09-08 16:09:47,633.73,21.74
2024-09-08 16:09:48,636.33,21.74
2024-09-08 16:09:49,636.33,21.74
2024-09-08 16:09:50,633.73,21.74
2024-09-08 16:09:51,633.73,21.74
2024-09-08 16:09:52,632.86,21.74
2024-09-08 16:09:53,631.99,21.74
2024-09-08 16:09:54,629.39,21.74
2024-09-08 16:09:55,628.53,21.74
2024-09-08 16:09:56,630.26,21.74
2024-09-08 16:09:57,625.07,21.74
2024-09-08 16:09:58,624.21,21.74
2024-09-08 16:09:59,628.53,21.74
2024-09-08 16:10:00,626.80,21.74
2024-09-08 16:10:01,625.93,21.74
2024-09-08 16:10:02,626.80,21.74
2024-09-08 16:10:03,622.48,21.74
2024-09-08 16:10:04,625.93,21.74
2024-09-08 16:10:05,624.21,21.74
2024-09-08 16:10:06,624.21,21.74
2024-09-08 16:10:07,622.48,21.74
2024-09-08 16:10:08,622.48,21.74
2024-09-08 16:10:09,625.07,21.74
2024-09-08 16:10:10,620.75,21.74
2024-09-08 16:10:11,619.03,21.74
2024-09-08 16:10:12,622.48,21.74
2024-09-08 16:10:13,623.34,21.74
2024-09-08 16:10:14,623.34,21.74
2024-09-08 16:10:15,622.48,21.74
2024-09-08 16:10:16,621.62,21.74
2024-09-08 16:10:17,617.31,21.74
2024-09-08 16:10:18,618.17,21.74
2024-09-08 16:10:19,619.03,21.74
2024-09-08 16:10:20,614.73,21.74
2024-09-08 16:10:21,621.62,21.74
2024-09-08 16:10:22,621.62,21.74
2024-09-08 16:10:23,616.45,21.74
2024-09-08 16:10:24,619.03,21.74
2024-09-08 16:10:25,619.03,21.74
2024-09-08 16:10:26,617.31,21.74
2024-09-08 16:10:27,617.31,21.74
2024-09-08 16:10:28,618.17,21.74
2024-09-08 16:10:29,618.17,21.74
2024-09-08 16:10:30,615.59,21.74
2024-09-08 16:10:31,618.17,21.74
2024-09-08 16:10:32,613.01,21.74
2024-09-08 16:10:33,615.59,21.74
2024-09-08 16:10:34,615.59,21.74
2024-09-08 16:10:35,613.01,21.74
2024-09-08 16:10:36,613.87,21.74
2024-09-08 16:10:37,617.31,21.74
2024-09-08 16:10:38,614.73,21.74
2024-09-08 16:10:39,615.59,21.74
2024-09-08 16:10:40,615.59,21.74
2024-09-08 16:10:41,615.59,21.74
2024-09-08 16:10:42,615.59,21.74
2024-09-08 16:10:43,614.73,21.74
2024-09-08 16:10:44,612.15,21.74
2024-09-08 16:10:45,615.59,21.74
2024-09-08 16:10:46,614.73,21.74
2024-09-08 16:10:47,615.59,21.74
2024-09-08 16:10:48,610.43,21.74
2024-09-08 16:10:49,613.87,21.74
2024-09-08 16:10:50,613.01,21.74
2024-09-08 16:10:51,612.15,21.74
2024-09-08 16:10:52,608.71,21.74
2024-09-08 16:10:53,545.28,20.68
2024-09-08 16:10:54,495.03,19.26
2024-09-08 16:10:55,448.36,17.93
2024-09-08 16:10:56,391.93,16.49
2024-09-08 16:10:57,336.42,14.97
2024-09-08 16:10:58,258.88,13.13
2024-09-08 16:10:59,151.33,10.27
2024-09-08 16:11:00,29.72,6.27
2024-09-08 16:11:01,21.92,6.27
2024-09-08 16:11:02,17.14,6.27
2024-09-08 16:11:03,14.76,6.27
2024-09-08 16:11:04,13.58,6.27
2024-09-08 16:11:05,12.39,6.27
2024-09-08 16:11:06,11.20,6.27
2024-09-08 16:11:07,10.61,6.27
2024-09-08 16:11:08,10.61,6.27
2024-09-08 16:11:09,10.02,6.27
