time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-29 15:17:43,226.35,1.60
2024-08-29 15:17:44,250.32,2.83
2024-08-29 15:17:45,279.01,4.48
2024-08-29 15:17:46,304.53,6.16
2024-08-29 15:17:47,334.93,7.78
2024-08-29 15:17:48,347.69,8.58
2024-08-29 15:17:49,381.92,10.01
2024-08-29 15:17:50,408.22,11.47
2024-08-29 15:17:51,409.00,11.79
2024-08-29 15:17:52,412.90,12.15
2024-08-29 15:17:53,434.10,12.62
2024-08-29 15:17:54,462.73,14.16
2024-08-29 15:17:55,482.86,15.02
2024-08-29 15:17:56,493.40,15.63
2024-08-29 15:17:57,517.95,16.49
2024-08-29 15:17:58,548.62,17.88
2024-08-29 15:17:59,563.70,18.92
2024-08-29 15:18:00,600.15,20.19
2024-08-29 15:18:01,621.62,20.97
2024-08-29 15:18:02,621.62,21.30
2024-08-29 15:18:03,616.45,21.30
2024-08-29 15:18:04,614.73,21.30
2024-08-29 15:18:05,615.59,21.30
2024-08-29 15:18:06,608.71,21.30
2024-08-29 15:18:07,613.01,21.30
2024-08-29 15:18:08,611.29,21.30
2024-08-29 15:18:09,609.57,21.30
2024-08-29 15:18:10,605.29,21.30
2024-08-29 15:18:11,609.57,21.30
2024-08-29 15:18:12,607.86,21.30
2024-08-29 15:18:13,607.86,21.30
2024-08-29 15:18:14,606.14,21.30
2024-08-29 15:18:15,608.71,21.30
2024-08-29 15:18:16,604.43,21.30
2024-08-29 15:18:17,607.86,21.30
2024-08-29 15:18:18,604.43,21.30
2024-08-29 15:18:19,607.86,21.30
2024-08-29 15:18:20,601.86,21.30
2024-08-29 15:18:21,605.29,21.30
2024-08-29 15:18:22,601.86,21.30
2024-08-29 15:18:23,601.86,21.30
2024-08-29 15:18:24,605.29,21.30
2024-08-29 15:18:25,606.14,21.30
2024-08-29 15:18:26,605.29,21.30
2024-08-29 15:18:27,603.57,21.30
2024-08-29 15:18:28,605.29,21.30
2024-08-29 15:18:29,605.29,21.30
2024-08-29 15:18:30,604.43,21.30
2024-08-29 15:18:31,600.15,21.30
2024-08-29 15:18:32,602.72,21.30
2024-08-29 15:18:33,604.43,21.30
2024-08-29 15:18:34,601.86,21.30
2024-08-29 15:18:35,601.01,21.30
2024-08-29 15:18:36,602.72,21.30
2024-08-29 15:18:37,603.57,21.30
2024-08-29 15:18:38,597.59,21.30
2024-08-29 15:18:39,602.72,21.30
2024-08-29 15:18:40,599.30,21.30
2024-08-29 15:18:41,599.30,21.30
2024-08-29 15:18:42,597.59,21.30
2024-08-29 15:18:43,601.86,21.30
2024-08-29 15:18:44,602.72,21.30
2024-08-29 15:18:45,601.01,21.30
2024-08-29 15:18:46,601.01,21.30
2024-08-29 15:18:47,600.15,21.30
2024-08-29 15:18:48,600.15,21.30
2024-08-29 15:18:49,597.59,21.30
2024-08-29 15:18:50,601.01,21.30
2024-08-29 15:18:51,600.15,21.30
2024-08-29 15:18:52,595.88,21.30
2024-08-29 15:18:53,600.15,21.30
2024-08-29 15:18:54,601.01,21.30
2024-08-29 15:18:55,601.01,21.30
2024-08-29 15:18:56,599.30,21.30
2024-08-29 15:18:57,595.03,21.30
2024-08-29 15:18:58,600.15,21.30
2024-08-29 15:18:59,600.15,21.30
2024-08-29 15:19:00,595.03,21.30
2024-08-29 15:19:01,599.30,21.30
2024-08-29 15:19:02,599.30,21.30
2024-08-29 15:19:03,599.30,21.30
2024-08-29 15:19:04,597.59,21.30
2024-08-29 15:19:05,600.15,21.30
2024-08-29 15:19:06,595.88,21.30
2024-08-29 15:19:07,599.30,21.30
2024-08-29 15:19:08,597.59,21.30
2024-08-29 15:19:09,598.44,21.30
2024-08-29 15:19:10,597.59,21.30
2024-08-29 15:19:11,597.59,21.30
2024-08-29 15:19:12,599.30,21.30
2024-08-29 15:19:13,599.30,21.30
2024-08-29 15:19:14,598.44,21.30
2024-08-29 15:19:15,598.44,21.30
2024-08-29 15:19:16,598.44,21.30
2024-08-29 15:19:17,598.44,21.30
2024-08-29 15:19:18,594.18,21.30
2024-08-29 15:19:19,594.18,21.30
2024-08-29 15:19:20,597.59,21.30
2024-08-29 15:19:21,597.59,21.30
2024-08-29 15:19:22,597.59,21.30
2024-08-29 15:19:23,595.88,21.30
2024-08-29 15:19:24,596.74,21.30
2024-08-29 15:19:25,594.18,21.30
2024-08-29 15:19:26,595.88,21.30
2024-08-29 15:19:27,597.59,21.30
2024-08-29 15:19:28,595.03,21.30
2024-08-29 15:19:29,596.74,21.30
2024-08-29 15:19:30,596.74,21.30
2024-08-29 15:19:31,591.62,21.30
2024-08-29 15:19:32,594.18,21.30
2024-08-29 15:19:33,594.18,21.30
2024-08-29 15:19:34,596.74,21.30
2024-08-29 15:19:35,596.74,21.30
2024-08-29 15:19:36,595.03,21.30
2024-08-29 15:19:37,592.47,21.30
2024-08-29 15:19:38,597.59,21.30
2024-08-29 15:19:39,597.59,21.30
2024-08-29 15:19:40,597.59,21.30
2024-08-29 15:19:41,592.47,21.30
2024-08-29 15:19:42,591.62,21.30
2024-08-29 15:19:43,596.74,21.30
2024-08-29 15:19:44,594.18,21.30
2024-08-29 15:19:45,596.74,21.30
2024-08-29 15:19:46,595.03,21.30
2024-08-29 15:19:47,592.47,21.30
2024-08-29 15:19:48,595.88,21.30
2024-08-29 15:19:49,594.18,21.30
2024-08-29 15:19:50,594.18,21.30
2024-08-29 15:19:51,595.03,21.30
2024-08-29 15:19:52,595.03,21.30
2024-08-29 15:19:53,594.18,21.30
