time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 22:51:53,219.72,1.66
2024-09-09 22:51:54,253.55,3.49
2024-09-09 22:51:55,286.73,5.24
2024-09-09 22:51:56,319.17,6.92
2024-09-09 22:51:57,355.97,8.63
2024-09-09 22:51:58,392.06,10.32
2024-09-09 22:51:59,411.15,11.27
2024-09-09 22:52:00,450.72,12.82
2024-09-09 22:52:01,472.80,13.85
2024-09-09 22:52:02,495.13,15.33
2024-09-09 22:52:03,534.82,16.33
2024-09-09 22:52:04,571.95,17.83
2024-09-09 22:52:05,592.86,18.72
2024-09-09 22:52:06,593.70,19.41
2024-09-09 22:52:07,592.02,19.41
2024-09-09 22:52:08,588.66,19.41
2024-09-09 22:52:09,586.99,19.41
2024-09-09 22:52:10,586.15,19.41
2024-09-09 22:52:11,585.31,19.41
2024-09-09 22:52:12,583.64,19.41
2024-09-09 22:52:13,582.80,19.41
2024-09-09 22:52:14,581.96,19.41
2024-09-09 22:52:15,580.29,19.41
2024-09-09 22:52:16,581.13,19.41
2024-09-09 22:52:17,580.29,19.41
2024-09-09 22:52:18,578.62,19.41
2024-09-09 22:52:19,578.62,19.41
2024-09-09 22:52:20,575.28,19.41
2024-09-09 22:52:21,575.28,19.41
2024-09-09 22:52:22,576.95,19.41
2024-09-09 22:52:23,573.62,19.41
2024-09-09 22:52:24,575.28,19.41
2024-09-09 22:52:25,575.28,19.41
2024-09-09 22:52:26,573.62,19.41
2024-09-09 22:52:27,575.28,19.41
2024-09-09 22:52:28,573.62,19.41
2024-09-09 22:52:29,572.79,19.41
2024-09-09 22:52:30,572.79,19.41
2024-09-09 22:52:31,569.46,19.41
2024-09-09 22:52:32,572.79,19.41
2024-09-09 22:52:33,571.95,19.41
2024-09-09 22:52:34,570.29,19.41
2024-09-09 22:52:35,566.13,19.41
2024-09-09 22:52:36,566.96,19.41
2024-09-09 22:52:37,571.12,19.41
2024-09-09 22:52:38,571.12,19.41
2024-09-09 22:52:39,567.79,19.41
2024-09-09 22:52:40,569.46,19.41
2024-09-09 22:52:41,566.96,19.41
2024-09-09 22:52:42,567.79,19.41
2024-09-09 22:52:43,565.30,19.41
2024-09-09 22:52:44,567.79,19.41
2024-09-09 22:52:45,568.63,19.41
2024-09-09 22:52:46,568.63,19.41
2024-09-09 22:52:47,567.79,19.41
2024-09-09 22:52:48,567.79,19.41
2024-09-09 22:52:49,480.75,17.98
2024-09-09 22:52:50,423.48,15.93
2024-09-09 22:52:51,370.92,14.11
2024-09-09 22:52:52,325.73,12.51
2024-09-09 22:52:53,286.02,11.16
2024-09-09 22:52:54,247.98,9.95
2024-09-09 22:52:55,234.12,9.48
2024-09-09 22:52:56,67.58,4.31
2024-09-09 22:52:57,61.53,4.31
2024-09-09 22:52:58,57.32,4.31
2024-09-09 22:52:59,51.92,4.31
2024-09-09 22:53:00,50.72,4.31
2024-09-09 22:53:01,48.34,4.31
2024-09-09 22:53:02,45.95,4.31
2024-09-09 22:53:03,45.36,4.31
2024-09-09 22:53:04,44.76,4.31
2024-09-09 22:53:05,44.17,4.31
