time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-09-08 15:10:46,238.29,1.60
2024-09-08 15:10:47,260.31,3.27
2024-09-08 15:10:48,294.27,4.97
2024-09-08 15:10:49,325.97,6.60
2024-09-08 15:10:50,359.03,8.15
2024-09-08 15:10:51,384.99,9.74
2024-09-08 15:10:52,416.02,11.27
2024-09-08 15:10:53,445.98,12.72
2024-09-08 15:10:54,477.20,14.21
2024-09-08 15:10:55,506.46,15.68
2024-09-08 15:10:56,542.79,17.09
2024-09-08 15:10:57,572.13,18.48
2024-09-08 15:10:58,605.29,19.85
2024-09-08 15:10:59,637.20,21.21
2024-09-08 15:11:00,653.75,22.50
2024-09-08 15:11:01,651.13,22.50
2024-09-08 15:11:02,644.15,22.50
2024-09-08 15:11:03,647.64,22.50
2024-09-08 15:11:04,642.41,22.50
2024-09-08 15:11:05,644.15,22.50
2024-09-08 15:11:06,641.54,22.50
2024-09-08 15:11:07,635.46,22.50
2024-09-08 15:11:08,639.80,22.50
2024-09-08 15:11:09,636.33,22.50
2024-09-08 15:11:10,632.86,22.50
2024-09-08 15:11:11,634.59,22.50
2024-09-08 15:11:12,636.33,22.50
2024-09-08 15:11:13,631.99,22.50
2024-09-08 15:11:14,633.73,22.50
2024-09-08 15:11:15,633.73,22.50
2024-09-08 15:11:16,631.99,22.50
2024-09-08 15:11:17,631.13,22.50
2024-09-08 15:11:18,626.80,22.50
2024-09-08 15:11:19,628.53,22.50
2024-09-08 15:11:20,630.26,22.50
2024-09-08 15:11:21,630.26,22.50
2024-09-08 15:11:22,629.39,22.50
2024-09-08 15:11:23,629.39,22.50
2024-09-08 15:11:24,627.66,22.50
2024-09-08 15:11:25,625.07,22.50
2024-09-08 15:11:26,628.53,22.50
2024-09-08 15:11:27,625.93,22.50
2024-09-08 15:11:28,625.93,22.50
2024-09-08 15:11:29,625.93,22.50
2024-09-08 15:11:30,625.93,22.50
2024-09-08 15:11:31,625.93,22.50
2024-09-08 15:11:32,619.89,22.50
2024-09-08 15:11:33,625.93,22.50
2024-09-08 15:11:34,624.21,22.50
2024-09-08 15:11:35,625.07,22.50
2024-09-08 15:11:36,619.03,22.50
2024-09-08 15:11:37,623.34,22.50
2024-09-08 15:11:38,624.21,22.50
2024-09-08 15:11:39,622.48,22.50
2024-09-08 15:11:40,622.48,22.50
2024-09-08 15:11:41,622.48,22.50
2024-09-08 15:11:42,621.62,22.50
2024-09-08 15:11:43,620.75,22.50
2024-09-08 15:11:44,619.03,22.50
2024-09-08 15:11:45,618.17,22.50
2024-09-08 15:11:46,614.73,22.50
2024-09-08 15:11:47,615.59,22.50
2024-09-08 15:11:48,615.59,22.50
2024-09-08 15:11:49,613.87,22.50
2024-09-08 15:11:50,613.87,22.50
2024-09-08 15:11:51,618.17,22.50
2024-09-08 15:11:52,616.45,22.50
2024-09-08 15:11:53,617.31,22.50
2024-09-08 15:11:54,612.15,22.50
2024-09-08 15:11:55,615.59,22.50
2024-09-08 15:11:56,609.57,22.50
2024-09-08 15:11:57,614.73,22.50
2024-09-08 15:11:58,614.73,22.50
2024-09-08 15:11:59,608.71,22.50
2024-09-08 15:12:00,613.87,22.50
2024-09-08 15:12:01,608.71,22.50
2024-09-08 15:12:02,610.43,22.50
2024-09-08 15:12:03,555.31,21.45
2024-09-08 15:12:04,512.20,20.29
2024-09-08 15:12:05,473.98,19.21
2024-09-08 15:12:06,437.26,18.23
2024-09-08 15:12:07,393.48,17.14
2024-09-08 15:12:08,334.93,15.43
2024-09-08 15:12:09,286.26,13.85
2024-09-08 15:12:10,211.73,11.63
2024-09-08 15:12:11,119.82,8.36
2024-09-08 15:12:12,26.12,4.42
2024-09-08 15:12:13,21.92,4.42
2024-09-08 15:12:14,19.53,4.42
2024-09-08 15:12:15,18.93,4.42
2024-09-08 15:12:16,16.55,4.42
2024-09-08 15:12:17,15.36,4.42
2024-09-08 15:12:18,14.17,4.42
2024-09-08 15:12:19,12.39,4.42
2024-09-08 15:12:20,12.39,4.42
2024-09-08 15:12:21,12.39,4.42
