time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-31 21:59:51,172.85,1.44
2024-08-31 21:59:52,206.02,2.99
2024-08-31 21:59:53,235.53,4.53
2024-08-31 21:59:54,266.33,6.00
2024-08-31 21:59:55,299.20,7.46
2024-08-31 21:59:56,328.85,8.90
2024-08-31 21:59:57,362.12,10.27
2024-08-31 21:59:58,400.75,11.63
2024-08-31 21:59:59,434.48,12.98
2024-08-31 22:00:00,463.84,14.26
2024-08-31 22:00:01,500.29,15.58
2024-08-31 22:00:02,522.97,16.74
2024-08-31 22:00:03,562.15,17.68
2024-08-31 22:00:04,575.07,18.62
2024-08-31 22:00:05,621.31,19.56
2024-08-31 22:00:06,638.99,20.24
2024-08-31 22:00:07,658.60,21.11
2024-08-31 22:00:08,648.77,21.54
2024-08-31 22:00:09,642.55,21.54
2024-08-31 22:00:10,641.66,21.54
2024-08-31 22:00:11,638.11,21.54
2024-08-31 22:00:12,634.56,21.54
2024-08-31 22:00:13,637.22,21.54
2024-08-31 22:00:14,638.11,21.54
2024-08-31 22:00:15,638.11,21.54
2024-08-31 22:00:16,634.56,21.54
2024-08-31 22:00:17,635.45,21.54
2024-08-31 22:00:18,630.14,21.54
2024-08-31 22:00:19,632.79,21.54
2024-08-31 22:00:20,632.79,21.54
2024-08-31 22:00:21,632.79,21.54
2024-08-31 22:00:22,629.25,21.54
2024-08-31 22:00:23,631.02,21.54
2024-08-31 22:00:24,631.02,21.54
2024-08-31 22:00:25,626.60,21.54
2024-08-31 22:00:26,626.60,21.54
2024-08-31 22:00:27,630.14,21.54
2024-08-31 22:00:28,627.48,21.54
2024-08-31 22:00:29,623.07,21.54
2024-08-31 22:00:30,628.37,21.54
2024-08-31 22:00:31,627.48,21.54
2024-08-31 22:00:32,626.60,21.54
2024-08-31 22:00:33,627.48,21.54
2024-08-31 22:00:34,626.60,21.54
2024-08-31 22:00:35,621.31,21.54
2024-08-31 22:00:36,620.43,21.54
2024-08-31 22:00:37,626.60,21.54
2024-08-31 22:00:38,623.95,21.54
2024-08-31 22:00:39,624.84,21.54
2024-08-31 22:00:40,623.07,21.54
2024-08-31 22:00:41,619.55,21.54
2024-08-31 22:00:42,623.07,21.54
2024-08-31 22:00:43,623.07,21.54
2024-08-31 22:00:44,619.55,21.54
2024-08-31 22:00:45,621.31,21.54
2024-08-31 22:00:46,623.07,21.54
2024-08-31 22:00:47,622.19,21.54
2024-08-31 22:00:48,622.19,21.54
2024-08-31 22:00:49,620.43,21.54
2024-08-31 22:00:50,621.31,21.54
2024-08-31 22:00:51,617.79,21.54
2024-08-31 22:00:52,621.31,21.54
2024-08-31 22:00:53,623.07,21.54
2024-08-31 22:00:54,623.07,21.54
2024-08-31 22:00:55,619.55,21.54
2024-08-31 22:00:56,621.31,21.54
2024-08-31 22:00:57,621.31,21.54
2024-08-31 22:00:58,621.31,21.54
2024-08-31 22:00:59,622.19,21.54
2024-08-31 22:01:00,620.43,21.54
2024-08-31 22:01:01,616.03,21.54
2024-08-31 22:01:02,616.03,21.54
2024-08-31 22:01:03,616.03,21.54
2024-08-31 22:01:04,619.55,21.54
2024-08-31 22:01:05,620.43,21.54
2024-08-31 22:01:06,619.55,21.54
2024-08-31 22:01:07,620.43,21.54
2024-08-31 22:01:08,616.03,21.54
2024-08-31 22:01:09,620.43,21.54
2024-08-31 22:01:10,618.67,21.54
2024-08-31 22:01:11,616.03,21.54
2024-08-31 22:01:12,618.67,21.54
2024-08-31 22:01:13,619.55,21.54
2024-08-31 22:01:14,617.79,21.54
2024-08-31 22:01:15,619.55,21.54
2024-08-31 22:01:16,613.39,21.54
2024-08-31 22:01:17,619.55,21.54
2024-08-31 22:01:18,619.55,21.54
2024-08-31 22:01:19,616.03,21.54
2024-08-31 22:01:20,619.55,21.54
2024-08-31 22:01:21,613.39,21.54
2024-08-31 22:01:22,618.67,21.54
2024-08-31 22:01:23,619.55,21.54
2024-08-31 22:01:24,619.55,21.54
2024-08-31 22:01:25,616.03,21.54
2024-08-31 22:01:26,616.91,21.54
2024-08-31 22:01:27,618.67,21.54
2024-08-31 22:01:28,612.52,21.54
2024-08-31 22:01:29,619.55,21.54
2024-08-31 22:01:30,612.52,21.54
2024-08-31 22:01:31,617.79,21.54
2024-08-31 22:01:32,619.55,21.54
2024-08-31 22:01:33,616.91,21.54
2024-08-31 22:01:34,613.39,21.54
2024-08-31 22:01:35,616.03,21.54
2024-08-31 22:01:36,613.39,21.54
2024-08-31 22:01:37,615.15,21.54
2024-08-31 22:01:38,617.79,21.54
2024-08-31 22:01:39,612.52,21.54
2024-08-31 22:01:40,612.52,21.54
