time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-29 20:51:24,221.73,1.60
2024-08-29 20:51:25,251.11,3.27
2024-08-29 20:51:26,283.95,4.97
2024-08-29 20:51:27,317.47,6.54
2024-08-29 20:51:28,347.17,8.15
2024-08-29 20:51:29,376.63,9.64
2024-08-29 20:51:30,412.77,11.16
2024-08-29 20:51:31,444.89,12.62
2024-08-29 20:51:32,472.73,14.00
2024-08-29 20:51:33,508.29,15.38
2024-08-29 20:51:34,540.33,16.74
2024-08-29 20:51:35,570.34,18.03
2024-08-29 20:51:36,604.18,19.31
2024-08-29 20:51:37,604.18,20.04
2024-08-29 20:51:38,595.67,20.04
2024-08-29 20:51:39,593.12,20.04
2024-08-29 20:51:40,597.37,20.04
2024-08-29 20:51:41,595.67,20.04
2024-08-29 20:51:42,593.97,20.04
2024-08-29 20:51:43,589.73,20.04
2024-08-29 20:51:44,593.12,20.04
2024-08-29 20:51:45,589.73,20.04
2024-08-29 20:51:46,590.58,20.04
2024-08-29 20:51:47,585.50,20.04
2024-08-29 20:51:48,584.66,20.04
2024-08-29 20:51:49,588.04,20.04
2024-08-29 20:51:50,587.20,20.04
2024-08-29 20:51:51,585.50,20.04
2024-08-29 20:51:52,586.35,20.04
2024-08-29 20:51:53,584.66,20.04
2024-08-29 20:51:54,582.97,20.04
2024-08-29 20:51:55,584.66,20.04
2024-08-29 20:51:56,582.97,20.04
2024-08-29 20:51:57,580.44,20.04
2024-08-29 20:51:58,577.91,20.04
2024-08-29 20:51:59,576.23,20.04
2024-08-29 20:52:00,580.44,20.04
2024-08-29 20:52:01,580.44,20.04
2024-08-29 20:52:02,580.44,20.04
2024-08-29 20:52:03,579.60,20.04
2024-08-29 20:52:04,579.60,20.04
2024-08-29 20:52:05,576.23,20.04
2024-08-29 20:52:06,578.75,20.04
2024-08-29 20:52:07,579.60,20.04
2024-08-29 20:52:08,578.75,20.04
2024-08-29 20:52:09,578.75,20.04
2024-08-29 20:52:10,578.75,20.04
2024-08-29 20:52:11,577.91,20.04
2024-08-29 20:52:12,577.91,20.04
2024-08-29 20:52:13,576.23,20.04
2024-08-29 20:52:14,573.70,20.04
2024-08-29 20:52:15,573.70,20.04
2024-08-29 20:52:16,577.07,20.04
2024-08-29 20:52:17,575.38,20.04
