time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 19:49:21,247.98,1.66
2024-09-09 19:49:22,276.07,3.43
2024-09-09 19:49:23,293.17,4.59
2024-09-09 19:49:24,327.20,6.33
2024-09-09 19:49:25,344.11,7.88
2024-09-09 19:49:26,373.92,8.84
2024-09-09 19:49:27,409.62,10.53
2024-09-09 19:49:28,410.39,11.42
2024-09-09 19:49:29,453.07,12.87
2024-09-09 19:49:30,490.33,14.46
2024-09-09 19:49:31,476.77,14.56
2024-09-09 19:49:32,496.74,15.28
2024-09-09 19:49:33,534.00,16.64
2024-09-09 19:49:34,530.74,17.24
2024-09-09 19:49:35,546.30,17.68
2024-09-09 19:49:36,575.28,18.52
2024-09-09 19:49:37,596.23,19.60
2024-09-09 19:49:38,590.34,19.90
2024-09-09 19:49:39,586.15,19.90
2024-09-09 19:49:40,585.31,19.90
2024-09-09 19:49:41,586.99,19.90
2024-09-09 19:49:42,585.31,19.90
2024-09-09 19:49:43,585.31,19.90
2024-09-09 19:49:44,583.64,19.90
2024-09-09 19:49:45,581.96,19.90
2024-09-09 19:49:46,581.13,19.90
2024-09-09 19:49:47,581.96,19.90
2024-09-09 19:49:48,581.96,19.90
2024-09-09 19:49:49,578.62,19.90
2024-09-09 19:49:50,580.29,19.90
2024-09-09 19:49:51,579.46,19.90
2024-09-09 19:49:52,576.95,19.90
2024-09-09 19:49:53,576.95,19.90
2024-09-09 19:49:54,577.79,19.90
2024-09-09 19:49:55,576.95,19.90
2024-09-09 19:49:56,575.28,19.90
2024-09-09 19:49:57,578.62,19.90
2024-09-09 19:49:58,571.95,19.90
2024-09-09 19:49:59,575.28,19.90
2024-09-09 19:50:00,575.28,19.90
2024-09-09 19:50:01,576.12,19.90
2024-09-09 19:50:02,575.28,19.90
2024-09-09 19:50:03,575.28,19.90
2024-09-09 19:50:04,576.12,19.90
2024-09-09 19:50:05,571.12,19.90
2024-09-09 19:50:06,571.95,19.90
2024-09-09 19:50:07,575.28,19.90
2024-09-09 19:50:08,572.79,19.90
2024-09-09 19:50:09,571.12,19.90
2024-09-09 19:50:10,570.29,19.90
2024-09-09 19:50:11,571.95,19.90
2024-09-09 19:50:12,572.79,19.90
2024-09-09 19:50:13,573.62,19.90
2024-09-09 19:50:14,569.46,19.90
2024-09-09 19:50:15,570.29,19.90
2024-09-09 19:50:16,571.95,19.90
2024-09-09 19:50:17,571.95,19.90
2024-09-09 19:50:18,518.53,19.75
2024-09-09 19:50:19,425.80,15.93
2024-09-09 19:50:20,360.44,12.46
2024-09-09 19:50:21,268.29,8.68
2024-09-09 19:50:22,191.33,5.02
2024-09-09 19:50:23,102.69,0.88
2024-09-09 19:50:24,51.92,2.05
2024-09-09 19:50:25,49.53,2.05
2024-09-09 19:50:26,49.53,2.05
2024-09-09 19:50:27,47.14,2.05
2024-09-09 19:50:28,45.95,2.05
2024-09-09 19:50:29,44.76,2.05
2024-09-09 19:50:30,44.76,2.05
2024-09-09 19:50:31,44.17,2.05
2024-09-09 19:50:32,43.58,2.05
2024-09-09 19:50:33,42.98,2.05
