time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 10:46:12,214.81,1.71
2024-08-31 10:46:13,239.85,3.60
2024-08-31 10:46:14,263.88,5.40
2024-08-31 10:46:15,293.36,7.19
2024-08-31 10:46:16,320.42,8.95
2024-08-31 10:46:17,347.92,10.64
2024-08-31 10:46:18,379.67,12.31
2024-08-31 10:46:19,414.33,13.95
2024-08-31 10:46:20,444.10,15.58
2024-08-31 10:46:21,479.95,17.19
2024-08-31 10:46:22,509.11,18.77
2024-08-31 10:46:23,536.20,20.29
2024-08-31 10:46:24,564.47,21.78
2024-08-31 10:46:25,588.04,23.07
2024-08-31 10:46:26,611.01,24.35
2024-08-31 10:46:27,624.73,25.56
2024-08-31 10:46:28,614.43,25.70
2024-08-31 10:46:29,610.15,25.70
2024-08-31 10:46:30,605.88,25.70
2024-08-31 10:46:31,604.18,25.70
2024-08-31 10:46:32,597.37,25.70
2024-08-31 10:46:33,600.77,25.70
2024-08-31 10:46:34,600.77,25.70
2024-08-31 10:46:35,598.22,25.70
2024-08-31 10:46:36,594.82,25.70
2024-08-31 10:46:37,595.67,25.70
2024-08-31 10:46:38,597.37,25.70
2024-08-31 10:46:39,596.52,25.70
2024-08-31 10:46:40,597.37,25.70
2024-08-31 10:46:41,596.52,25.70
2024-08-31 10:46:42,595.67,25.70
2024-08-31 10:46:43,594.82,25.70
2024-08-31 10:46:44,593.12,25.70
2024-08-31 10:46:45,591.43,25.70
2024-08-31 10:46:46,590.58,25.70
2024-08-31 10:46:47,593.12,25.70
2024-08-31 10:46:48,593.12,25.70
2024-08-31 10:46:49,593.12,25.70
2024-08-31 10:46:50,591.43,25.70
2024-08-31 10:46:51,589.73,25.70
2024-08-31 10:46:52,588.89,25.70
2024-08-31 10:46:53,590.58,25.70
2024-08-31 10:46:54,590.58,25.70
2024-08-31 10:46:55,590.58,25.70
2024-08-31 10:46:56,588.04,25.70
2024-08-31 10:46:57,587.20,25.70
2024-08-31 10:46:58,589.73,25.70
2024-08-31 10:46:59,589.73,25.70
2024-08-31 10:47:00,585.50,25.70
2024-08-31 10:47:01,588.04,25.70
2024-08-31 10:47:02,586.35,25.70
2024-08-31 10:47:03,587.20,25.70
2024-08-31 10:47:04,588.89,25.70
2024-08-31 10:47:05,588.89,25.70
2024-08-31 10:47:06,587.20,25.70
2024-08-31 10:47:07,587.20,25.70
2024-08-31 10:47:08,586.35,25.70
2024-08-31 10:47:09,586.35,25.70
2024-08-31 10:47:10,582.13,25.70
2024-08-31 10:47:11,585.50,25.70
2024-08-31 10:47:12,585.50,25.70
2024-08-31 10:47:13,584.66,25.70
2024-08-31 10:47:14,580.44,25.70
2024-08-31 10:47:15,584.66,25.70
2024-08-31 10:47:16,585.50,25.70
2024-08-31 10:47:17,584.66,25.70
2024-08-31 10:47:18,582.13,25.70
2024-08-31 10:47:19,584.66,25.70
2024-08-31 10:47:20,580.44,25.70
2024-08-31 10:47:21,582.97,25.70
2024-08-31 10:47:22,582.97,25.70
2024-08-31 10:47:23,584.66,25.70
2024-08-31 10:47:24,582.97,25.70
2024-08-31 10:47:25,582.97,25.70
2024-08-31 10:47:26,582.97,25.70
2024-08-31 10:47:27,582.97,25.70
2024-08-31 10:47:28,582.97,25.70
2024-08-31 10:47:29,582.97,25.70
2024-08-31 10:47:30,582.13,25.70
2024-08-31 10:47:31,580.44,25.70
2024-08-31 10:47:32,578.75,25.70
2024-08-31 10:47:33,576.23,25.70
2024-08-31 10:47:34,581.28,25.70
2024-08-31 10:47:35,579.60,25.70
2024-08-31 10:47:36,580.44,25.70
2024-08-31 10:47:37,579.60,25.70
2024-08-31 10:47:38,579.60,25.70
2024-08-31 10:47:39,576.23,25.70
2024-08-31 10:47:40,579.60,25.70
2024-08-31 10:47:41,576.23,25.70
2024-08-31 10:47:42,579.60,25.70
2024-08-31 10:47:43,579.60,25.70
2024-08-31 10:47:44,579.60,25.70
2024-08-31 10:47:45,576.23,25.70
2024-08-31 10:47:46,577.07,25.70
2024-08-31 10:47:47,578.75,25.70
2024-08-31 10:47:48,579.60,25.70
2024-08-31 10:47:49,576.23,25.70
2024-08-31 10:47:50,576.23,25.70
2024-08-31 10:47:51,578.75,25.70
2024-08-31 10:47:52,579.60,25.70
2024-08-31 10:47:53,578.75,25.70
2024-08-31 10:47:54,575.38,25.70
2024-08-31 10:47:55,577.91,25.70
2024-08-31 10:47:56,578.75,25.70
2024-08-31 10:47:57,577.91,25.70
2024-08-31 10:47:58,577.07,25.70
2024-08-31 10:47:59,577.91,25.70
2024-08-31 10:48:00,576.23,25.70
2024-08-31 10:48:01,577.07,25.70
2024-08-31 10:48:02,576.23,25.70
2024-08-31 10:48:03,572.02,25.70
2024-08-31 10:48:04,577.07,25.70
2024-08-31 10:48:05,577.07,25.70
2024-08-31 10:48:06,576.23,25.70
2024-08-31 10:48:07,576.23,25.70
2024-08-31 10:48:08,576.23,25.70
2024-08-31 10:48:09,575.38,25.70
2024-08-31 10:48:10,575.38,25.70
2024-08-31 10:48:11,572.86,25.70
2024-08-31 10:48:12,573.70,25.70
2024-08-31 10:48:13,572.02,25.70
2024-08-31 10:48:14,572.02,25.70
2024-08-31 10:48:15,576.23,25.70
2024-08-31 10:48:16,572.02,25.70
2024-08-31 10:48:17,573.70,25.70
2024-08-31 10:48:18,576.23,25.70
2024-08-31 10:48:19,574.54,25.70
2024-08-31 10:48:20,575.38,25.70
2024-08-31 10:48:21,574.54,25.70
2024-08-31 10:48:22,575.38,25.70
2024-08-31 10:48:23,573.70,25.70
2024-08-31 10:48:24,571.18,25.70
2024-08-31 10:48:25,571.18,25.70
2024-08-31 10:48:26,333.74,22.69
2024-08-31 10:48:27,39.72,13.13
2024-08-31 10:48:28,34.32,13.13
2024-08-31 10:48:29,30.72,13.13
2024-08-31 10:48:30,28.93,13.13
2024-08-31 10:48:31,27.14,13.13
2024-08-31 10:48:32,25.36,13.13
2024-08-31 10:48:33,25.95,13.13
2024-08-31 10:48:34,25.36,13.13
2024-08-31 10:48:35,24.76,13.13
2024-08-31 10:48:36,24.76,13.13
