time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 02:18:50,176.02,-0.14
2024-08-30 02:18:51,176.02,-0.14
2024-08-30 02:18:52,174.68,-0.14
2024-08-30 02:18:53,173.34,-0.14
2024-08-30 02:18:54,172.67,-0.14
2024-08-30 02:18:55,172.67,-0.14
2024-08-30 02:18:56,172.00,-0.14
2024-08-30 02:18:57,174.01,-0.14
2024-08-30 02:18:58,172.67,-0.14
2024-08-30 02:18:59,174.01,-0.14
2024-08-30 02:19:00,172.67,-0.14
2024-08-30 02:19:01,173.34,-0.14
2024-08-30 02:19:02,173.34,-0.14
2024-08-30 02:19:03,172.00,-0.14
2024-08-30 02:19:04,172.67,-0.14
2024-08-30 02:19:05,172.00,-0.14
2024-08-30 02:19:06,172.00,-0.14
2024-08-30 02:19:07,172.00,-0.14
2024-08-30 02:19:08,171.33,-0.14
2024-08-30 02:19:09,171.33,-0.14
2024-08-30 02:19:10,171.33,-0.14
2024-08-30 02:19:11,171.33,-0.14
2024-08-30 02:19:12,171.33,-0.14
2024-08-30 02:19:13,171.33,-0.14
2024-08-30 02:19:14,171.33,-0.14
2024-08-30 02:19:15,190.19,0.26
2024-08-30 02:19:16,191.55,0.76
2024-08-30 02:19:17,193.59,1.27
2024-08-30 02:19:18,198.35,1.77
2024-08-30 02:19:19,221.03,2.33
2024-08-30 02:19:20,237.05,2.83
2024-08-30 02:19:21,241.96,3.32
2024-08-30 02:19:22,239.15,3.82
2024-08-30 02:19:23,242.66,4.31
2024-08-30 02:19:24,254.65,4.75
2024-08-30 02:19:25,267.45,5.24
2024-08-30 02:19:26,286.84,5.73
2024-08-30 02:19:27,291.18,6.16
2024-08-30 02:19:28,289.73,6.60
2024-08-30 02:19:29,293.36,7.08
2024-08-30 02:19:30,302.08,7.51
2024-08-30 02:19:31,324.85,7.99
2024-08-30 02:19:32,338.95,8.42
2024-08-30 02:19:33,341.19,8.84
2024-08-30 02:19:34,340.44,9.27
2024-08-30 02:19:35,343.43,9.69
2024-08-30 02:19:36,359.95,10.11
2024-08-30 02:19:37,378.91,10.53
2024-08-30 02:19:38,388.85,10.95
2024-08-30 02:19:39,385.02,11.37
2024-08-30 02:19:40,387.32,11.79
2024-08-30 02:19:41,399.62,12.20
2024-08-30 02:19:42,417.44,12.62
2024-08-30 02:19:43,432.29,12.98
2024-08-30 02:19:44,432.29,13.39
2024-08-30 02:19:45,433.86,13.80
2024-08-30 02:19:46,440.15,14.21
2024-08-30 02:19:47,453.59,14.62
2024-08-30 02:19:48,473.53,15.02
2024-08-30 02:19:49,481.56,15.38
2024-08-30 02:19:50,476.74,15.78
2024-08-30 02:19:51,479.15,16.13
2024-08-30 02:19:52,491.24,16.54
2024-08-30 02:19:53,510.74,16.89
2024-08-30 02:19:54,520.56,17.28
2024-08-30 02:19:55,517.28,17.63
2024-08-30 02:19:56,520.56,17.98
2024-08-30 02:19:57,533.72,18.33
2024-08-30 02:19:58,551.95,18.72
2024-08-30 02:19:59,558.62,19.02
2024-08-30 02:20:00,555.28,19.36
2024-08-30 02:20:01,556.95,19.70
2024-08-30 02:20:02,570.34,20.00
2024-08-30 02:20:03,586.35,20.34
2024-08-30 02:20:04,593.97,20.68
2024-08-30 02:20:05,589.73,20.97
2024-08-30 02:20:06,589.73,21.30
2024-08-30 02:20:07,607.59,21.59
2024-08-30 02:20:08,605.03,21.69
2024-08-30 02:20:09,604.18,21.69
